ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2013-01-10 10:58:32 097m





Relative time,HS3(27295).Ch1,HS3(27295).Ch2
0.115,0.082415771,0.27537842
0.116,0.085345459,0.27186279
0.117,0.091107178,0.26678467
0.118,0.087005615,0.25975342
0.119,0.08192749,0.25408936
0.12,0.084759521,0.24549561
0.121,0.07723999,0.23436279
0.122,0.07723999,0.22362061
0.123,0.074407959,0.21151123
0.124,0.066888428,0.19744873
0.125,0.064154053,0.18377686
0.126,0.064544678,0.16951904
0.127,0.065130615,0.15545654
0.128,0.061029053,0.13826904
0.129,0.057025146,0.12244873
0.13,0.054681396,0.10487061
0.131,0.04989624,0.085925293
0.132,0.044818115,0.06776123
0.133,0.04052124,0.04822998
0.134,0.036029053,0.031433105
0.135,0.033587646,0.01385498
0.136,0.033978271,-0.0064575195
0.137,0.031829834,-0.025598145
0.138,0.029388428,-0.044348145
0.139,0.021478271,-0.061340332
0.14,0.021575928,-0.080871582
0.141,-0.016705322,-0.10020752
0.142,-0.037115479,-0.11856689
0.143,-0.055865479,-0.13634033
0.144,-0.044342041,-0.15216064
0.145,-0.063189697,-0.16817627
0.146,-0.056939697,-0.18204346
0.147,-0.048834229,-0.19552002
0.148,-0.06651001,-0.20860596
0.149,-0.055474854,-0.21817627
0.15,-0.067974854,-0.23087158
0.151,-0.071490479,-0.23927002
0.152,-0.068951416,-0.24747314
0.153,-0.079986572,-0.25587158
0.154,-0.077545166,-0.26153564
0.155,-0.087115479,-0.26544189
0.156,-0.082818604,-0.26817627
0.157,-0.073834229,-0.27032471
0.158,-0.08604126,-0.27149658
0.159,-0.088970947,-0.27286377
0.16,-0.090142822,-0.27012939
0.161,-0.10039673,-0.26915283
0.162,-0.098150635,-0.26407471
0.163,-0.10527954,-0.25723877
0.164,-0.10772095,-0.25020752
0.165,-0.10723267,-0.24298096
0.166,-0.10342407,-0.23341064
0.167,-0.088677979,-0.22149658
0.168,-0.098736572,-0.21212158
0.169,-0.094049072,-0.19766846
0.17,-0.094342041,-0.18692627
0.171,-0.092681885,-0.17208252
0.172,-0.094342041,-0.15665283
0.173,-0.093951416,-0.14083252
0.174,-0.092974854,-0.12559814
0.175,-0.088775635,-0.10450439
0.176,-0.074517822,-0.089465332
0.177,-0.060943604,-0.071105957
0.178,-0.063092041,-0.055285645
0.179,-0.035943604,-0.033215332
0.18,0.0012634277,-0.012512207
0.181,0.015228271,0.0072143555
0.182,0.010931396,0.024401855
0.183,0.03192749,0.04510498
0.184,0.028118896,0.06307373
0.185,0.033587646,0.081433105
0.186,0.053997803,0.10057373
0.187,0.058099365,0.11990967
0.188,0.06552124,0.13514404
0.189,0.072357178,0.15194092
0.19,0.06942749,0.16600342
0.191,0.081732178,0.18084717
0.192,0.080267334,0.19588623
0.193,0.078314209,0.20975342
0.194,0.085247803,0.21971436
0.195,0.075189209,0.23260498
0.196,0.095306396,0.23963623
0.197,0.10077515,0.24764404
0.198,0.096478271,0.25487061
0.199,0.10028687,0.26268311
0.2,0.098919678,0.26561279
0.201,0.094329834,0.26912842
0.202,0.10272827,0.27088623
0.203,0.088568115,0.27244873
0.204,0.090130615,0.27264404
0.205,0.084368896,0.27166748
0.206,0.08348999,0.26893311
0.207,0.093060303,0.26483154
0.208,0.08036499,0.26151123
0.209,0.080267334,0.25213623
0.21,0.075579834,0.24627686
0.211,0.06552124,0.23729248
0.212,0.063861084,0.22655029
0.213,0.058001709,0.21541748
0.214,0.050384521,0.20526123
0.215,0.050189209,0.19315186
0.216,0.044329834,0.17928467
0.217,0.047259521,0.16541748
0.218,0.041888428,0.14881592
0.219,0.033001709,0.13416748
0.22,0.033197021,0.11600342
0.221,0.024993896,0.097253418
0.222,0.021966553,0.07947998
0.223,0.018353271,0.06307373
0.224,0.010931396,0.043737793
0.225,0.0090759277,0.025769043
0.226,0.006048584,0.006237793
0.227,0.0096618652,-0.0099731445
0.228,0.006439209,-0.028137207
0.229,0.0035095215,-0.046105957
0.23,0.0011657715,-0.065637207
0.231,-0.0093811035,-0.082629395
0.232,-0.058990479,-0.10430908
0.233,-0.04463501,-0.12052002
0.234,-0.059674072,-0.13790283
0.235,-0.059381104,-0.15450439
0.236,-0.045123291,-0.16680908
0.237,-0.055084229,-0.18302002
0.238,-0.04151001,-0.19493408
0.239,-0.050494385,-0.20782471
0.24,-0.050299072,-0.22032471
0.241,-0.046002197,-0.22891846
0.242,-0.055474854,-0.23887939
0.243,-0.051373291,-0.24669189
0.244,-0.05322876,-0.25469971
0.245,-0.059869385,-0.26055908
0.246,-0.051373291,-0.26427002
0.247,-0.050494385,-0.26661377
0.248,-0.054302979,-0.26934814
0.249,-0.054302979,-0.27091064
0.25,-0.064849854,-0.27091064
0.251,-0.063189697,-0.26915283
0.252,-0.067095947,-0.26661377
0.253,-0.072857666,-0.26173096
0.254,-0.074420166,-0.25587158
0.255,-0.078814697,-0.25079346
0.256,-0.069244385,-0.24083252
0.257,-0.06963501,-0.23282471
0.258,-0.07197876,-0.22227783
0.259,-0.069146729,-0.21055908
0.26,-0.07744751,-0.19844971
0.261,-0.081549072,-0.18477783
0.262,-0.07822876,-0.17052002
0.263,-0.088287354,-0.15509033
0.264,-0.086236572,-0.14122314
0.265,-0.088775635,-0.12384033
0.266,-0.079400635,-0.10665283
0.267,-0.056549072,-0.084387207
0.268,-0.073248291,-0.069543457
0.269,-0.058892822,-0.05020752
0.27,-0.029693604,-0.02989502
0.271,-0.024517822,-0.0095825195
0.272,0.0086853027,0.01229248
0.273,-0.01182251,0.028894043
0.274,0.0085876465,0.05135498
0.275,0.014447021,0.070690918
0.276,0.014056396,0.08807373
0.277,0.044329834,0.10682373
0.278,0.029681396,0.12303467
0.279,0.039642334,0.14158936
0.28,0.048431396,0.15721436
0.281,0.037298584,0.17225342
0.282,0.056829834,0.18768311
0.283,0.048236084,0.19998779
0.284,0.051556396,0.21424561
0.285,0.060443115,0.22537842
0.286,0.057904053,0.23612061
0.287,0.080072021,0.24627686
0.288,0.072454834,0.25526123
0.289,0.076556396,0.26131592
0.29,0.083587646,0.26795654
0.291,0.066888428,0.27303467
0.292,0.08505249,0.27674561
0.293,0.083880615,0.27850342
0.294,0.081634521,0.27850342
0.295,0.08739624,0.27830811
0.296,0.088372803,0.27811279
0.297,0.10038452,0.27576904
0.298,0.097064209,0.26932373
0.299,0.091497803,0.26326904
0.3,0.093841553,0.25740967
0.301,0.088665771,0.24881592
0.302,0.087103271,0.23865967
0.303,0.083685303,0.22850342
0.304,0.076947021,0.21580811
0.305,0.07098999,0.20252686
0.306,0.07177124,0.18709717
0.307,0.07645874,0.17420654
0.308,0.067376709,0.15858154
0.309,0.061224365,0.13944092
0.31,0.06239624,0.12615967
0.311,0.051654053,0.10916748
0.312,0.049603271,0.092175293
0.313,0.042376709,0.074597168
0.314,0.038470459,0.054675293
0.315,0.03739624,0.035925293
0.316,0.032904053,0.018151855
0.317,0.037005615,-1.2207031E-5
0.318,0.029876709,-0.020324707
0.319,0.023236084,-0.03770752
0.32,0.021478271,-0.055285645
0.321,0.011517334,-0.07520752
0.322,-0.0039123535,-0.09239502
0.323,-0.050982666,-0.11446533
0.324,-0.05244751,-0.12872314
0.325,-0.047955322,-0.14532471
0.326,-0.065533447,-0.16329346
0.327,-0.046490479,-0.17481689
0.328,-0.063092041,-0.19044189
0.329,-0.065142822,-0.20509033
0.33,-0.05791626,-0.21505127
0.331,-0.07744751,-0.22677002
0.332,-0.068756104,-0.23438721
0.333,-0.076568604,-0.24376221
0.334,-0.08682251,-0.25177002
0.335,-0.077935791,-0.25704346
0.336,-0.088580322,-0.26466064
0.337,-0.075592041,-0.26661377
0.338,-0.081256104,-0.26934814
0.339,-0.08682251,-0.27266846
0.34,-0.085064697,-0.27091064
0.341,-0.094146729,-0.27032471
0.342,-0.095513916,-0.26837158
0.343,-0.095806885,-0.26407471
0.344,-0.10401001,-0.25880127
0.345,-0.10166626,-0.25235596
0.346,-0.09619751,-0.24532471
0.347,-0.087701416,-0.23653564
0.348,-0.091998291,-0.22813721
0.349,-0.090045166,-0.21563721
0.35,-0.09151001,-0.20177002
0.351,-0.094732666,-0.18946533
0.352,-0.091607666,-0.17657471
0.353,-0.088970947,-0.16231689
0.354,-0.088873291,-0.14571533
0.355,-0.09072876,-0.13048096
0.356,-0.076568604,-0.11251221
0.357,-0.061138916,-0.094934082
0.358,-0.064361572,-0.07833252
0.359,-0.054302979,-0.060949707
0.36,-0.045220947,-0.039660645
0.361,0.0061462402,-0.020129395
0.362,0.0031188965,-0.0029418945
0.363,0.018255615,0.017956543
0.364,0.030560303,0.036901855
0.365,0.019720459,0.054870605
0.366,0.05145874,0.073620605
0.367,0.061907959,0.092175293
0.368,0.054095459,0.10975342
0.369,0.073822021,0.12576904
0.37,0.062493896,0.14256592
0.371,0.070599365,0.15838623
0.372,0.074017334,0.17362061
0.373,0.067767334,0.18612061
0.374,0.076849365,0.20155029
0.375,0.073236084,0.21209717
0.376,0.081732178,0.22362061
0.377,0.095306396,0.23377686
0.378,0.086419678,0.24217529
0.379,0.091986084,0.25174561
0.38,0.087689209,0.25897217
0.381,0.083099365,0.26424561
0.382,0.090032959,0.26678467
0.383,0.081048584,0.26951904
0.384,0.081536865,0.27147217
0.385,0.080853271,0.27088623
0.386,0.078997803,0.27049561
0.387,0.08973999,0.27010498
0.388,0.079486084,0.26619873
0.389,0.08114624,0.26131592
0.39,0.077825928,0.25545654
0.391,0.063275146,0.24764404
0.392,0.067279053,0.24061279
0.393,0.058880615,0.23123779
0.394,0.053118896,0.21971436
0.395,0.051849365,0.20838623
0.396,0.045404053,0.19510498
0.397,0.050579834,0.18338623
0.398,0.04364624,0.16717529
0.399,0.036322021,0.15350342
0.4,0.037298584,0.13670654
0.401,0.02880249,0.12030029
0.402,0.025970459,0.10135498
0.403,0.022064209,0.083190918
0.404,0.017181396,0.066589355
0.405,0.015032959,0.04822998
0.406,0.011810303,0.029870605
0.407,0.022650146,0.010925293
0.408,0.011126709,-0.006652832
0.409,0.0093688965,-0.026184082
0.41,0.0097595215,-0.04317627
0.411,0.0050720215,-0.061340332
0.412,0.0012634277,-0.07989502
0.413,-0.030279541,-0.099035645
0.414,-0.044439697,-0.11895752
0.415,-0.060455322,-0.13516846
0.416,-0.044049072,-0.14903564
0.417,-0.051959229,-0.16505127
0.418,-0.047271729,-0.18048096
0.419,-0.043365479,-0.19473877
0.42,-0.053521729,-0.20802002
0.421,-0.045709229,-0.21993408
0.422,-0.053131104,-0.23262939
0.423,-0.053814697,-0.24122314
0.424,-0.051763916,-0.24942627
0.425,-0.06260376,-0.25626221
0.426,-0.053424072,-0.26290283
0.427,-0.046392822,-0.26778564
0.428,-0.057427979,-0.27208252
0.429,-0.052642822,-0.27286377
0.43,-0.060357666,-0.27462158
0.431,-0.064068604,-0.27501221
0.432,-0.06260376,-0.27325439
0.433,-0.074810791,-0.27091064
0.434,-0.073736572,-0.26641846
0.435,-0.080670166,-0.26036377
0.436,-0.075787354,-0.25274658
0.437,-0.068267822,-0.24708252
0.438,-0.07822876,-0.23848877
0.439,-0.075494385,-0.22852783
0.44,-0.08369751,-0.21680908
0.441,-0.086920166,-0.20469971
0.442,-0.088677979,-0.19024658
0.443,-0.095709229,-0.17735596
0.444,-0.092388916,-0.16348877
0.445,-0.097857666,-0.14923096
0.446,-0.088482666,-0.13009033
0.447,-0.075592041,-0.11290283
0.448,-0.082037354,-0.09395752
0.449,-0.070709229,-0.07677002
0.45,-0.076470947,-0.059777832
0.451,-0.06104126,-0.037902832
0.452,-0.01338501,-0.017004395
0.453,-0.014361572,0.0036987305
0.454,-0.01026001,0.022253418
0.455,0.010736084,0.042565918
0.456,0.0046813965,0.060339355
0.457,0.03270874,0.079870605
0.458,0.030657959,0.097644043
0.459,0.030462646,0.11463623
0.46,0.04286499,0.13182373
0.461,0.035638428,0.14588623
0.462,0.045111084,0.16248779
0.463,0.048822021,0.17928467
0.464,0.047161865,0.19237061
0.465,0.053314209,0.20604248
0.466,0.058782959,0.21756592
0.467,0.073822021,0.22947998
0.468,0.073919678,0.23846436
0.469,0.077435303,0.24725342
0.47,0.081243896,0.25428467
0.471,0.080072021,0.26131592
0.472,0.082806396,0.26619873
0.473,0.08583374,0.27069092
0.474,0.084661865,0.27147217
0.475,0.087884521,0.27303467
0.476,0.091497803,0.27322998
0.477,0.10028687,0.27127686
0.478,0.096673584,0.26990967
0.479,0.09520874,0.26346436
0.48,0.10048218,0.25897217
0.481,0.091497803,0.25252686
0.482,0.088079834,0.24334717
0.483,0.085540771,0.23436279
0.484,0.081634521,0.22420654
0.485,0.076165771,0.21287842
0.486,0.072943115,0.19998779
0.487,0.080950928,0.18670654
0.488,0.066693115,0.17283936
0.489,0.065911865,0.15877686
0.49,0.058197021,0.14373779
0.491,0.051556396,0.12947998
0.492,0.048529053,0.10936279
0.493,0.040618896,0.092175293
0.494,0.035150146,0.073620605
0.495,0.032611084,0.057800293
0.496,0.024798584,0.040222168
0.497,0.032806396,0.02010498
0.498,0.023529053,-1.2207031E-5
0.499,0.019036865,-0.019348145
0.5,0.015716553,-0.036535645
0.501,0.0074157715,-0.054504395
0.502,0.0063415527,-0.071887207
0.503,-0.006060791,-0.089855957
0.504,-0.059283447,-0.10958252
0.505,-0.046783447,-0.12637939
0.506,-0.072955322,-0.14278564
0.507,-0.058013916,-0.15802002
0.508,-0.062310791,-0.17169189
0.509,-0.073638916,-0.18712158
0.51,-0.061920166,-0.19981689
0.511,-0.076275635,-0.21251221
0.512,-0.07432251,-0.22266846
0.513,-0.076373291,-0.23262939
0.514,-0.083209229,-0.24219971
0.515,-0.07588501,-0.24903564
0.516,-0.08135376,-0.25645752
0.517,-0.073345947,-0.26075439
0.518,-0.075006104,-0.26466064
0.519,-0.079888916,-0.26876221
0.52,-0.083502197,-0.27501221
0.521,-0.085650635,-0.27071533
0.522,-0.086334229,-0.27110596
0.523,-0.090240479,-0.26934814
0.524,-0.094732666,-0.26680908
0.525,-0.093463135,-0.26075439
0.526,-0.094244385,-0.25391846
0.527,-0.082232666,-0.24825439
0.528,-0.088873291,-0.24044189
0.529,-0.083404541,-0.22969971
0.53,-0.086920166,-0.21817627
0.531,-0.089263916,-0.20704346
0.532,-0.08916626,-0.19473877
0.533,-0.089263916,-0.18145752
0.534,-0.08994751,-0.16856689
0.535,-0.088873291,-0.15372314
0.536,-0.07588501,-0.13653564
0.537,-0.061920166,-0.12091064
0.538,-0.064752197,-0.10313721
0.539,-0.059381104,-0.087512207
0.54,-0.057330322,-0.069152832
0.541,-0.051861572,-0.050793457
0.542,-0.004498291,-0.028918457
0.543,-0.0082092285,-0.010559082
0.544,0.025286865,0.011120605
0.545,0.015325928,0.028112793
0.546,0.02958374,0.047644043
0.547,0.055267334,0.067565918
0.548,0.038665771,0.083776855
0.549,0.058099365,0.10233154
0.55,0.050482178,0.11990967
0.551,0.050482178,0.13553467
0.552,0.066595459,0.15018311
0.553,0.052142334,0.16502686
0.554,0.061712646,0.18006592
0.555,0.060638428,0.19295654
0.556,0.062786865,0.20506592
0.557,0.082415771,0.21932373
0.558,0.070599365,0.22791748
0.559,0.079974365,0.23807373
0.56,0.078997803,0.24627686
0.561,0.071282959,0.25213623
0.562,0.080657959,0.25975342
0.563,0.072161865,0.26326904
0.564,0.07411499,0.26815186
0.565,0.076263428,0.26951904
0.566,0.070404053,0.27303467
0.567,0.083099365,0.27244873
0.568,0.07411499,0.27010498
0.569,0.074407959,0.26697998
0.57,0.072747803,0.26151123
0.571,0.063665771,0.25447998
0.572,0.064251709,0.25037842
0.573,0.05692749,0.24237061
0.574,0.053997803,0.23416748
0.575,0.051263428,0.22303467
0.576,0.048626709,0.21287842
0.577,0.054388428,0.19901123
0.578,0.045501709,0.18533936
0.579,0.044720459,0.17166748
0.58,0.045306396,0.15701904
0.581,0.037689209,0.14315186
0.582,0.034661865,0.12498779
0.583,0.036712646,0.10936279
0.584,0.028411865,0.091589355
0.585,0.025286865,0.07322998
0.586,0.021282959,0.055847168
0.587,0.027435303,0.036706543
0.588,0.02098999,0.01932373
0.589,0.021478271,-0.00098876953
0.59,0.013665771,-0.020324707
0.591,0.015325928,-0.03927002
0.592,0.012103271,-0.05567627
0.593,0.0079040527,-0.07364502
0.594,0.00018920898,-0.092980957
0.595,-0.051763916,-0.11505127
0.596,-0.035162354,-0.13028564
0.597,-0.039654541,-0.14630127
0.598,-0.049127197,-0.16329346
0.599,-0.034185791,-0.17677002
0.6,-0.050006104,-0.19298096
0.601,-0.04229126,-0.20469971
0.602,-0.044537354,-0.21719971
0.603,-0.053619385,-0.22716064
0.604,-0.047467041,-0.23673096
0.605,-0.057330322,-0.24786377
0.606,-0.055084229,-0.25469971
0.607,-0.048638916,-0.26192627
0.608,-0.058795166,-0.26798096
0.609,-0.050982666,-0.27032471
0.61,-0.06416626,-0.27344971
0.611,-0.067974854,-0.27540283
0.612,-0.069439697,-0.27462158
0.613,-0.080377197,-0.27637939
0.614,-0.085357666,-0.27266846
0.615,-0.087017822,-0.26895752
0.616,-0.088189697,-0.26309814
0.617,-0.080084229,-0.25606689
0.618,-0.090924072,-0.25020752
0.619,-0.086724854,-0.24102783
0.62,-0.094439697,-0.23302002
0.621,-0.098638916,-0.22149658
0.622,-0.098150635,-0.20841064
0.623,-0.10420532,-0.19688721
0.624,-0.10420532,-0.18419189
0.625,-0.10635376,-0.16837158
0.626,-0.10117798,-0.15352783
0.627,-0.087506104,-0.13614502
0.628,-0.090826416,-0.11954346
0.629,-0.083990479,-0.10274658
0.63,-0.087994385,-0.083605957
0.631,-0.079400635,-0.066809082
0.632,-0.074127197,-0.046105957
0.633,-0.022467041,-0.02442627
0.634,-0.027252197,-0.007043457
0.635,-0.0089904785,0.01541748
0.636,0.008001709,0.033972168
0.637,0.011029053,0.052331543
0.638,0.027630615,0.07088623
0.639,0.025286865,0.08807373
0.64,0.027825928,0.10643311
0.641,0.038079834,0.12303467
0.642,0.036712646,0.13807373
0.643,0.043450928,0.15506592
0.644,0.047845459,0.17049561
0.645,0.049603271,0.18494873
0.646,0.063470459,0.19959717
0.647,0.071282959,0.21151123
0.648,0.075482178,0.22283936
0.649,0.087298584,0.23358154
0.65,0.079779053,0.24217529
0.651,0.089447021,0.25174561
0.652,0.08739624,0.25799561
0.653,0.088372803,0.26346436
0.654,0.096087646,0.26815186
0.655,0.087786865,0.26776123
0.656,0.098626709,0.27186279
0.657,0.10546265,0.27303467
0.658,0.098431396,0.27225342
0.659,0.10477905,0.26873779
0.66,0.098724365,0.26483154
0.661,0.094134521,0.25936279
0.662,0.090130615,0.25350342
0.663,0.086810303,0.24530029
0.664,0.085638428,0.23631592
0.665,0.080169678,0.22694092
0.666,0.074407959,0.21600342
0.667,0.082415771,0.20428467
0.668,0.070501709,0.19139404
0.669,0.065228271,0.17850342
0.67,0.063568115,0.16463623
0.671,0.05692749,0.14862061
0.672,0.052435303,0.13299561
0.673,0.04442749,0.11737061
0.674,0.038665771,0.098034668
0.675,0.032122803,0.081237793
0.676,0.027630615,0.064440918
0.677,0.031536865,0.047058105
0.678,0.023822021,0.02791748
0.679,0.019525146,0.0079956055
0.68,0.015423584,-0.010559082
0.681,0.007611084,-0.029504395
0.682,0.002532959,-0.04708252
0.683,-0.00078735352,-0.06505127
0.684,-0.010162354,-0.084973145
0.685,-0.033990479,-0.10216064
0.686,-0.067193604,-0.12227783
0.687,-0.066802979,-0.13731689
0.688,-0.058404541,-0.15118408
0.689,-0.075787354,-0.16739502
0.69,-0.065240479,-0.17911377
0.691,-0.068951416,-0.19161377
0.692,-0.076861572,-0.20684814
0.693,-0.070513916,-0.21837158
0.694,-0.080474854,-0.22833252
0.695,-0.077642822,-0.23692627
0.696,-0.072857666,-0.24532471
0.697,-0.070025635,-0.25294189
0.698,-0.067974854,-0.25919189
0.699,-0.073443604,-0.26329346
0.7,-0.076861572,-0.26739502
0.701,-0.075592041,-0.26934814
0.702,-0.083306885,-0.27052002
0.703,-0.083502197,-0.27110596
0.704,-0.085357666,-0.26993408
0.705,-0.092779541,-0.26622314
0.706,-0.08604126,-0.26153564
0.707,-0.07588501,-0.25509033
0.708,-0.080377197,-0.25118408
0.709,-0.075006104,-0.24219971
0.71,-0.087799072,-0.23458252
0.711,-0.079986572,-0.22481689
0.712,-0.081256104,-0.21407471
0.713,-0.086529541,-0.19552002
0.714,-0.081256104,-0.18966064
0.715,-0.084771729,-0.17833252
0.716,-0.07354126,-0.16231689
0.717,-0.065142822,-0.14591064
0.718,-0.065142822,-0.12969971
0.719,-0.055865479,-0.11309814
0.72,-0.062701416,-0.096691895
0.721,-0.055377197,-0.07833252
0.722,-0.051568604,-0.05958252
0.723,-0.031842041,-0.039074707
0.724,-0.0015686035,-0.02052002
0.725,0.01473999,0.00076904297
0.726,0.010931396,0.01932373
0.727,0.046478271,0.039050293
0.728,0.035540771,0.056433105
0.729,0.042962646,0.075183105
0.73,0.050189209,0.092370605
0.731,0.040325928,0.11053467
0.732,0.05223999,0.12752686
0.733,0.047357178,0.14334717
0.734,0.046478271,0.15408936
0.735,0.05770874,0.17283936
0.736,0.056341553,0.18651123
0.737,0.072747803,0.20155029
0.738,0.070599365,0.21365967
0.739,0.068255615,0.22459717
0.74,0.075091553,0.23377686
0.741,0.066888428,0.24237061
0.742,0.073236084,0.25076904
0.743,0.074798584,0.25819092
0.744,0.069232178,0.26385498
0.745,0.071575928,0.26697998
0.746,0.06942749,0.26912842
0.747,0.082904053,0.27166748
0.748,0.077532959,0.27264404
0.749,0.076361084,0.27244873
0.75,0.074407959,0.26951904
0.751,0.070404053,0.26580811
0.752,0.070306396,0.26053467
0.753,0.065032959,0.25506592
0.754,0.063763428,0.24862061
0.755,0.06083374,0.23924561
0.756,0.061322021,0.22987061
0.757,0.066790771,0.21834717
0.758,0.062005615,0.20565186
0.759,0.057611084,0.19217529
0.76,0.058099365,0.17869873
0.761,0.047845459,0.16424561
0.762,0.04989624,0.14920654
0.763,0.043743896,0.13221436
0.764,0.040130615,0.11502686
0.765,0.038470459,0.099206543
0.766,0.032025146,0.079870605
0.767,0.039642334,0.061706543
0.768,0.031536865,0.044128418
0.769,0.032415771,0.027526855
0.77,0.028607178,0.0076049805
0.771,0.023040771,-0.01114502
0.772,0.024700928,-0.030285645
0.773,0.01708374,-0.049230957
0.774,0.016107178,-0.067980957
0.775,0.010931396,-0.085559082
0.776,-0.027740479,-0.10450439
0.777,-0.020513916,-0.12305908
0.778,-0.048638916,-0.14161377
0.779,-0.027740479,-0.15528564
0.78,-0.03994751,-0.17071533
0.781,-0.047369385,-0.18614502
0.782,-0.037701416,-0.19923096
0.783,-0.050201416,-0.21270752
0.784,-0.04463501,-0.22305908
0.785,-0.050006104,-0.23438721
0.786,-0.057427979,-0.24376221
0.787,-0.040435791,-0.25059814
0.788,-0.056939697,-0.25899658
0.789,-0.056744385,-0.26309814
0.79,-0.060357666,-0.26856689
0.791,-0.070123291,-0.27364502
0.792,-0.069244385,-0.27579346
0.793,-0.078912354,-0.27637939
0.794,-0.082720947,-0.27637939
0.795,-0.087896729,-0.27462158
0.796,-0.086431885,-0.27052002
0.797,-0.077642822,-0.26544189
0.798,-0.085943604,-0.25958252
0.799,-0.087017822,-0.25255127
0.8,-0.091705322,-0.24493408
0.801,-0.095806885,-0.23614502
0.802,-0.096295166,-0.22501221
0.803,-0.10137329,-0.21270752
0.804,-0.10557251,-0.20294189
0.805,-0.1069397,-0.18751221
0.806,-0.1006897,-0.17266846
0.807,-0.087994385,-0.15684814
0.808,-0.090631104,-0.14083252
0.809,-0.083599854,-0.12325439
0.81,-0.090924072,-0.10665283
0.811,-0.084869385,-0.089465332
0.812,-0.084967041,-0.071691895
