ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2013-01-10 11:07:01 997m





Relative time,HS3(27295).Ch1,HS3(27295).Ch2
0.171,-0.65435791,-0.083996582
0.172,-0.52545166,-0.069543457
0.173,-0.3838501,-0.051965332
0.174,-0.24908447,-0.039660645
0.175,-0.10162354,-0.018371582
0.176,0.04876709,0.00057373047
0.177,0.19134521,0.018151855
0.178,0.3505249,0.035339355
0.179,0.47161865,0.04901123
0.18,0.55950928,0.062683105
0.181,0.69720459,0.077722168
0.182,0.82318115,0.091394043
0.183,0.91400146,0.10526123
0.184,1.0370483,0.11756592
0.185,1.109314,0.12576904
0.186,1.1854858,0.13436279
0.187,1.2557983,0.14256592
0.188,1.296814,0.14901123
0.189,1.3407593,0.14569092
0.19,1.3485718,0.15447998
0.191,1.3348999,0.15389404
0.192,1.3348999,0.15272217
0.193,1.2821655,0.14783936
0.194,1.2382202,0.14295654
0.195,1.1737671,0.13397217
0.196,1.093689,0.12362061
0.197,1.015564,0.11541748
0.198,0.91790771,0.10272217
0.199,0.80462646,0.089050293
0.2,0.69134521,0.074987793
0.201,0.54779053,0.05916748
0.202,0.41790771,0.043151855
0.203,0.27435303,0.02635498
0.204,0.12591553,0.009753418
0.205,0.038024902,-0.001574707
0.206,-0.12701416,-0.020324707
0.207,-0.2276001,-0.033410645
0.208,-0.38189697,-0.044348145
0.209,-0.51177979,-0.06661377
0.21,-0.63287354,-0.07598877
0.211,-0.77545166,-0.097277832
0.212,-0.86920166,-0.11036377
0.213,-0.9932251,-0.12305908
0.214,-1.0889282,-0.13594971
0.215,-1.1582642,-0.14376221
0.216,-1.2481079,-0.15450439
0.217,-1.2842407,-0.15665283
0.218,-1.319397,-0.16114502
0.219,-1.3496704,-0.16427002
0.22,-1.3467407,-0.16446533
0.221,-1.3535767,-0.16485596
0.222,-1.3242798,-0.16134033
0.223,-1.2842407,-0.15528564
0.224,-1.2393188,-0.15079346
0.225,-1.1621704,-0.14141846
0.226,-1.0908813,-0.13262939
0.227,-0.99908447,-0.12169189
0.228,-0.87408447,-0.10802002
0.229,-0.76959229,-0.094543457
0.23,-0.63189697,-0.079504395
0.231,-0.50689697,-0.062902832
0.232,-0.36724854,-0.046496582
0.233,-0.22369385,-0.029504395
0.234,-0.086975098,-0.012121582
0.235,0.067321777,0.0052612305
0.236,0.21087646,0.023425293
0.237,0.35150146,0.039440918
0.238,0.48529053,0.056433105
0.239,0.58001709,0.068347168
0.24,0.70404053,0.082800293
0.241,0.84368896,0.097644043
0.242,0.92376709,0.10936279
0.243,1.046814,0.12381592
0.244,1.1200562,0.13221436
0.245,1.1903687,0.14041748
0.246,1.2616577,0.14959717
0.247,1.2919312,0.15350342
0.248,1.3417358,0.15877686
0.249,1.3495483,0.15975342
0.25,1.3417358,0.15936279
0.251,1.3290405,0.15780029
0.252,1.2831421,0.15389404
0.253,1.2284546,0.14744873
0.254,1.1659546,0.13944092
0.255,1.0858765,0.12967529
0.256,0.99603271,0.11932373
0.257,0.89251709,0.10799561
0.258,0.79388428,0.094128418
0.259,0.6708374,0.078112793
0.26,0.53997803,0.064831543
0.261,0.39642334,0.048620605
0.262,0.26165771,0.031628418
0.263,0.11126709,0.012683105
0.264,0.024353027,0.00018310547
0.265,-0.13873291,-0.018566895
0.266,-0.2588501,-0.03380127
0.267,-0.40338135,-0.05020752
0.268,-0.53326416,-0.06739502
0.269,-0.64459229,-0.078527832
0.27,-0.78814697,-0.09708252
0.271,-0.89459229,-0.10802002
0.272,-0.99810791,-0.12403564
0.273,-1.1055298,-0.13302002
0.274,-1.1709595,-0.14415283
0.275,-1.2461548,-0.15079346
0.276,-1.3047485,-0.15665283
0.277,-1.3223267,-0.15782471
0.278,-1.3516235,-0.16270752
0.279,-1.3545532,-0.16329346
0.28,-1.3408813,-0.16407471
0.281,-1.328186,-0.15938721
0.282,-1.281311,-0.15489502
0.283,-1.2315063,-0.14766846
0.284,-1.1611938,-0.13887939
0.285,-1.0791626,-0.12989502
0.286,-0.99029541,-0.11915283
0.287,-0.87896729,-0.10723877
0.288,-0.75494385,-0.092980957
0.289,-0.62994385,-0.076379395
0.29,-0.48736572,-0.059973145
0.291,-0.35748291,-0.04317627
0.292,-0.20806885,-0.025793457
0.293,-0.066467285,-0.0072387695
0.294,0.084899902,0.0091674805
0.295,0.22845459,0.027722168
0.296,0.3739624,0.04510498
0.297,0.4911499,0.059362793
0.298,0.60247803,0.073815918
0.299,0.71575928,0.08807373
0.3,0.85931396,0.10526123
0.301,0.9364624,0.11444092
0.302,1.055603,0.12694092
0.303,1.1356812,0.13553467
0.304,1.1932983,0.14295654
0.305,1.2684937,0.15174561
0.306,1.2909546,0.15623779
0.307,1.3251343,0.16033936
0.308,1.3554077,0.16170654
0.309,1.3348999,0.15975342
0.31,1.3290405,0.15877686
0.311,1.2772827,0.15369873
0.312,1.2294312,0.14803467
0.313,1.1600952,0.14197998
0.314,1.0751343,0.13221436
0.315,0.98822021,0.12088623
0.316,0.8817749,0.10740967
0.317,0.77044678,0.09510498
0.318,0.66107178,0.080847168
0.319,0.52728271,0.065612793
0.32,0.39056396,0.049987793
0.321,0.24212646,0.032800293
0.322,0.10345459,0.016394043
0.323,0.019470215,0.003112793
0.324,-0.15533447,-0.01661377
0.325,-0.26959229,-0.03145752
0.326,-0.41607666,-0.04786377
0.327,-0.56256104,-0.066027832
0.328,-0.65533447,-0.077355957
0.329,-0.7979126,-0.095129395
0.33,-0.8994751,-0.10684814
0.331,-1.0078735,-0.11954346
0.332,-1.1074829,-0.13028564
0.333,-1.1670532,-0.13927002
0.334,-1.2549438,-0.14844971
0.335,-1.3018188,-0.15235596
0.336,-1.3320923,-0.15762939
0.337,-1.3584595,-0.15860596
0.338,-1.3467407,-0.15841064
0.339,-1.3399048,-0.15782471
0.34,-1.312561,-0.15391846
0.341,-1.2637329,-0.14805908
0.342,-1.2090454,-0.14200439
0.343,-1.1436157,-0.13458252
0.344,-1.0586548,-0.12423096
0.345,-0.96295166,-0.11407471
0.346,-0.85455322,-0.10098877
0.347,-0.7432251,-0.085559082
0.348,-0.60552979,-0.07052002
0.349,-0.4776001,-0.05645752
0.35,-0.33209229,-0.038098145
0.351,-0.19244385,-0.021496582
0.352,-0.045959473,-0.0052856445
0.353,0.10345459,0.01307373
0.354,0.24212646,0.029870605
0.355,0.38372803,0.049401855
0.356,0.4911499,0.061706543
0.357,0.61419678,0.077526855
0.358,0.7255249,0.090222168
0.359,0.87200928,0.10780029
0.36,0.96087646,0.11834717
0.361,1.0653687,0.12850342
0.362,1.149353,0.13865967
0.363,1.2059937,0.14608154
0.364,1.2753296,0.15311279
0.365,1.3026733,0.15760498
0.366,1.3222046,0.16014404
0.367,1.3427124,0.16209717
0.368,1.336853,0.16170654
0.369,1.321228,0.15701904
0.37,1.2782593,0.15350342
0.371,1.2108765,0.14647217
0.372,1.156189,0.14119873
0.373,1.0595093,0.12928467
0.374,0.96575928,0.11834717
0.375,0.86907959,0.10682373
0.376,0.74017334,0.092370605
0.377,0.62493896,0.077722168
0.378,0.50775146,0.063659668
0.379,0.37005615,0.046276855
0.38,0.23138428,0.030456543
0.381,0.080993652,0.011706543
0.382,0.0087280273,0.00096435547
0.383,-0.16217041,-0.01817627
0.384,-0.29498291,-0.033410645
0.385,-0.41900635,-0.050793457
0.386,-0.58306885,-0.06817627
0.387,-0.68658447,-0.081066895
0.388,-0.80865479,-0.095129395
0.389,-0.91998291,-0.10821533
0.39,-1.0108032,-0.12052002
0.391,-1.1231079,-0.13399658
0.392,-1.1846313,-0.13985596
0.393,-1.2549438,-0.14747314
0.394,-1.3076782,-0.15528564
0.395,-1.3311157,-0.15762939
0.396,-1.3652954,-0.15899658
0.397,-1.3574829,-0.15899658
0.398,-1.3340454,-0.15645752
0.399,-1.3115845,-0.15235596
0.4,-1.2529907,-0.14805908
0.401,-1.2090454,-0.14141846
0.402,-1.1260376,-0.13555908
0.403,-1.0401001,-0.12149658
0.404,-0.95025635,-0.11212158
0.405,-0.83306885,-0.096691895
0.406,-0.71881104,-0.08223877
0.407,-0.59185791,-0.066809082
0.408,-0.44537354,-0.052746582
0.409,-0.31060791,-0.033996582
0.41,-0.16119385,-0.016418457
0.411,-0.01763916,0.0017456055
0.412,0.12884521,0.019128418
0.413,0.26751709,0.03729248
0.414,0.40716553,0.053503418
0.415,0.50384521,0.066589355
0.416,0.64251709,0.082995605
0.417,0.73626709,0.09588623
0.418,0.88568115,0.11287842
0.419,0.97943115,0.12225342
0.42,1.0741577,0.13494873
0.421,1.1630249,0.14412842
0.422,1.2167358,0.15115967
0.423,1.2792358,0.15740967
0.424,1.3134155,0.16170654
0.425,1.3329468,0.16463623
0.426,1.3456421,0.16405029
0.427,1.3270874,0.16268311
0.428,1.3163452,0.16287842
0.429,1.2782593,0.15643311
0.43,1.211853,0.14901123
0.431,1.1473999,0.14158936
0.432,1.062439,0.13201904
0.433,0.96282959,0.12069092
0.434,0.85247803,0.10819092
0.435,0.72943115,0.09354248
0.436,0.60638428,0.079675293
0.437,0.47747803,0.06385498
0.438,0.34954834,0.047644043
0.439,0.21282959,0.032214355
0.44,0.065368652,0.013464355
0.441,-0.016662598,0.003112793
0.442,-0.1651001,-0.017199707
0.443,-0.32232666,-0.035168457
0.444,-0.43365479,-0.05098877
0.445,-0.59771729,-0.067590332
0.446,-0.71002197,-0.08223877
0.447,-0.82818604,-0.09552002
0.448,-0.94244385,-0.10723877
0.449,-1.0176392,-0.11798096
0.45,-1.1211548,-0.13106689
0.451,-1.1963501,-0.13907471
0.452,-1.250061,-0.14395752
0.453,-1.312561,-0.15098877
0.454,-1.335022,-0.15411377
0.455,-1.3604126,-0.15645752
0.456,-1.3613892,-0.15626221
0.457,-1.3320923,-0.15626221
0.458,-1.3076782,-0.15118408
0.459,-1.2529907,-0.14630127
0.46,-1.1885376,-0.13809814
0.461,-1.1221313,-0.12950439
0.462,-1.0293579,-0.12032471
0.463,-0.93463135,-0.10782471
0.464,-0.8213501,-0.093566895
0.465,-0.70220947,-0.07911377
0.466,-0.5791626,-0.064660645
0.467,-0.4385376,-0.047277832
0.468,-0.28912354,-0.03302002
0.469,-0.14556885,-0.015246582
0.47,0.0067749023,0.004284668
0.471,0.14251709,0.020690918
0.472,0.29388428,0.037878418
0.473,0.4286499,0.054870605
0.474,0.50970459,0.065612793
0.475,0.66693115,0.083581543
0.476,0.75579834,0.09588623
0.477,0.88665771,0.11053467
0.478,1.0018921,0.12069092
0.479,1.0790405,0.13280029
0.48,1.1796265,0.14432373
0.481,1.227478,0.14862061
0.482,1.281189,0.15721436
0.483,1.3261108,0.16326904
0.484,1.3300171,0.16268311
0.485,1.3417358,0.16502686
0.486,1.3231812,0.16190186
0.487,1.2958374,0.15858154
0.488,1.2714233,0.15545654
0.489,1.2089233,0.15076904
0.49,1.1395874,0.14041748
0.491,1.0516968,0.13065186
0.492,0.9520874,0.11893311
0.493,0.84564209,0.10701904
0.494,0.71673584,0.092565918
0.495,0.59466553,0.079089355
0.496,0.45697021,0.061706543
0.497,0.3192749,0.046472168
0.498,0.19915771,0.030651855
0.499,0.058532715,0.012683105
0.5,-0.040100098,0.002331543
0.501,-0.18267822,-0.015637207
0.502,-0.33599854,-0.034191895
0.503,-0.44927979,-0.05098877
0.504,-0.60943604,-0.066809082
0.505,-0.72662354,-0.081652832
0.506,-0.84185791,-0.09552002
0.507,-0.96490479,-0.10919189
0.508,-1.0322876,-0.12012939
0.509,-1.1260376,-0.12989502
0.51,-1.2012329,-0.13790283
0.511,-1.2588501,-0.14571533
0.512,-1.3106079,-0.15079346
0.513,-1.3369751,-0.15235596
0.514,-1.3565063,-0.15645752
0.515,-1.3545532,-0.15548096
0.516,-1.3359985,-0.15352783
0.517,-1.3047485,-0.14864502
0.518,-1.2422485,-0.14180908
0.519,-1.1817017,-0.13477783
0.52,-1.1065063,-0.12677002
0.521,-1.0205688,-0.11387939
0.522,-0.91802979,-0.10469971
0.523,-0.80963135,-0.091027832
0.524,-0.68756104,-0.07677002
0.525,-0.55963135,-0.061535645
0.526,-0.42486572,-0.04395752
0.527,-0.28131104,-0.028723145
0.528,-0.1260376,-0.010949707
0.529,0.02532959,0.0079956055
0.53,0.16595459,0.02557373
0.531,0.31048584,0.041784668
0.532,0.44720459,0.061315918
0.533,0.51849365,0.072644043
0.534,0.67474365,0.088269043
0.535,0.78216553,0.10330811
0.536,0.89349365,0.11561279
0.537,1.0126343,0.12459717
0.538,1.0946655,0.13865967
0.539,1.187439,0.14862061
0.54,1.2450562,0.15604248
0.541,1.2821655,0.16014404
0.542,1.3329468,0.16405029
0.543,1.3339233,0.16600342
0.544,1.3378296,0.16697998
0.545,1.3270874,0.16600342
0.546,1.2841187,0.16033936
0.547,1.2538452,0.15662842
0.548,1.1913452,0.14783936
0.549,1.1259155,0.14002686
0.55,1.0380249,0.13104248
0.551,0.92669678,0.11697998
0.552,0.83197021,0.10526123
0.553,0.69622803,0.08885498
0.554,0.57122803,0.07401123
0.555,0.44232178,0.059558105
0.556,0.29388428,0.04354248
0.557,0.16009521,0.02791748
0.558,0.059509277,0.012878418
0.559,-0.065490723,-0.003527832
0.56,-0.18658447,-0.02052002
0.561,-0.3526001,-0.03770752
0.562,-0.47076416,-0.052160645
0.563,-0.61431885,-0.068762207
0.564,-0.74908447,-0.082629395
0.565,-0.85357666,-0.09630127
0.566,-0.97857666,-0.11036377
0.567,-1.0645142,-0.12305908
0.568,-1.140686,-0.13204346
0.569,-1.2129517,-0.14161377
0.57,-1.2617798,-0.14766846
0.571,-1.3154907,-0.15235596
0.572,-1.3408813,-0.15509033
0.573,-1.350647,-0.15645752
0.574,-1.3565063,-0.15548096
0.575,-1.3291626,-0.15216064
0.576,-1.3008423,-0.14942627
0.577,-1.2432251,-0.14219971
0.578,-1.1738892,-0.13419189
0.579,-1.0977173,-0.12481689
0.58,-0.99517822,-0.11387939
0.581,-0.90338135,-0.10411377
0.582,-0.78521729,-0.089660645
0.583,-0.66021729,-0.073449707
0.584,-0.53814697,-0.058410645
0.585,-0.39459229,-0.042199707
0.586,-0.2588501,-0.025402832
0.587,-0.11236572,-0.008996582
0.588,0.042907715,0.0083862305
0.589,0.18743896,0.02635498
0.59,0.33294678,0.042565918
0.591,0.45892334,0.061120605
0.592,0.54388428,0.072644043
0.593,0.68743896,0.089440918
0.594,0.8036499,0.10408936
0.595,0.90716553,0.11580811
0.596,1.0223999,0.12928467
0.597,1.0956421,0.13905029
0.598,1.1903687,0.14608154
0.599,1.2577515,0.15467529
0.6,1.2938843,0.15955811
0.601,1.3339233,0.16229248
0.602,1.3417358,0.16658936
0.603,1.3407593,0.16600342
0.604,1.328064,0.16502686
0.605,1.2831421,0.15994873
0.606,1.2401733,0.15506592
0.607,1.1776733,0.14764404
0.608,1.1122437,0.13924561
0.609,1.0380249,0.12889404
0.61,0.91986084,0.11561279
0.611,0.81536865,0.10408936
0.612,0.68841553,0.089831543
0.613,0.5536499,0.072058105
0.614,0.42669678,0.057800293
0.615,0.27728271,0.03963623
0.616,0.13470459,0.022058105
0.617,0.046813965,0.009753418
0.618,-0.10455322,-0.0080200195
0.619,-0.20220947,-0.02208252
0.62,-0.36724854,-0.041223145
0.621,-0.50006104,-0.05489502
0.622,-0.6182251,-0.070715332
0.623,-0.76959229,-0.088098145
0.624,-0.86627197,-0.099230957
0.625,-0.9854126,-0.11368408
0.626,-1.0840454,-0.12481689
0.627,-1.1514282,-0.13438721
0.628,-1.225647,-0.14278564
0.629,-1.2647095,-0.14747314
0.63,-1.3145142,-0.15313721
0.631,-1.3486938,-0.15567627
0.632,-1.3457642,-0.15743408
0.633,-1.350647,-0.15802002
0.634,-1.3262329,-0.15274658
0.635,-1.288147,-0.15059814
0.636,-1.2451782,-0.14356689
0.637,-1.1660767,-0.13477783
0.638,-1.0859985,-0.12559814
0.639,-0.98736572,-0.11739502
0.64,-0.87994385,-0.10216064
0.641,-0.77838135,-0.08848877
0.642,-0.64556885,-0.074621582
0.643,-0.5244751,-0.058996582
0.644,-0.38092041,-0.04239502
0.645,-0.23345947,-0.024621582
0.646,-0.088928223,-0.010168457
0.647,0.054626465,0.009362793
0.648,0.20404053,0.027526855
0.649,0.35345459,0.044714355
0.65,0.47747803,0.060534668
0.651,0.5692749,0.071472168
0.652,0.70111084,0.08963623
0.653,0.83001709,0.10526123
0.654,0.91693115,0.11737061
0.655,1.0380249,0.12850342
0.656,1.1083374,0.13533936
0.657,1.1845093,0.14451904
0.658,1.2626343,0.15389404
0.659,1.296814,0.15975342
0.66,1.336853,0.16424561
0.661,1.3407593,0.16326904
0.662,1.336853,0.16287842
0.663,1.3261108,0.16014404
0.664,1.281189,0.15604248
0.665,1.2362671,0.15037842
0.666,1.1679077,0.14334717
0.667,1.0858765,0.13319092
0.668,1.015564,0.12225342
0.669,0.91693115,0.11131592
0.67,0.79974365,0.097058105
0.671,0.6786499,0.083190918
0.672,0.54388428,0.068933105
0.673,0.39935303,0.051745605
0.674,0.26654053,0.038659668
0.675,0.11712646,0.018151855
0.676,0.032165527,0.0044799805
0.677,-0.13092041,-0.014660645
0.678,-0.22662354,-0.027746582
0.679,-0.37701416,-0.044152832
0.68,-0.52349854,-0.062316895
0.681,-0.6338501,-0.075793457
0.682,-0.78033447,-0.090637207
0.683,-0.88287354,-0.10372314
0.684,-0.99224854,-0.11563721
0.685,-1.093811,-0.12813721
0.686,-1.1680298,-0.13731689
0.687,-1.2471313,-0.14669189
0.688,-1.2822876,-0.15177002
0.689,-1.3135376,-0.15489502
0.69,-1.3477173,-0.15743408
0.691,-1.350647,-0.15665283
0.692,-1.3467407,-0.15626221
0.693,-1.328186,-0.15294189
0.694,-1.2744751,-0.14942627
0.695,-1.234436,-0.14317627
0.696,-1.1660767,-0.13536377
0.697,-1.0801392,-0.12325439
0.698,-0.97955322,-0.11173096
0.699,-0.86529541,-0.09942627
0.7,-0.75787354,-0.084973145
0.701,-0.62701416,-0.07130127
0.702,-0.49713135,-0.056066895
0.703,-0.3604126,-0.033215332
0.704,-0.2119751,-0.023840332
0.705,-0.074279785,-0.0060668945
0.706,0.073181152,0.012097168
0.707,0.21966553,0.029675293
0.708,0.36810303,0.045300293
0.709,0.48919678,0.060339355
0.71,0.5927124,0.074987793
0.711,0.70697021,0.089831543
0.712,0.85247803,0.10565186
0.713,0.93060303,0.11678467
0.714,1.046814,0.13084717
0.715,1.133728,0.14022217
0.716,1.1903687,0.15643311
0.717,1.2684937,0.15447998
0.718,1.3065796,0.16053467
0.719,1.3427124,0.16580811
0.72,1.3573608,0.16893311
0.721,1.3358765,0.16502686
0.722,1.3290405,0.16444092
0.723,1.2802124,0.15819092
0.724,1.2284546,0.15311279
0.725,1.1688843,0.14471436
0.726,1.0731812,0.13533936
0.727,0.99505615,0.12283936
0.728,0.90130615,0.11287842
0.729,0.78997803,0.10018311
0.73,0.66400146,0.084362793
0.731,0.53314209,0.07010498
0.732,0.39544678,0.054089355
0.733,0.2489624,0.03651123
0.734,0.10443115,0.02244873
0.735,0.023376465,0.007800293
0.736,-0.14654541,-0.010559082
0.737,-0.2588501,-0.025598145
0.738,-0.3916626,-0.04161377
0.739,-0.53131104,-0.056848145
0.74,-0.64752197,-0.072668457
0.741,-0.79107666,-0.088684082
0.742,-0.8916626,-0.10196533
0.743,-1.0010376,-0.11583252
0.744,-1.1026001,-0.12598877
0.745,-1.1699829,-0.13536377
0.746,-1.2539673,-0.14532471
0.747,-1.2998657,-0.15079346
0.748,-1.3233032,-0.15294189
0.749,-1.3467407,-0.15723877
0.75,-1.3496704,-0.15587158
0.751,-1.3428345,-0.15469971
0.752,-1.3154907,-0.15274658
0.753,-1.2744751,-0.14766846
0.754,-1.2207642,-0.14102783
0.755,-1.1484985,-0.13028564
0.756,-1.0674438,-0.12227783
0.757,-0.97271729,-0.11114502
0.758,-0.85552979,-0.09708252
0.759,-0.73834229,-0.081848145
0.76,-0.60748291,-0.068371582
0.761,-0.47662354,-0.052941895
0.762,-0.34088135,-0.036730957
0.763,-0.19537354,-0.01895752
0.764,-0.053771973,-0.001965332
0.765,0.09564209,0.017956543
0.766,0.23626709,0.032800293
0.767,0.37786865,0.049987793
0.768,0.49017334,0.064245605
0.769,0.61907959,0.080456543
0.77,0.72064209,0.093933105
0.771,0.86419678,0.10994873
0.772,0.95599365,0.11971436
0.773,1.0565796,0.13026123
0.774,1.1464233,0.14197998
0.775,1.2011108,0.14979248
0.776,1.2675171,0.15760498
0.777,1.3036499,0.16229248
0.778,1.3358765,0.16541748
0.779,1.3602905,0.16580811
0.78,1.3456421,0.16639404
0.781,1.3222046,0.16151123
0.782,1.2860718,0.15760498
0.783,1.2177124,0.15096436
0.784,1.156189,0.14041748
0.785,1.0722046,0.13455811
0.786,0.97357178,0.12088623
0.787,0.8739624,0.11033936
0.788,0.7645874,0.097058105
0.789,0.65325928,0.08416748
0.79,0.51361084,0.065612793
0.791,0.37493896,0.052526855
0.792,0.23919678,0.036120605
0.793,0.085876465,0.018933105
0.794,0.0087280273,0.0079956055
0.795,-0.15435791,-0.01114502
0.796,-0.28424072,-0.026379395
0.797,-0.41217041,-0.042785645
0.798,-0.55963135,-0.059387207
0.799,-0.66021729,-0.070910645
0.8,-0.79888916,-0.089074707
0.801,-0.91314697,-0.099621582
0.802,-1.0020142,-0.11309814
0.803,-1.1143188,-0.12735596
0.804,-1.1758423,-0.13380127
0.805,-1.2510376,-0.14063721
0.806,-1.3057251,-0.14786377
0.807,-1.3320923,-0.15001221
0.808,-1.3555298,-0.15255127
0.809,-1.343811,-0.15177002
0.81,-1.3359985,-0.15020752
0.811,-1.3115845,-0.14591064
0.812,-1.2588501,-0.14102783
0.813,-1.2168579,-0.13497314
0.814,-1.1377563,-0.12637939
0.815,-1.0488892,-0.11407471
0.816,-0.96490479,-0.10626221
