ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2013-01-10 11:02:35 757m





Relative time,HS3(27295).Ch1,HS3(27295).Ch2
s,V,V
0.799,1.5526123,0.28200684
0.8,1.6092529,0.28981934
0.801,1.6385498,0.29489746
0.802,1.6541748,0.29841309
0.803,1.6697998,0.29763184
0.804,1.6561279,0.29606934
0.805,1.6385498,0.29255371
0.806,1.6033936,0.28669434
0.807,1.5545654,0.27927246
0.808,1.4979248,0.26716309
0.809,1.4373779,0.25466309
0.81,1.3533936,0.23903809
0.811,1.2596436,0.22224121
0.812,1.1561279,0.20270996
0.813,1.0487061,0.18669434
0.814,0.92175293,0.16130371
0.815,0.79675293,0.14216309
0.816,0.6697998,0.11520996
0.817,0.51940918,0.090209961
0.818,0.38464355,0.064428711
0.819,0.24987793,0.038647461
0.82,0.10925293,0.013647461
0.821,-0.0040283203,-0.011743164
0.822,-0.14465332,-0.036743164
0.823,-0.26574707,-0.062133789
0.824,-0.42785645,-0.089477539
0.825,-0.55285645,-0.11252441
0.826,-0.6895752,-0.13713379
0.827,-0.8302002,-0.16213379
0.828,-0.94543457,-0.18088379
0.829,-1.0626221,-0.20119629
0.83,-1.1563721,-0.21799316
0.831,-1.2618408,-0.23596191
0.832,-1.3575439,-0.25275879
0.833,-1.4356689,-0.26369629
0.834,-1.5098877,-0.27736816
0.835,-1.5704346,-0.28439941
0.836,-1.6055908,-0.29064941
0.837,-1.6466064,-0.29689941
0.838,-1.6602783,-0.29846191
0.839,-1.6602783,-0.29650879
0.84,-1.6466064,-0.29611816
0.841,-1.6251221,-0.29025879
0.842,-1.6075439,-0.28674316
0.843,-1.5567627,-0.27814941
0.844,-1.5079346,-0.26486816
0.845,-1.4376221,-0.25354004
0.846,-1.3438721,-0.23869629
0.847,-1.2716064,-0.22268066
0.848,-1.1661377,-0.20275879
0.849,-1.0528564,-0.18361816
0.85,-0.92590332,-0.16252441
0.851,-0.79699707,-0.13908691
0.852,-0.66809082,-0.11682129
0.853,-0.52355957,-0.088696289
0.854,-0.3848877,-0.064086914
0.855,-0.24230957,-0.040258789
0.856,-0.08996582,-0.013305664
0.857,0.048706055,0.012475586
0.858,0.20300293,0.037866211
0.859,0.34753418,0.065209961
0.86,0.50378418,0.090991211
0.861,0.6385498,0.11364746
0.862,0.74206543,0.13630371
0.863,0.86706543,0.15739746
0.864,0.97253418,0.17614746
0.865,1.1033936,0.19880371
0.866,1.1951904,0.21520996
0.867,1.2987061,0.23278809
0.868,1.3963623,0.24841309
0.869,1.4647217,0.26130371
0.87,1.5487061,0.27419434
0.871,1.5916748,0.28239746
0.872,1.6248779,0.29099121
0.873,1.6678467,0.29411621
0.874,1.6639404,0.29489746
0.875,1.6678467,0.29489746
0.876,1.6502686,0.29255371
0.877,1.6170654,0.28669434
0.878,1.5877686,0.28239746
0.879,1.5330811,0.26833496
0.88,1.4744873,0.25974121
0.881,1.3983154,0.24567871
0.882,1.3006592,0.22810059
0.883,1.2088623,0.21403809
0.884,1.0975342,0.19020996
0.885,0.98425293,0.17263184
0.886,0.85339355,0.15192871
0.887,0.71862793,0.12888184
0.888,0.5838623,0.10505371
0.889,0.44714355,0.080053711
0.89,0.31237793,0.056225586
0.891,0.1619873,0.028881836
0.892,0.017456055,0.0058349609
0.893,-0.07434082,-0.017993164
0.894,-0.23840332,-0.044555664
0.895,-0.37121582,-0.068383789
0.896,-0.50012207,-0.093774414
0.897,-0.66809082,-0.11955566
0.898,-0.78137207,-0.14299316
0.899,-0.91418457,-0.16486816
0.9,-1.0196533,-0.18557129
0.901,-1.1329346,-0.20471191
0.902,-1.2481689,-0.22424316
0.903,-1.3302002,-0.24104004
0.904,-1.4219971,-0.25627441
0.905,-1.4923096,-0.26760254
0.906,-1.5469971,-0.27932129
0.907,-1.6114502,-0.28908691
0.908,-1.6505127,-0.29533691
0.909,-1.6680908,-0.29846191
0.91,-1.6719971,-0.30041504
0.911,-1.6661377,-0.30158691
0.912,-1.6544189,-0.29963379
0.913,-1.6251221,-0.29182129
0.914,-1.5860596,-0.28635254
0.915,-1.5333252,-0.27463379
0.916,-1.4649658,-0.26330566
0.917,-1.3946533,-0.25002441
0.918,-1.3009033,-0.23400879
0.919,-1.1954346,-0.21799316
0.92,-1.0899658,-0.19533691
0.921,-0.96691895,-0.17541504
0.922,-0.84387207,-0.15275879
0.923,-0.70910645,-0.12854004
0.924,-0.5802002,-0.10549316
0.925,-0.4317627,-0.078149414
0.926,-0.2833252,-0.053149414
0.927,-0.13879395,-0.026977539
0.928,0.01550293,-0.00041503906
0.929,0.16784668,0.028491211
0.93,0.32019043,0.055444336
0.931,0.4588623,0.080444336
0.932,0.60144043,0.10583496
0.933,0.73034668,0.13005371
0.934,0.80456543,0.15192871
0.935,0.93737793,0.17380371
0.936,1.0701904,0.19489746
0.937,1.1483154,0.21442871
0.938,1.2772217,0.23474121
0.939,1.3612061,0.24958496
0.94,1.4432373,0.26364746
0.941,1.5213623,0.27692871
0.942,1.5643311,0.28630371
0.943,1.6209717,0.29216309
0.944,1.6444092,0.30075684
0.945,1.6619873,0.30114746
0.946,1.6697998,0.30388184
0.947,1.6502686,0.30153809
0.948,1.6268311,0.29645996
0.949,1.6053467,0.29060059
0.95,1.5623779,0.28239746
0.951,1.4920654,0.26872559
0.952,1.4237061,0.25856934
0.953,1.3358154,0.24411621
0.954,1.2303467,0.22692871
0.955,1.1346436,0.20661621
0.956,1.0174561,0.18669434
0.957,0.89050293,0.16403809
0.958,0.7635498,0.14060059
0.959,0.64245605,0.11755371
0.96,0.51159668,0.092553711
0.961,0.35339355,0.065991211
0.962,0.2166748,0.039428711
0.963,0.07019043,0.012866211
0.964,-0.029418945,-0.013305664
0.965,-0.18566895,-0.039477539
0.966,-0.31652832,-0.064477539
0.967,-0.46496582,-0.092211914
0.968,-0.60559082,-0.11643066
0.969,-0.71691895,-0.13908691
0.97,-0.85168457,-0.16330566
0.971,-0.96887207,-0.18479004
0.972,-1.0821533,-0.20275879
0.973,-1.1954346,-0.22463379
0.974,-1.2872314,-0.24104004
0.975,-1.3848877,-0.25705566
0.976,-1.4552002,-0.27072754
0.977,-1.5294189,-0.28322754
0.978,-1.5860596,-0.29064941
0.979,-1.6036377,-0.29650879
0.98,-1.6387939,-0.30236816
0.981,-1.6583252,-0.30354004
0.982,-1.6583252,-0.30314941
0.983,-1.6544189,-0.30197754
0.984,-1.6290283,-0.29572754
0.985,-1.5958252,-0.28869629
0.986,-1.5509033,-0.27893066
0.987,-1.4864502,-0.26643066
0.988,-1.4239502,-0.25510254
0.989,-1.3302002,-0.23791504
0.99,-1.2266846,-0.21643066
0.991,-1.1348877,-0.20119629
0.992,-1.0137939,-0.17736816
0.993,-0.89855957,-0.15549316
0.994,-0.77355957,-0.13322754
0.995,-0.63098145,-0.10900879
0.996,-0.50012207,-0.083227539
0.997,-0.3458252,-0.057055664
0.998,-0.21105957,-0.031274414
0.999,-0.05480957,-0.0051025391
