ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2013-01-10 10:53:01 286m





Relative time,HS3(27295).Ch1
0.229,0.10877686
0.23,0.11287842
0.231,0.10701904
0.232,0.10916748
0.233,0.10682373
0.234,0.10155029
0.235,0.10350342
0.236,0.097058105
0.237,0.069128418
0.238,0.05604248
0.239,0.036315918
0.24,0.055065918
0.241,0.03104248
0.242,0.03416748
0.243,0.036901855
0.244,0.014831543
0.245,0.028308105
0.246,0.007800293
0.247,0.001550293
0.248,0.016003418
0.249,-0.007043457
0.25,-0.0037231445
0.251,-0.020910645
0.252,-0.030285645
0.253,-0.033996582
0.254,-0.05333252
0.255,-0.056262207
0.256,-0.067980957
0.257,-0.08067627
0.258,-0.071105957
0.259,-0.087121582
0.26,-0.096887207
0.261,-0.10997314
0.262,-0.11915283
0.263,-0.12872314
0.264,-0.14141846
0.265,-0.14786377
0.266,-0.15782471
0.267,-0.16387939
0.268,-0.15098877
0.269,-0.15469971
0.27,-0.15606689
0.271,-0.16329346
0.272,-0.16173096
0.273,-0.16544189
0.274,-0.16251221
0.275,-0.12794189
0.276,-0.11837158
0.277,-0.083605957
0.278,-0.082824707
0.279,-0.063293457
0.28,-0.054699707
0.281,-0.06348877
0.282,-0.039465332
0.283,-0.045910645
0.284,-0.033605957
0.285,-0.019152832
0.286,-0.02520752
0.287,-0.0033325195
0.288,0.010534668
0.289,0.02088623
0.29,0.039050293
0.291,0.034753418
0.292,0.053308105
0.293,0.058581543
0.294,0.065808105
0.295,0.083190918
0.296,0.08494873
0.297,0.099597168
0.298,0.12205811
0.299,0.12108154
0.3,0.13553467
0.301,0.13670654
0.302,0.14451904
0.303,0.15076904
0.304,0.14959717
0.305,0.15721436
0.306,0.15408936
0.307,0.15447998
0.308,0.16717529
0.309,0.16092529
0.31,0.16815186
0.311,0.15936279
0.312,0.15584717
0.313,0.15545654
0.314,0.14881592
0.315,0.14881592
0.316,0.14471436
0.317,0.13709717
0.318,0.14276123
0.319,0.12987061
0.32,0.12479248
0.321,0.11834717
0.322,0.10682373
0.323,0.10076904
0.324,0.085339355
0.325,0.076745605
0.326,0.07088623
0.327,0.053112793
0.328,0.04354248
0.329,-0.017199707
0.33,-0.013098145
0.331,-0.025793457
0.332,-0.04786377
0.333,-0.039465332
0.334,-0.062902832
0.335,-0.06583252
0.336,-0.070715332
0.337,-0.090246582
0.338,-0.082043457
0.339,-0.09786377
0.34,-0.10528564
0.341,-0.11192627
0.342,-0.12872314
0.343,-0.13106689
0.344,-0.14063721
0.345,-0.15333252
0.346,-0.15548096
0.347,-0.16680908
0.348,-0.15665283
0.349,-0.16563721
0.35,-0.16798096
0.351,-0.17559814
0.352,-0.17872314
0.353,-0.18282471
0.354,-0.18282471
0.355,-0.18477783
0.356,-0.18712158
0.357,-0.18419189
0.358,-0.16602783
0.359,-0.16153564
0.36,-0.15665283
0.361,-0.15723877
0.362,-0.14825439
0.363,-0.14356689
0.364,-0.13751221
0.365,-0.12520752
0.366,-0.11622314
0.367,-0.049816895
0.368,-0.038293457
0.369,-0.011730957
0.37,0.011901855
0.371,0.0052612305
0.372,0.037097168
0.373,0.03729248
0.374,0.048034668
0.375,0.06932373
0.376,0.067175293
0.377,0.091784668
0.378,0.11033936
0.379,0.11463623
0.38,0.13319092
0.381,0.13123779
0.382,0.14022217
0.383,0.15369873
0.384,0.15350342
0.385,0.16580811
0.386,0.16287842
0.387,0.16873779
0.388,0.18338623
0.389,0.18299561
0.39,0.18787842
0.391,0.18416748
0.392,0.18729248
0.393,0.18670654
0.394,0.18026123
0.395,0.18006592
0.396,0.16697998
0.397,0.16483154
0.398,0.16444092
0.399,0.15604248
0.4,0.15018311
0.401,0.13651123
0.402,0.12655029
0.403,0.11737061
0.404,0.10584717
0.405,0.094128418
0.406,0.082800293
0.407,0.069519043
0.408,0.065222168
0.409,0.052331543
0.41,0.040026855
0.411,0.030065918
0.412,0.016784668
0.413,0.0048706055
0.414,-0.0072387695
0.415,-0.021887207
0.416,-0.031262207
0.417,-0.044934082
0.418,-0.048449707
0.419,-0.06817627
0.42,-0.12266846
0.421,-0.11759033
0.422,-0.13243408
0.423,-0.14356689
0.424,-0.13419189
0.425,-0.15411377
0.426,-0.15157471
0.427,-0.15528564
0.428,-0.15782471
0.429,-0.14962158
0.43,-0.15841064
0.431,-0.16192627
0.432,-0.15723877
0.433,-0.16700439
0.434,-0.16212158
0.435,-0.16485596
0.436,-0.16993408
0.437,-0.16036377
0.438,-0.15294189
0.439,-0.14649658
0.44,-0.14532471
0.441,-0.14669189
0.442,-0.13809814
0.443,-0.13712158
0.444,-0.13399658
0.445,-0.12716064
0.446,-0.12462158
0.447,-0.11446533
0.448,-0.093566895
0.449,-0.082629395
0.45,-0.075793457
0.451,-0.076184082
0.452,-0.062512207
0.453,-0.059191895
0.454,-0.051379395
0.455,-0.03614502
0.456,-0.031262207
0.457,-0.0080200195
0.458,0.06151123
0.459,0.066589355
0.46,0.089050293
0.461,0.10057373
0.462,0.10233154
0.463,0.12283936
0.464,0.11600342
0.465,0.12967529
0.466,0.13612061
0.467,0.13807373
0.468,0.16151123
0.469,0.16209717
0.47,0.16463623
0.471,0.16697998
0.472,0.16365967
0.473,0.16600342
0.474,0.16326904
0.475,0.15975342
0.476,0.15194092
0.477,0.15975342
0.478,0.15975342
0.479,0.15408936
0.48,0.15018311
0.481,0.13983154
0.482,0.13260498
0.483,0.12225342
0.484,0.11424561
0.485,0.10506592
0.486,0.090026855
0.487,0.08260498
0.488,0.07791748
0.489,0.064050293
0.49,0.05526123
0.491,0.034362793
0.492,0.029284668
0.493,0.015808105
0.494,0.00096435547
0.495,-0.006262207
0.496,-0.020910645
0.497,-0.031652832
0.498,-0.02989502
0.499,-0.04317627
0.5,-0.04708252
0.501,-0.057824707
0.502,-0.06427002
0.503,-0.070129395
0.504,-0.076379395
0.505,-0.081848145
0.506,-0.088879395
0.507,-0.091027832
0.508,-0.088293457
0.509,-0.09708252
0.51,-0.14239502
0.511,-0.13048096
0.512,-0.14473877
0.513,-0.13966064
0.514,-0.13184814
0.515,-0.13887939
0.516,-0.12579346
0.517,-0.12598877
0.518,-0.11407471
0.519,-0.10626221
0.52,-0.10860596
0.521,-0.097473145
0.522,-0.094152832
0.523,-0.09395752
0.524,-0.08536377
0.525,-0.090637207
0.526,-0.081848145
0.527,-0.07755127
0.528,-0.063684082
0.529,-0.052160645
0.53,-0.051965332
0.531,-0.049816895
0.532,-0.044543457
0.533,-0.046105957
0.534,-0.038684082
0.535,-0.035754395
0.536,-0.033410645
0.537,-0.025402832
0.538,-0.01427002
0.539,-0.001965332
0.54,-0.0033325195
0.541,-0.0029418945
0.542,0.005456543
0.543,0.001940918
0.544,0.0087768555
0.545,0.007800293
0.546,0.011120605
0.547,0.023815918
0.548,0.084558105
0.549,0.08651123
0.55,0.10291748
0.551,0.10213623
0.552,0.10311279
0.553,0.10897217
0.554,0.09901123
0.555,0.10213623
0.556,0.10096436
0.557,0.097253418
0.558,0.11307373
0.559,0.10526123
0.56,0.10252686
0.561,0.092370605
0.562,0.09197998
0.563,0.084362793
0.564,0.07635498
0.565,0.071276855
0.566,0.062097168
0.567,0.054675293
0.568,0.05838623
0.569,0.04979248
0.57,0.046862793
0.571,0.039245605
0.572,0.03182373
0.573,0.023620605
0.574,0.013464355
0.575,0.011120605
0.576,-0.0013793945
0.577,-0.0033325195
0.578,-0.004309082
0.579,-0.01505127
0.58,-0.01427002
0.581,-0.026184082
0.582,-0.028527832
0.583,-0.026574707
0.584,-0.04005127
0.585,-0.040441895
0.586,-0.044934082
0.587,-0.048254395
0.588,-0.041223145
0.589,-0.04630127
0.59,-0.040246582
0.591,-0.043762207
0.592,-0.042004395
0.593,-0.039660645
0.594,-0.04161377
0.595,-0.035754395
0.596,-0.034387207
0.597,-0.038293457
0.598,-0.02052002
0.599,-0.02833252
0.6,-0.066418457
0.601,-0.05098877
0.602,-0.063879395
0.603,-0.048254395
0.604,-0.043371582
0.605,-0.046496582
0.606,-0.031262207
0.607,-0.03380127
0.608,-0.02052002
0.609,-0.009777832
0.61,-0.014660645
0.611,-0.0088012695
0.612,-0.0056762695
0.613,-0.008605957
0.614,0.001159668
0.615,-0.005090332
0.616,-0.001574707
0.617,0.001550293
0.618,0.0083862305
0.619,0.01307373
0.62,0.010144043
0.621,0.005456543
0.622,0.004675293
0.623,-0.0029418945
0.624,-0.003527832
0.625,-0.009387207
0.626,-0.016223145
0.627,-0.01427002
0.628,-0.0080200195
0.629,-0.0052856445
0.63,-0.014855957
0.631,-0.025012207
0.632,-0.024035645
0.633,-0.03614502
0.634,-0.03848877
0.635,-0.039465332
0.636,-0.044543457
0.637,-0.038098145
0.638,0.015026855
0.639,0.011315918
0.64,0.023620605
0.641,0.022058105
0.642,0.016394043
0.643,0.015612793
0.644,0.003894043
0.645,0.0052612305
0.646,-0.00020751953
0.647,-0.0045043945
0.648,0.008581543
0.649,0.0017456055
0.65,0.006237793
0.651,-0.003527832
0.652,-0.0076293945
0.653,-0.0080200195
0.654,-0.01348877
0.655,-0.015246582
0.656,-0.015441895
0.657,-0.015246582
0.658,-0.0048950195
0.659,-0.004699707
0.66,-0.0041137695
0.661,-0.0029418945
0.662,-0.003527832
0.663,-0.00059814453
0.664,0.003503418
0.665,0.0017456055
0.666,0.0036987305
0.667,0.004675293
0.668,0.01307373
0.669,0.018151855
0.67,0.02088623
0.671,0.01776123
0.672,0.021472168
0.673,0.022644043
0.674,0.024401855
0.675,0.032800293
0.676,0.03182373
0.677,0.03416748
0.678,0.04510498
0.679,0.04979248
0.68,0.053503418
0.681,0.053308105
0.682,0.061706543
0.683,0.064831543
0.684,0.067370605
0.685,0.069714355
0.686,0.068737793
0.687,0.07244873
0.688,0.07791748
0.689,0.070495605
0.69,0.063659668
0.691,0.023620605
0.692,0.029284668
0.693,0.032995605
0.694,0.016003418
0.695,0.038269043
0.696,0.022644043
0.697,0.023034668
0.698,0.03729248
0.699,0.025183105
0.7,0.033581543
0.701,0.025769043
0.702,0.019519043
0.703,0.023815918
0.704,0.0076049805
0.705,0.003503418
0.706,-0.0025512695
0.707,-0.013684082
0.708,-0.0076293945
0.709,-0.014074707
0.71,-0.025793457
0.711,-0.037121582
0.712,-0.044152832
0.713,-0.055285645
0.714,-0.058605957
0.715,-0.07520752
0.716,-0.083605957
0.717,-0.091027832
0.718,-0.086535645
0.719,-0.089074707
0.72,-0.10157471
0.721,-0.11114502
0.722,-0.11563721
0.723,-0.13028564
0.724,-0.13165283
0.725,-0.13770752
0.726,-0.14454346
0.727,-0.13106689
0.728,-0.11837158
0.729,-0.07833252
0.73,-0.072668457
0.731,-0.078918457
0.732,-0.058410645
0.733,-0.071887207
0.734,-0.063098145
0.735,-0.059387207
0.736,-0.060754395
0.737,-0.048840332
0.738,-0.041809082
0.739,-0.033605957
0.74,-0.023059082
0.741,-0.02833252
0.742,-0.0084106445
0.743,-0.012902832
0.744,-0.007043457
0.745,0.002331543
0.746,0.002722168
0.747,0.015808105
0.748,0.032019043
0.749,0.040026855
0.75,0.051940918
0.751,0.05447998
0.752,0.06776123
0.753,0.073034668
0.754,0.076940918
0.755,0.087683105
0.756,0.094128418
0.757,0.099597168
0.758,0.11190186
0.759,0.10760498
0.76,0.12186279
0.761,0.12498779
0.762,0.12615967
0.763,0.12908936
0.764,0.12791748
0.765,0.12908936
0.766,0.13123779
0.767,0.13162842
0.768,0.13865967
0.769,0.13612061
0.77,0.13553467
0.771,0.13065186
0.772,0.12987061
0.773,0.12752686
0.774,0.12186279
0.775,0.12205811
0.776,0.11444092
0.777,0.10994873
0.778,0.10975342
0.779,0.10174561
0.78,0.095690918
0.781,0.083776855
0.782,0.027331543
0.783,0.03026123
0.784,0.006628418
0.785,0.00057373047
0.786,0.00018310547
0.787,-0.01817627
0.788,-0.0095825195
0.789,-0.019543457
0.79,-0.029699707
0.791,-0.033410645
0.792,-0.047668457
0.793,-0.05333252
0.794,-0.066418457
0.795,-0.074230957
0.796,-0.083410645
0.797,-0.094934082
0.798,-0.093371582
0.799,-0.10001221
0.8,-0.11837158
0.801,-0.12872314
0.802,-0.13848877
0.803,-0.14825439
0.804,-0.15587158
0.805,-0.16524658
0.806,-0.17149658
0.807,-0.17442627
0.808,-0.16973877
0.809,-0.16446533
0.81,-0.17501221
0.811,-0.17755127
0.812,-0.17774658
0.813,-0.18516846
0.814,-0.17930908
0.815,-0.17891846
0.816,-0.17774658
0.817,-0.16466064
0.818,-0.15313721
0.819,-0.13380127
0.82,-0.08848877
0.821,-0.087316895
0.822,-0.04864502
0.823,-0.050793457
0.824,-0.03927002
0.825,-0.021105957
0.826,-0.02677002
0.827,-0.00059814453
0.828,0.015808105
0.829,0.028112793
0.83,0.045300293
0.831,0.043737793
0.832,0.063269043
0.833,0.069714355
0.834,0.075183105
0.835,0.093933105
0.836,0.095495605
0.837,0.11092529
0.838,0.12987061
0.839,0.13475342
0.84,0.15057373
0.841,0.14881592
0.842,0.15897217
0.843,0.16463623
0.844,0.16229248
0.845,0.17069092
0.846,0.16854248
0.847,0.17049561
0.848,0.18201904
0.849,0.17596436
0.85,0.17791748
0.851,0.17049561
0.852,0.17069092
0.853,0.16619873
0.854,0.15819092
0.855,0.15447998
0.856,0.14608154
0.857,0.13729248
0.858,0.13963623
0.859,0.12987061
0.86,0.11795654
0.861,0.11033936
0.862,0.10096436
0.863,0.09119873
0.864,0.078503418
0.865,0.068737793
0.866,0.058581543
0.867,0.044519043
0.868,0.040808105
0.869,0.028503418
0.87,0.015612793
0.871,0.004675293
0.872,-0.009777832
0.873,-0.057629395
0.874,-0.071887207
0.875,-0.10020752
0.876,-0.088098145
0.877,-0.11094971
0.878,-0.11036377
0.879,-0.10977783
0.88,-0.12774658
0.881,-0.12852783
0.882,-0.13712158
0.883,-0.14591064
0.884,-0.14337158
0.885,-0.15938721
0.886,-0.15958252
0.887,-0.16798096
0.888,-0.16251221
0.889,-0.15821533
0.89,-0.16583252
0.891,-0.17110596
0.892,-0.17052002
0.893,-0.17755127
0.894,-0.17735596
0.895,-0.17735596
0.896,-0.17911377
0.897,-0.16993408
0.898,-0.16016846
0.899,-0.15294189
0.9,-0.14825439
0.901,-0.15313721
0.902,-0.13731689
0.903,-0.13477783
0.904,-0.13067627
0.905,-0.11915283
0.906,-0.11719971
0.907,-0.10450439
0.908,-0.077941895
0.909,-0.065441895
0.91,-0.05255127
0.911,-0.01348877
0.912,0.010339355
0.913,0.044519043
0.914,0.039245605
0.915,0.066003418
0.916,0.07401123
0.917,0.07869873
0.918,0.11561279
0.919,0.11405029
0.92,0.12889404
0.921,0.13826904
0.922,0.13787842
0.923,0.15076904
0.924,0.15076904
0.925,0.15740967
0.926,0.16658936
0.927,0.16365967
0.928,0.17987061
0.929,0.18397217
0.93,0.18162842
0.931,0.18182373
0.932,0.18006592
0.933,0.17791748
0.934,0.17440186
0.935,0.16795654
0.936,0.16346436
0.937,0.15682373
0.938,0.15643311
0.939,0.15037842
0.94,0.13924561
0.941,0.12869873
0.942,0.12049561
0.943,0.10780029
0.944,0.096276855
0.945,0.085534668
0.946,0.07166748
0.947,0.059362793
0.948,0.052331543
0.949,0.042370605
0.95,0.032800293
0.951,0.019909668
0.952,0.0060424805
0.953,-0.007043457
0.954,-0.01817627
0.955,-0.029504395
0.956,-0.03848877
0.957,-0.05020752
0.958,-0.050402832
0.959,-0.057824707
0.96,-0.066809082
0.961,-0.078918457
0.962,-0.084191895
0.963,-0.098449707
0.964,-0.15294189
0.965,-0.13165283
0.966,-0.15333252
0.967,-0.16036377
0.968,-0.14102783
0.969,-0.15137939
0.97,-0.14200439
0.971,-0.14395752
0.972,-0.14630127
0.973,-0.13927002
0.974,-0.14591064
0.975,-0.13907471
0.976,-0.13770752
0.977,-0.13887939
0.978,-0.12266846
0.979,-0.12110596
0.98,-0.11700439
0.981,-0.11505127
0.982,-0.11212158
0.983,-0.10548096
0.984,-0.10430908
0.985,-0.10137939
0.986,-0.095715332
0.987,-0.090637207
0.988,-0.06895752
0.989,-0.056848145
0.99,-0.065441895
0.991,-0.051379395
0.992,-0.046691895
0.993,-0.04161377
0.994,-0.03692627
0.995,-0.031066895
0.996,-0.02755127
0.997,-0.016223145
0.998,0.0013549805
0.999,0.014440918
