ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2013-01-10 10:49:21 076m





Relative time,HS3(27295).Ch1
0.182,-0.33244629
0.183,-0.32268066
0.184,-0.31252441
0.185,-0.29650879
0.186,-0.27346191
0.187,-0.26252441
0.188,-0.23322754
0.189,-0.22385254
0.19,-0.20822754
0.191,-0.18439941
0.192,-0.16760254
0.193,-0.14377441
0.194,-0.12111816
0.195,-0.094555664
0.196,-0.062133789
0.197,-0.039477539
0.198,-0.012915039
0.199,0.014038086
0.2,0.034741211
0.201,0.062866211
0.202,0.087475586
0.203,0.10935059
0.204,0.13513184
0.205,0.15427246
0.206,0.14567871
0.207,0.17067871
0.208,0.16716309
0.209,0.20544434
0.21,0.21520996
0.211,0.22927246
0.212,0.26247559
0.213,0.26286621
0.214,0.29294434
0.215,0.30466309
0.216,0.31950684
0.217,0.33825684
0.218,0.33708496
0.219,0.34958496
0.22,0.35544434
0.221,0.35388184
0.222,0.36091309
0.223,0.35778809
0.224,0.35622559
0.225,0.36208496
0.226,0.35778809
0.227,0.35739746
0.228,0.35192871
0.229,0.33513184
0.23,0.32614746
0.231,0.31169434
0.232,0.29685059
0.233,0.28200684
0.234,0.26247559
0.235,0.25856934
0.236,0.25153809
0.237,0.22614746
0.238,0.20817871
0.239,0.18239746
0.24,0.15817871
0.241,0.14020996
0.242,0.10974121
0.243,0.094506836
0.244,0.064038086
0.245,0.050366211
0.246,0.040991211
0.247,0.011303711
0.248,0.024194336
0.249,0.012866211
0.25,0.0093505859
0.251,-0.029711914
0.252,-0.041821289
0.253,-0.068383789
0.254,-0.10002441
0.255,-0.10197754
0.256,-0.12307129
0.257,-0.15080566
0.258,-0.16564941
0.259,-0.19689941
0.26,-0.21369629
0.261,-0.23244629
0.262,-0.25314941
0.263,-0.26760254
0.264,-0.29455566
0.265,-0.29768066
0.266,-0.29299316
0.267,-0.32424316
0.268,-0.32307129
0.269,-0.34064941
0.27,-0.34846191
0.271,-0.35158691
0.272,-0.36330566
0.273,-0.36174316
0.274,-0.36682129
0.275,-0.36447754
0.276,-0.35197754
0.277,-0.35744629
0.278,-0.34963379
0.279,-0.35080566
0.28,-0.34299316
0.281,-0.33166504
0.282,-0.32814941
0.283,-0.31408691
0.284,-0.30080566
0.285,-0.28986816
0.286,-0.26213379
0.287,-0.25158691
0.288,-0.23205566
0.289,-0.21096191
0.29,-0.19455566
0.291,-0.16799316
0.292,-0.15080566
0.293,-0.12736816
0.294,-0.10275879
0.295,-0.078930664
0.296,-0.049633789
0.297,-0.024243164
0.298,-2.4414063E-5
0.299,0.028491211
0.3,0.052319336
0.301,0.074194336
0.302,0.095288086
0.303,0.12067871
0.304,0.14333496
0.305,0.15544434
0.306,0.13669434
0.307,0.16755371
0.308,0.19020996
0.309,0.19880371
0.31,0.23474121
0.311,0.24294434
0.312,0.26364746
0.313,0.28317871
0.314,0.28864746
0.315,0.30935059
0.316,0.33435059
0.317,0.33747559
0.318,0.35270996
0.319,0.35192871
0.32,0.35856934
0.321,0.35935059
0.322,0.35622559
0.323,0.36169434
0.324,0.35661621
0.325,0.35505371
0.326,0.36403809
0.327,0.34606934
0.328,0.34645996
0.329,0.32966309
0.33,0.32145996
0.331,0.30817871
0.332,0.28942871
0.333,0.27536621
0.334,0.25935059
0.335,0.24645996
0.336,0.24763184
0.337,0.21560059
0.338,0.20114746
0.339,0.17419434
0.34,0.14958496
0.341,0.13122559
0.342,0.099975586
0.343,0.076538086
0.344,0.050366211
0.345,0.033178711
0.346,0.028100586
0.347,0.0031005859
0.348,0.039038086
0.349,-0.00080566406
0.35,-0.014868164
0.351,-0.025805664
0.352,-0.070727539
0.353,-0.073852539
0.354,-0.10666504
0.355,-0.12385254
0.356,-0.12580566
0.357,-0.16369629
0.358,-0.17463379
0.359,-0.19807129
0.36,-0.22619629
0.361,-0.23557129
0.362,-0.26721191
0.363,-0.27971191
0.364,-0.29494629
0.365,-0.31604004
0.366,-0.30432129
0.367,-0.32775879
0.368,-0.34104004
0.369,-0.34338379
0.37,-0.36291504
0.371,-0.35705566
0.372,-0.36604004
0.373,-0.37268066
0.374,-0.36760254
0.375,-0.36799316
0.376,-0.35549316
0.377,-0.35432129
0.378,-0.35236816
0.379,-0.34064941
0.38,-0.33869629
0.381,-0.32697754
0.382,-0.31916504
0.383,-0.30666504
0.384,-0.29182129
0.385,-0.27971191
0.386,-0.25744629
0.387,-0.24143066
0.388,-0.22189941
0.389,-0.20236816
0.39,-0.18244629
0.391,-0.15979004
0.392,-0.13986816
0.393,-0.11486816
0.394,-0.091040039
0.395,-0.062915039
0.396,-0.031665039
0.397,-0.0054931641
0.398,0.017553711
0.399,0.046069336
0.4,0.067163086
0.401,0.096069336
0.402,0.11989746
0.403,0.14060059
0.404,0.16364746
0.405,0.13981934
0.406,0.17731934
0.407,0.17106934
0.408,0.21013184
0.409,0.22497559
0.41,0.23317871
0.411,0.26716309
0.412,0.26989746
0.413,0.29099121
0.414,0.30466309
0.415,0.31403809
0.416,0.34606934
0.417,0.34099121
0.418,0.35349121
0.419,0.36325684
0.42,0.35700684
0.421,0.37028809
0.422,0.36013184
0.423,0.35974121
0.424,0.35778809
0.425,0.35349121
0.426,0.36013184
0.427,0.35114746
0.428,0.34138184
0.429,0.32536621
0.43,0.31052246
0.431,0.29645996
0.432,0.27888184
0.433,0.26247559
0.434,0.24606934
0.435,0.23435059
0.436,0.22536621
0.437,0.20192871
0.438,0.18825684
0.439,0.15935059
0.44,0.13630371
0.441,0.11520996
0.442,0.087084961
0.443,0.069897461
0.444,0.037475586
0.445,0.025756836
0.446,0.018334961
0.447,0.025366211
0.448,0.013256836
0.449,0.0073974609
0.45,-0.030102539
0.451,-0.042993164
0.452,-0.067993164
0.453,-0.096899414
0.454,-0.11291504
0.455,-0.14260254
0.456,-0.14650879
0.457,-0.16877441
0.458,-0.19221191
0.459,-0.21135254
0.46,-0.23322754
0.461,-0.25314941
0.462,-0.26916504
0.463,-0.29260254
0.464,-0.30236816
0.465,-0.31369629
0.466,-0.31564941
0.467,-0.32814941
0.468,-0.33479004
0.469,-0.34768066
0.47,-0.35393066
0.471,-0.36018066
0.472,-0.36643066
0.473,-0.36643066
0.474,-0.36525879
0.475,-0.36213379
0.476,-0.35197754
0.477,-0.35275879
0.478,-0.34533691
0.479,-0.33830566
0.48,-0.33400879
0.481,-0.32072754
0.482,-0.31604004
0.483,-0.29846191
0.484,-0.28596191
0.485,-0.26916504
0.486,-0.24182129
0.487,-0.22736816
0.488,-0.20627441
0.489,-0.17932129
0.49,-0.16955566
0.491,-0.14025879
0.492,-0.12541504
0.493,-0.096118164
0.494,-0.071508789
0.495,-0.048461914
0.496,-0.012915039
0.497,0.0066162109
0.498,0.034741211
0.499,0.059741211
0.5,0.083178711
0.501,0.10778809
0.502,0.13200684
0.503,0.14997559
0.504,0.15466309
0.505,0.14333496
0.506,0.17731934
0.507,0.20192871
0.508,0.20856934
0.509,0.24099121
0.51,0.25583496
0.511,0.26677246
0.512,0.29411621
0.513,0.29528809
0.514,0.31833496
0.515,0.33005371
0.516,0.34333496
0.517,0.35544434
0.518,0.35817871
0.519,0.36013184
0.52,0.36638184
0.521,0.36325684
0.522,0.36013184
0.523,0.35622559
0.524,0.34802246
0.525,0.35466309
0.526,0.35583496
0.527,0.34645996
0.528,0.33864746
0.529,0.31833496
0.53,0.30935059
0.531,0.29255371
0.532,0.27341309
0.533,0.26247559
0.534,0.23708496
0.535,0.22966309
0.536,0.22458496
0.537,0.19489746
0.538,0.18161621
0.539,0.14763184
0.54,0.13083496
0.541,0.10622559
0.542,0.072241211
0.543,0.055834961
0.544,0.025366211
0.545,0.012084961
0.546,0.015600586
0.547,0.027709961
0.548,0.011303711
0.549,-0.017602539
0.55,-0.030493164
0.551,-0.064868164
0.552,-0.083618164
0.553,-0.10510254
0.554,-0.13557129
0.555,-0.14260254
0.556,-0.16018066
0.557,-0.17971191
0.558,-0.19689941
0.559,-0.22932129
0.56,-0.24104004
0.561,-0.26096191
0.562,-0.28596191
0.563,-0.29299316
0.564,-0.31799316
0.565,-0.32346191
0.566,-0.32268066
0.567,-0.33947754
0.568,-0.33947754
0.569,-0.35393066
0.57,-0.35939941
0.571,-0.36252441
0.572,-0.36955566
0.573,-0.36330566
0.574,-0.36525879
0.575,-0.36330566
0.576,-0.34729004
0.577,-0.34846191
0.578,-0.33791504
0.579,-0.32775879
0.58,-0.32189941
0.581,-0.30861816
0.582,-0.30275879
0.583,-0.28596191
0.584,-0.27111816
0.585,-0.25861816
0.586,-0.22775879
0.587,-0.21525879
0.588,-0.18244629
0.589,-0.17541504
0.59,-0.15275879
0.591,-0.12580566
0.592,-0.10939941
0.593,-0.082055664
0.594,-0.056274414
0.595,-0.034399414
0.596,0.0038818359
0.597,0.023803711
0.598,0.051928711
0.599,0.077709961
0.6,0.096850586
0.601,0.12731934
0.602,0.14528809
0.603,0.16052246
0.604,0.13864746
0.605,0.16755371
0.606,0.18317871
0.607,0.20310059
0.608,0.23981934
0.609,0.23864746
0.61,0.26520996
0.611,0.27849121
0.612,0.28942871
0.613,0.31052246
0.614,0.31560059
0.615,0.33513184
0.616,0.35388184
0.617,0.35153809
0.618,0.36247559
0.619,0.35974121
0.62,0.36403809
0.621,0.36599121
0.622,0.35778809
0.623,0.35935059
0.624,0.34724121
0.625,0.35192871
0.626,0.35310059
0.627,0.33747559
0.628,0.33044434
0.629,0.31169434
0.63,0.29997559
0.631,0.28278809
0.632,0.26052246
0.633,0.24763184
0.634,0.22575684
0.635,0.21599121
0.636,0.21169434
0.637,0.18083496
0.638,0.16520996
0.639,0.13630371
0.64,0.11560059
0.641,0.091381836
0.642,0.064038086
0.643,0.040991211
0.644,0.012084961
0.645,0.0023193359
0.646,0.035131836
0.647,0.011303711
0.648,0.0085693359
0.649,-0.025805664
0.65,-0.049243164
0.651,-0.066040039
0.652,-0.099243164
0.653,-0.11525879
0.654,-0.14416504
0.655,-0.16252441
0.656,-0.16643066
0.657,-0.19416504
0.658,-0.21174316
0.659,-0.23283691
0.66,-0.25393066
0.661,-0.26799316
0.662,-0.29104004
0.663,-0.30080566
0.664,-0.31643066
0.665,-0.33127441
0.666,-0.32502441
0.667,-0.33986816
0.668,-0.34455566
0.669,-0.35510254
0.67,-0.35979004
0.671,-0.36018066
0.672,-0.36799316
0.673,-0.36604004
0.674,-0.36096191
0.675,-0.36252441
0.676,-0.34689941
0.677,-0.34611816
0.678,-0.33713379
0.679,-0.32893066
0.68,-0.32033691
0.681,-0.30666504
0.682,-0.29572754
0.683,-0.27814941
0.684,-0.26486816
0.685,-0.24846191
0.686,-0.21916504
0.687,-0.20471191
0.688,-0.17932129
0.689,-0.16057129
0.69,-0.14025879
0.691,-0.10822754
0.692,-0.097290039
0.693,-0.068383789
0.694,-0.043774414
0.695,-0.023852539
0.696,0.012475586
0.697,0.033959961
0.698,0.061694336
0.699,0.086694336
0.7,0.10856934
0.701,0.14020996
0.702,0.15349121
0.703,0.14528809
0.704,0.15935059
0.705,0.16052246
0.706,0.21052246
0.707,0.21247559
0.708,0.24177246
0.709,0.26208496
0.71,0.26677246
0.711,0.29528809
0.712,0.30153809
0.713,0.31403809
0.714,0.33161621
0.715,0.32966309
0.716,0.35700684
0.717,0.35778809
0.718,0.36091309
0.719,0.36755371
0.72,0.36052246
0.721,0.36442871
0.722,0.35895996
0.723,0.34919434
0.724,0.34763184
0.725,0.34138184
0.726,0.34606934
0.727,0.33669434
0.728,0.32497559
0.729,0.30270996
0.73,0.29333496
0.731,0.27419434
0.732,0.25622559
0.733,0.23747559
0.734,0.21794434
0.735,0.20231934
0.736,0.19528809
0.737,0.17224121
0.738,0.15192871
0.739,0.12106934
0.74,0.10036621
0.741,0.074975586
0.742,0.048413086
0.743,0.028491211
0.744,-0.0015869141
0.745,0.018334961
0.746,0.017553711
0.747,0.012475586
0.748,-0.017602539
0.749,-0.037915039
0.75,-0.056274414
0.751,-0.089477539
0.752,-0.10627441
0.753,-0.13244629
0.754,-0.15666504
0.755,-0.17033691
0.756,-0.18596191
0.757,-0.20666504
0.758,-0.22150879
0.759,-0.24963379
0.76,-0.26018066
0.761,-0.28322754
0.762,-0.30002441
0.763,-0.30979004
0.764,-0.33010254
0.765,-0.33439941
0.766,-0.33400879
0.767,-0.34807129
0.768,-0.34885254
0.769,-0.35939941
0.77,-0.36213379
0.771,-0.36213379
0.772,-0.37307129
0.773,-0.36330566
0.774,-0.35939941
0.775,-0.36018066
0.776,-0.34104004
0.777,-0.34182129
0.778,-0.32736816
0.779,-0.32150879
0.78,-0.30705566
0.781,-0.29689941
0.782,-0.28479004
0.783,-0.27229004
0.784,-0.25393066
0.785,-0.23947754
0.786,-0.20900879
0.787,-0.19338379
0.788,-0.16916504
0.789,-0.14807129
0.79,-0.12658691
0.791,-0.10783691
0.792,-0.079321289
0.793,-0.052758789
0.794,-0.026196289
0.795,-0.0023681641
0.796,0.030053711
0.797,0.055053711
0.798,0.079663086
0.799,0.10349121
0.8,0.12536621
0.801,0.15036621
0.802,0.15935059
0.803,0.13630371
0.804,0.16638184
0.805,0.18200684
0.806,0.20075684
0.807,0.23825684
0.808,0.24294434
0.809,0.26794434
0.81,0.28903809
0.811,0.29177246
0.812,0.31638184
0.813,0.32106934
0.814,0.33239746
0.815,0.34685059
0.816,0.35544434
0.817,0.36520996
0.818,0.36911621
0.819,0.36208496
0.82,0.37145996
0.821,0.35974121
0.822,0.35466309
0.823,0.34919434
0.824,0.33825684
0.825,0.33630371
0.826,0.33552246
0.827,0.32692871
0.828,0.31833496
0.829,0.29372559
0.83,0.28435059
0.831,0.26364746
0.832,0.24138184
0.833,0.22692871
0.834,0.20153809
0.835,0.19020996
0.836,0.18395996
0.837,0.15856934
0.838,0.14216309
0.839,0.10935059
0.84,0.093725586
0.841,0.061694336
0.842,0.034350586
0.843,0.016772461
0.844,-0.0070556641
0.845,0.027319336
0.846,0.012866211
0.847,-0.0070556641
0.848,-0.010961914
0.849,-0.062524414
0.85,-0.064868164
0.851,-0.094555664
0.852,-0.12893066
0.853,-0.13322754
0.854,-0.17268066
0.855,-0.18361816
0.856,-0.18908691
0.857,-0.21994629
0.858,-0.22307129
0.859,-0.25510254
0.86,-0.26994629
0.861,-0.28244629
0.862,-0.30705566
0.863,-0.31330566
0.864,-0.33049316
0.865,-0.34104004
0.866,-0.33322754
0.867,-0.34963379
0.868,-0.34768066
0.869,-0.35744629
0.87,-0.36799316
0.871,-0.36096191
0.872,-0.36486816
0.873,-0.36213379
0.874,-0.35783691
0.875,-0.35588379
0.876,-0.33752441
0.877,-0.33361816
0.878,-0.32150879
0.879,-0.31213379
0.88,-0.30275879
0.881,-0.29025879
0.882,-0.27697754
0.883,-0.26252441
0.884,-0.24377441
0.885,-0.22658691
0.886,-0.19846191
0.887,-0.17971191
0.888,-0.15744629
0.889,-0.13713379
0.89,-0.11369629
0.891,-0.089477539
0.892,-0.066430664
0.893,-0.039086914
0.894,-0.014868164
0.895,0.0097412109
0.896,0.043725586
0.897,0.063256836
0.898,0.095288086
0.899,0.11599121
0.9,0.13747559
0.901,0.15974121
0.902,0.13513184
0.903,0.16716309
0.904,0.15935059
0.905,0.19841309
0.906,0.22302246
0.907,0.23395996
0.908,0.26911621
0.909,0.27028809
0.91,0.29177246
0.911,0.30856934
0.912,0.30935059
0.913,0.33239746
0.914,0.33356934
0.915,0.34294434
0.916,0.36755371
0.917,0.35974121
0.918,0.36833496
0.919,0.36833496
0.92,0.36208496
0.921,0.36286621
0.922,0.35270996
0.923,0.34919434
0.924,0.33903809
0.925,0.32888184
0.926,0.33435059
0.927,0.32341309
0.928,0.31286621
0.929,0.29138184
0.93,0.27966309
0.931,0.25778809
0.932,0.23591309
0.933,0.21872559
0.934,0.18669434
0.935,0.17966309
0.936,0.17145996
0.937,0.14919434
0.938,0.12849121
0.939,0.096850586
0.94,0.079663086
0.941,0.051147461
0.942,0.027319336
0.943,0.0093505859
0.944,0.019116211
0.945,0.0038818359
0.946,0.019506836
0.947,-0.017211914
0.948,-0.030493164
0.949,-0.052758789
0.95,-0.087915039
0.951,-0.10197754
0.952,-0.13869629
0.953,-0.15783691
0.954,-0.17541504
0.955,-0.20197754
0.956,-0.20080566
0.957,-0.22736816
0.958,-0.24494629
0.959,-0.26135254
0.96,-0.28205566
0.961,-0.29611816
0.962,-0.31291504
0.963,-0.32307129
0.964,-0.33752441
0.965,-0.34650879
0.966,-0.33986816
0.967,-0.34885254
0.968,-0.35549316
0.969,-0.35979004
0.97,-0.35979004
0.971,-0.36604004
0.972,-0.36252441
0.973,-0.36057129
0.974,-0.35861816
0.975,-0.35002441
0.976,-0.33674316
0.977,-0.32775879
0.978,-0.31682129
0.979,-0.30861816
0.98,-0.29182129
0.981,-0.28088379
0.982,-0.26799316
0.983,-0.24846191
0.984,-0.23322754
0.985,-0.21369629
0.986,-0.18479004
0.987,-0.16721191
0.988,-0.13752441
0.989,-0.11994629
0.99,-0.096508789
0.991,-0.064477539
0.992,-0.050805664
0.993,-0.019946289
0.994,0.0019287109
0.995,0.026538086
0.996,0.061303711
0.997,0.081225586
0.998,0.10974121
0.999,0.13005371
