ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2013-01-10 11:08:19 953m





Relative time,HS3(27295).Ch1,HS3(27295).Ch2
0.084,-0.16217041,-0.027746582
0.085,-0.30084229,-0.04083252
0.086,-0.42486572,-0.055090332
0.087,-0.58599854,-0.06973877
0.088,-0.6963501,-0.081066895
0.089,-0.82330322,-0.096105957
0.09,-0.93463135,-0.10743408
0.091,-1.0176392,-0.11641846
0.092,-1.116272,-0.12384033
0.093,-1.1729126,-0.13126221
0.094,-1.2236938,-0.13516846
0.095,-1.2598267,-0.13712158
0.096,-1.2705688,-0.14161377
0.097,-1.2822876,-0.14083252
0.098,-1.2695923,-0.13594971
0.099,-1.2442017,-0.13048096
0.1,-1.1992798,-0.12657471
0.101,-1.1377563,-0.11817627
0.102,-1.069397,-0.11114502
0.103,-0.97662354,-0.09942627
0.104,-0.86724854,-0.085949707
0.105,-0.75006104,-0.071691895
0.106,-0.62701416,-0.05723877
0.107,-0.49224854,-0.043566895
0.108,-0.35162354,-0.026184082
0.109,-0.20318604,-0.010168457
0.11,-0.05279541,0.006237793
0.111,0.09173584,0.02557373
0.112,0.24212646,0.04119873
0.113,0.38861084,0.055651855
0.114,0.47943115,0.069519043
0.115,0.65130615,0.086706543
0.116,0.74310303,0.098034668
0.117,0.87786865,0.11151123
0.118,0.98822021,0.12498779
0.119,1.0634155,0.13319092
0.12,1.1640015,0.14432373
0.121,1.2079468,0.14901123
0.122,1.2557983,0.15428467
0.123,1.2958374,0.16014404
0.124,1.2977905,0.15643311
0.125,1.3163452,0.15760498
0.126,1.2802124,0.15369873
0.127,1.2411499,0.14920654
0.128,1.1913452,0.14061279
0.129,1.109314,0.13299561
0.13,1.0341187,0.12518311
0.131,0.92962646,0.11307373
0.132,0.81341553,0.098815918
0.133,0.70697021,0.086901855
0.134,0.58392334,0.07322998
0.135,0.45794678,0.057800293
0.136,0.3114624,0.040612793
0.137,0.16107178,0.024597168
0.138,0.066345215,0.011315918
0.139,-0.09967041,-0.0064575195
0.14,-0.21002197,-0.021105957
0.141,-0.3838501,-0.03848877
0.142,-0.51568604,-0.054309082
0.143,-0.64654541,-0.067785645
0.144,-0.78131104,-0.08536377
0.145,-0.87408447,-0.095910645
0.146,-1.0010376,-0.11055908
0.147,-1.0947876,-0.12149658
0.148,-1.1611938,-0.12911377
0.149,-1.2442017,-0.13790283
0.15,-1.2832642,-0.14180908
0.151,-1.3213501,-0.14591064
0.152,-1.335022,-0.14903564
0.153,-1.3223267,-0.14884033
0.154,-1.303772,-0.14708252
0.155,-1.2539673,-0.14239502
0.156,-1.2012329,-0.13536377
0.157,-1.1358032,-0.12735596
0.158,-1.0420532,-0.11798096
0.159,-0.95318604,-0.10841064
0.16,-0.83892822,-0.096887207
0.161,-0.71783447,-0.08067627
0.162,-0.59381104,-0.069152832
0.163,-0.45318604,-0.052160645
0.164,-0.3057251,-0.036340332
0.165,-0.15435791,-0.01973877
0.166,-0.0029907227,-0.001574707
0.167,0.13861084,0.013269043
0.168,0.28704834,0.03104248
0.169,0.41595459,0.045690918
0.17,0.49700928,0.058190918
0.171,0.64642334,0.072839355
0.172,0.77728271,0.087683105
0.173,0.87005615,0.097839355
0.174,1.0057983,0.11346436
0.175,1.0858765,0.12283936
0.176,1.1630249,0.13006592
0.177,1.227478,0.13651123
0.178,1.2567749,0.14354248
0.179,1.2919312,0.14686279
0.18,1.296814,0.14666748
0.181,1.2782593,0.14490967
0.182,1.2606812,0.14432373
0.183,1.2020874,0.13787842
0.184,1.1610718,0.13358154
0.185,1.0907593,0.12537842
0.186,0.98529053,0.11463623
0.187,0.89837646,0.10487061
0.188,0.77435303,0.092370605
0.189,0.63861084,0.07869873
0.19,0.51654053,0.064440918
0.191,0.37005615,0.048815918
0.192,0.22747803,0.034753418
0.193,0.08782959,0.018347168
0.194,0.010681152,0.010144043
0.195,-0.12994385,-0.0060668945
0.196,-0.2901001,-0.024230957
0.197,-0.40045166,-0.038098145
0.198,-0.55865479,-0.05255127
0.199,-0.67779541,-0.06348877
0.2,-0.79986572,-0.07677002
0.201,-0.92095947,-0.091418457
0.202,-1.0010376,-0.097668457
0.203,-1.0967407,-0.11016846
0.204,-1.156311,-0.11485596
0.205,-1.194397,-0.11895752
0.206,-1.250061,-0.12423096
0.207,-1.2627563,-0.12501221
0.208,-1.2715454,-0.12677002
0.209,-1.272522,-0.12501221
0.21,-1.2363892,-0.12091064
0.211,-1.203186,-0.11700439
0.212,-1.1445923,-0.10958252
0.213,-1.0684204,-0.10177002
0.214,-0.97857666,-0.092004395
0.215,-0.85845947,-0.079309082
0.216,-0.75396729,-0.068371582
0.217,-0.63287354,-0.056262207
0.218,-0.48834229,-0.041027832
0.219,-0.36138916,-0.026965332
0.22,-0.20709229,-0.010949707
0.221,-0.06451416,0.003894043
0.222,0.084899902,0.020495605
0.223,0.23040771,0.03494873
0.224,0.37493896,0.049206543
0.225,0.47357178,0.061901855
0.226,0.62200928,0.076550293
0.227,0.70892334,0.085534668
0.228,0.84661865,0.099987793
0.229,0.94232178,0.11092529
0.23,1.0233765,0.11873779
0.231,1.1190796,0.12733154
0.232,1.1600952,0.13143311
0.233,1.2157593,0.13572998
0.234,1.2548218,0.13885498
0.235,1.265564,0.13905029
0.236,1.2704468,0.13787842
0.237,1.2391968,0.13397217
0.238,1.2040405,0.12928467
0.239,1.1513062,0.12381592
0.24,1.0741577,0.11346436
0.241,0.99798584,0.10545654
0.242,0.89349365,0.092565918
0.243,0.78118896,0.079870605
0.244,0.6786499,0.069128418
0.245,0.55657959,0.056433105
0.246,0.41497803,0.040222168
0.247,0.27435303,0.02322998
0.248,0.1161499,0.006628418
0.249,0.027282715,-0.003918457
0.25,-0.1338501,-0.021887207
0.251,-0.24810791,-0.03614502
0.252,-0.40826416,-0.052941895
0.253,-0.54986572,-0.06739502
0.254,-0.65533447,-0.080090332
0.255,-0.79107666,-0.094543457
0.256,-0.89263916,-0.10606689
0.257,-1.000061,-0.11622314
0.258,-1.0967407,-0.12618408
0.259,-1.1621704,-0.13204346
0.26,-1.2295532,-0.13868408
0.261,-1.2744751,-0.14278564
0.262,-1.2940063,-0.14376221
0.263,-1.3096313,-0.14473877
0.264,-1.288147,-0.14063721
0.265,-1.2627563,-0.13673096
0.266,-1.2246704,-0.13321533
0.267,-1.1572876,-0.12559814
0.268,-1.0967407,-0.11700439
0.269,-1.0117798,-0.10606689
0.27,-0.90924072,-0.092590332
0.271,-0.80377197,-0.081652832
0.272,-0.68170166,-0.067004395
0.273,-0.55279541,-0.051965332
0.274,-0.41021729,-0.034777832
0.275,-0.26080322,-0.01895752
0.276,-0.11431885,-0.0017700195
0.277,0.039978027,0.014050293
0.278,0.18841553,0.03104248
0.279,0.32904053,0.047058105
0.28,0.4520874,0.062878418
0.281,0.5692749,0.07713623
0.282,0.68450928,0.089831543
0.283,0.83294678,0.10487061
0.284,0.92572021,0.11522217
0.285,1.0458374,0.12811279
0.286,1.1259155,0.13807373
0.287,1.1913452,0.14373779
0.288,1.258728,0.15174561
0.289,1.2782593,0.15037842
0.29,1.3016968,0.15623779
0.291,1.3095093,0.15506592
0.292,1.2880249,0.15291748
0.293,1.2675171,0.15155029
0.294,1.2157593,0.14471436
0.295,1.1640015,0.13846436
0.296,1.0858765,0.12967529
0.297,0.98431396,0.11776123
0.298,0.87982178,0.10662842
0.299,0.75872803,0.092175293
0.3,0.62982178,0.077331543
0.301,0.49017334,0.06619873
0.302,0.3505249,0.044128418
0.303,0.21087646,0.031237793
0.304,0.086853027,0.014245605
0.305,-0.012756348,0.005456543
0.306,-0.15435791,-0.012316895
0.307,-0.31744385,-0.031652832
0.308,-0.4385376,-0.04552002
0.309,-0.59576416,-0.062316895
0.31,-0.72369385,-0.075598145
0.311,-0.83795166,-0.088879395
0.312,-0.96783447,-0.10157471
0.313,-1.0518188,-0.11251221
0.314,-1.1387329,-0.12169189
0.315,-1.2012329,-0.12930908
0.316,-1.2529907,-0.13653564
0.317,-1.3027954,-0.14141846
0.318,-1.3145142,-0.14415283
0.319,-1.3242798,-0.14395752
0.32,-1.3106079,-0.14337158
0.321,-1.2754517,-0.14102783
0.322,-1.2363892,-0.13673096
0.323,-1.1690063,-0.12872314
0.324,-1.0859985,-0.11876221
0.325,-0.99029541,-0.11094971
0.326,-0.87701416,-0.097473145
0.327,-0.7666626,-0.085949707
0.328,-0.63775635,-0.07364502
0.329,-0.50982666,-0.056848145
0.33,-0.37017822,-0.040441895
0.331,-0.22076416,-0.024816895
0.332,-0.078186035,-0.009777832
0.333,0.07611084,0.0056518555
0.334,0.23040771,0.022253418
0.335,0.37200928,0.03885498
0.336,0.45794678,0.049987793
0.337,0.61712646,0.06776123
0.338,0.71868896,0.078503418
0.339,0.8427124,0.09119873
0.34,0.95404053,0.10233154
0.341,1.0282593,0.11112061
0.342,1.1268921,0.12225342
0.343,1.1747437,0.12635498
0.344,1.2313843,0.13416748
0.345,1.2763062,0.13494873
0.346,1.2772827,0.14022217
0.347,1.2831421,0.13846436
0.348,1.2606812,0.13944092
0.349,1.2157593,0.13514404
0.35,1.1659546,0.13104248
0.351,1.0878296,0.12205811
0.352,1.0077515,0.11248779
0.353,0.91400146,0.10213623
0.354,0.80560303,0.090222168
0.355,0.69915771,0.078112793
0.356,0.5614624,0.065026855
0.357,0.4286499,0.050378418
0.358,0.28509521,0.03572998
0.359,0.13079834,0.019909668
0.36,0.043884277,0.0087768555
0.361,-0.11920166,-0.0080200195
0.362,-0.2354126,-0.022277832
0.363,-0.39068604,-0.03692627
0.364,-0.52154541,-0.053527832
0.365,-0.61920166,-0.06348877
0.366,-0.77056885,-0.077160645
0.367,-0.86431885,-0.086535645
0.368,-0.97271729,-0.096496582
0.369,-1.0684204,-0.10743408
0.37,-1.131897,-0.11407471
0.371,-1.2061157,-0.12071533
0.372,-1.2442017,-0.12442627
0.373,-1.2715454,-0.12735596
0.374,-1.2822876,-0.12618408
0.375,-1.2647095,-0.12559814
0.376,-1.2490845,-0.12364502
0.377,-1.2051392,-0.11895752
0.378,-1.1533813,-0.11212158
0.379,-1.0859985,-0.10567627
0.38,-0.99517822,-0.09473877
0.381,-0.8994751,-0.08380127
0.382,-0.78912354,-0.071887207
0.383,-0.67193604,-0.058215332
0.384,-0.53619385,-0.043762207
0.385,-0.38482666,-0.027355957
0.386,-0.2510376,-0.011535645
0.387,-0.096740723,0.003894043
0.388,0.047790527,0.01932373
0.389,0.1942749,0.035534668
0.39,0.33685303,0.050964355
0.391,0.46380615,0.065222168
0.392,0.55462646,0.076550293
0.393,0.68450928,0.09041748
0.394,0.82318115,0.10408936
0.395,0.9130249,0.11326904
0.396,1.0292358,0.12420654
0.397,1.102478,0.13221436
0.398,1.164978,0.13533936
0.399,1.227478,0.14276123
0.4,1.249939,0.14373779
0.401,1.2782593,0.14588623
0.402,1.2723999,0.14451904
0.403,1.2528687,0.14061279
0.404,1.234314,0.13807373
0.405,1.1845093,0.12967529
0.406,1.1200562,0.12381592
0.407,1.0448608,0.11385498
0.408,0.94329834,0.10135498
0.409,0.84368896,0.090026855
0.41,0.72064209,0.07557373
0.411,0.59368896,0.061901855
0.412,0.45404053,0.047058105
0.413,0.31048584,0.03026123
0.414,0.18060303,0.01463623
0.415,0.057556152,0.00018310547
0.416,-0.062561035,-0.013098145
0.417,-0.19049072,-0.028137207
0.418,-0.36529541,-0.047473145
0.419,-0.4776001,-0.061730957
0.42,-0.63189697,-0.077746582
0.421,-0.7666626,-0.092590332
0.422,-0.86724854,-0.10313721
0.423,-0.99615479,-0.11505127
0.424,-1.0635376,-0.12305908
0.425,-1.140686,-0.13067627
0.426,-1.2246704,-0.13966064
0.427,-1.2510376,-0.14356689
0.428,-1.3057251,-0.14688721
0.429,-1.3135376,-0.14825439
0.43,-1.3135376,-0.14786377
0.431,-1.3096313,-0.14454346
0.432,-1.2588501,-0.13907471
0.433,-1.218811,-0.13302002
0.434,-1.1484985,-0.12501221
0.435,-1.0527954,-0.11270752
0.436,-0.96881104,-0.10313721
0.437,-0.86138916,-0.090637207
0.438,-0.74127197,-0.077160645
0.439,-0.61920166,-0.061730957
0.44,-0.47271729,-0.048840332
0.441,-0.3447876,-0.031262207
0.442,-0.18756104,-0.013293457
0.443,-0.04107666,0.002331543
0.444,0.11126709,0.019128418
0.445,0.2723999,0.037097168
0.446,0.40423584,0.053308105
0.447,0.49505615,0.06385498
0.448,0.65032959,0.08260498
0.449,0.76654053,0.09510498
0.45,0.87982178,0.10799561
0.451,1.0038452,0.12186279
0.452,1.0770874,0.13026123
0.453,1.1698608,0.13944092
0.454,1.2304077,0.14822998
0.455,1.2792358,0.15447998
0.456,1.3143921,0.15858154
0.457,1.3192749,0.15799561
0.458,1.3143921,0.15604248
0.459,1.2909546,0.15330811
0.46,1.243103,0.14940186
0.461,1.1825562,0.14237061
0.462,1.1083374,0.13416748
0.463,1.0194702,0.12596436
0.464,0.93060303,0.11365967
0.465,0.8270874,0.10174561
0.466,0.69915771,0.08963623
0.467,0.57318115,0.07713623
0.468,0.42572021,0.060144043
0.469,0.28704834,0.046081543
0.47,0.14056396,0.02791748
0.471,0.049743652,0.016784668
0.472,-0.11627197,-0.002746582
0.473,-0.24615479,-0.016027832
0.474,-0.37701416,-0.03145752
0.475,-0.52545166,-0.047473145
0.476,-0.64068604,-0.062316895
0.477,-0.77935791,-0.07755127
0.478,-0.89556885,-0.09005127
0.479,-0.99713135,-0.10157471
0.48,-1.0986938,-0.11270752
0.481,-1.1690063,-0.11954346
0.482,-1.2324829,-0.12774658
0.483,-1.2842407,-0.13302002
0.484,-1.303772,-0.13419189
0.485,-1.3086548,-0.13712158
0.486,-1.3067017,-0.13575439
0.487,-1.2793579,-0.13302002
0.488,-1.2451782,-0.12930908
0.489,-1.1885376,-0.12364502
0.49,-1.116272,-0.11524658
0.491,-1.0332642,-0.10665283
0.492,-0.9307251,-0.094934082
0.493,-0.82232666,-0.084387207
0.494,-0.69537354,-0.07130127
0.495,-0.55279541,-0.057824707
0.496,-0.42193604,-0.04161377
0.497,-0.27252197,-0.026379395
0.498,-0.12896729,-0.012121582
0.499,0.026306152,0.0017456055
0.5,0.16693115,0.020300293
0.501,0.30853271,0.033190918
0.502,0.4364624,0.047644043
0.503,0.52630615,0.058190918
0.504,0.6552124,0.074401855
0.505,0.80560303,0.090222168
0.506,0.88568115,0.09822998
0.507,1.0116577,0.11033936
0.508,1.0800171,0.11795654
0.509,1.1503296,0.12518311
0.51,1.2157593,0.13260498
0.511,1.2372437,0.13533936
0.512,1.2714233,0.13612061
0.513,1.2714233,0.13690186
0.514,1.258728,0.13826904
0.515,1.2450562,0.13162842
0.516,1.187439,0.12615967
0.517,1.1278687,0.12049561
0.518,1.0477905,0.11131592
0.519,0.94525146,0.10174561
0.52,0.83978271,0.089831543
0.521,0.7177124,0.07791748
0.522,0.59466553,0.064831543
0.523,0.45599365,0.05057373
0.524,0.32415771,0.035144043
0.525,0.19525146,0.021862793
0.526,0.06048584,0.0056518555
0.527,-0.040100098,-0.0064575195
0.528,-0.18170166,-0.022668457
0.529,-0.34185791,-0.03848877
0.53,-0.45611572,-0.051379395
0.531,-0.61334229,-0.067199707
0.532,-0.72369385,-0.080480957
0.533,-0.83795166,-0.091223145
0.534,-0.95123291,-0.10118408
0.535,-1.0205688,-0.10919189
0.536,-1.1143188,-0.11837158
0.537,-1.1690063,-0.12266846
0.538,-1.218811,-0.13028564
0.539,-1.2647095,-0.13380127
0.54,-1.2734985,-0.13360596
0.541,-1.2783813,-0.13243408
0.542,-1.2647095,-0.12969971
0.543,-1.2266235,-0.12520752
0.544,-1.1826782,-0.11973877
0.545,-1.1026001,-0.11075439
0.546,-1.0254517,-0.10059814
0.547,-0.93170166,-0.09005127
0.548,-0.82623291,-0.078137207
0.549,-0.71588135,-0.064465332
0.55,-0.58404541,-0.05020752
0.551,-0.45025635,-0.03536377
0.552,-0.30963135,-0.020715332
0.553,-0.15338135,-0.0029418945
0.554,-0.0088500977,0.013659668
0.555,0.15032959,0.031628418
0.556,0.29876709,0.047253418
0.557,0.43157959,0.061706543
0.558,0.51849365,0.07244873
0.559,0.66986084,0.086901855
0.56,0.77728271,0.099401855
0.561,0.87982178,0.11209717
0.562,1.0028687,0.12322998
0.563,1.0663452,0.12967529
0.564,1.1522827,0.13826904
0.565,1.2225952,0.14393311
0.566,1.2518921,0.14666748
0.567,1.2929077,0.14979248
0.568,1.2850952,0.14842529
0.569,1.2821655,0.14588623
0.57,1.2528687,0.14373779
0.571,1.2020874,0.13865967
0.572,1.1522827,0.13240967
0.573,1.0722046,0.12225342
0.574,0.99407959,0.11307373
0.575,0.90618896,0.099206543
0.576,0.78900146,0.087878418
0.577,0.66790771,0.07322998
0.578,0.53118896,0.058190918
0.579,0.39056396,0.04197998
0.58,0.24310303,0.02635498
0.581,0.097595215,0.008972168
0.582,0.0077514648,-0.0041137695
0.583,-0.15240479,-0.022473145
0.584,-0.29498291,-0.03770752
0.585,-0.41119385,-0.052160645
0.586,-0.57720947,-0.067980957
0.587,-0.68756104,-0.083410645
0.588,-0.8213501,-0.09786377
0.589,-0.93951416,-0.10938721
0.59,-1.0293579,-0.11895752
0.591,-1.1328735,-0.12969971
0.592,-1.1953735,-0.13692627
0.593,-1.2617798,-0.14200439
0.594,-1.2949829,-0.14669189
0.595,-1.2998657,-0.14884033
0.596,-1.3233032,-0.15079346
0.597,-1.3018188,-0.14766846
0.598,-1.2793579,-0.14376221
0.599,-1.241272,-0.13790283
0.6,-1.1709595,-0.13204346
0.601,-1.1074829,-0.12305908
0.602,-1.0147095,-0.11368408
0.603,-0.91119385,-0.10137939
0.604,-0.8057251,-0.087902832
0.605,-0.66412354,-0.074621582
0.606,-0.54205322,-0.06036377
0.607,-0.39556885,-0.042199707
0.608,-0.25299072,-0.02520752
0.609,-0.10943604,-0.009777832
0.61,0.04876709,0.0079956055
0.611,0.19134521,0.025964355
0.612,0.33978271,0.041589355
0.613,0.44915771,0.054870605
0.614,0.58685303,0.071081543
0.615,0.69720459,0.083776855
0.616,0.8427124,0.09979248
0.617,0.94134521,0.11151123
0.618,1.0390015,0.12147217
0.619,1.1386108,0.13123779
0.62,1.1854858,0.13729248
0.621,1.2460327,0.14080811
0.622,1.2860718,0.14803467
0.623,1.2919312,0.15057373
0.624,1.3143921,0.15155029
0.625,1.2929077,0.14901123
0.626,1.2626343,0.14549561
0.627,1.2177124,0.14197998
0.628,1.1366577,0.13319092
0.629,1.0663452,0.12694092
0.63,0.9677124,0.11483154
0.631,0.85150146,0.10213623
0.632,0.7489624,0.089050293
0.633,0.60345459,0.075769043
0.634,0.4911499,0.063659668
0.635,0.35345459,0.04822998
0.636,0.20306396,0.030847168
0.637,0.088806152,0.01541748
0.638,-0.036193848,-0.00020751953
0.639,-0.16607666,-0.014660645
0.64,-0.3291626,-0.03067627
0.641,-0.45318604,-0.044152832
0.642,-0.5947876,-0.057824707
0.643,-0.7354126,-0.074230957
0.644,-0.83306885,-0.084973145
0.645,-0.94439697,-0.098059082
0.646,-1.0293579,-0.10723877
0.647,-1.1123657,-0.11641846
0.648,-1.194397,-0.12462158
0.649,-1.2305298,-0.12755127
0.65,-1.2803345,-0.13380127
0.651,-1.3008423,-0.13438721
0.652,-1.2988892,-0.13673096
0.653,-1.2930298,-0.13536377
0.654,-1.2442017,-0.13204346
0.655,-1.1885376,-0.12657471
0.656,-1.1270142,-0.11993408
0.657,-1.0352173,-0.11114502
0.658,-0.95611572,-0.10098877
0.659,-0.8447876,-0.091223145
0.66,-0.72564697,-0.077746582
0.661,-0.60455322,-0.067004395
0.662,-0.4619751,-0.05098877
0.663,-0.3291626,-0.037316895
0.664,-0.18267822,-0.021496582
0.665,-0.019592285,-0.0037231445
0.666,0.12200928,0.011120605
0.667,0.27044678,0.026550293
0.668,0.4052124,0.043347168
0.669,0.47943115,0.05057373
0.67,0.63861084,0.065026855
0.671,0.73822021,0.076940918
0.672,0.85540771,0.091003418
0.673,0.96673584,0.10037842
0.674,1.0380249,0.10701904
0.675,1.1444702,0.11600342
0.676,1.187439,0.12264404
0.677,1.234314,0.12615967
0.678,1.265564,0.13026123
0.679,1.2616577,0.12850342
0.68,1.2616577,0.12713623
0.681,1.2372437,0.12479248
0.682,1.1864624,0.11951904
0.683,1.1366577,0.11385498
0.684,1.0565796,0.10701904
0.685,0.98724365,0.099401855
0.686,0.88861084,0.086706543
0.687,0.77044678,0.075769043
0.688,0.64544678,0.05994873
0.689,0.50970459,0.046472168
0.69,0.37103271,0.031628418
0.691,0.22357178,0.016394043
0.692,0.081970215,0.00037841797
0.693,-0.0010375977,-0.010559082
0.694,-0.15924072,-0.026184082
0.695,-0.27740479,-0.041027832
0.696,-0.41021729,-0.056066895
0.697,-0.56549072,-0.071887207
0.698,-0.67486572,-0.083215332
0.699,-0.8057251,-0.09786377
0.7,-0.91412354,-0.10802002
0.701,-1.006897,-0.11798096
0.702,-1.0996704,-0.12637939
0.703,-1.1680298,-0.13223877
0.704,-1.2217407,-0.13751221
0.705,-1.2481079,-0.13946533
0.706,-1.2695923,-0.13946533
0.707,-1.2754517,-0.13966064
0.708,-1.2734985,-0.13731689
0.709,-1.2402954,-0.13399658
0.71,-1.1963501,-0.12579346
0.711,-1.1426392,-0.12169189
0.712,-1.0635376,-0.11016846
0.713,-0.9776001,-0.10333252
0.714,-0.87506104,-0.087316895
0.715,-0.74517822,-0.074816895
0.716,-0.63287354,-0.062316895
0.717,-0.48736572,-0.045910645
0.718,-0.35455322,-0.031262207
0.719,-0.21392822,-0.01661377
0.72,-0.050842285,0.0021362305
0.721,0.080993652,0.017565918
0.722,0.24212646,0.03416748
0.723,0.38372803,0.05057373
0.724,0.46966553,0.062487793
0.725,0.63763428,0.079284668
0.726,0.7255249,0.088659668
0.727,0.86712646,0.10467529
0.728,0.97064209,0.11619873
0.729,1.0487671,0.12655029
0.73,1.1571655,0.13631592
0.731,1.1903687,0.14022217
0.732,1.2509155,0.14647217
0.733,1.289978,0.15096436
0.734,1.281189,0.15037842
0.735,1.321228,0.15174561
0.736,1.2772827,0.14725342
0.737,1.2440796,0.14217529
0.738,1.2011108,0.13592529
0.739,1.1083374,0.12498779
0.74,1.0448608,0.11893311
0.741,0.93743896,0.10467529
0.742,0.82318115,0.09276123
0.743,0.7177124,0.079870605
0.744,0.57122803,0.061706543
0.745,0.46673584,0.050769043
0.746,0.31439209,0.035144043
0.747,0.16497803,0.016394043
0.748,0.070251465,0.0060424805
0.749,-0.094787598,-0.013879395
0.75,-0.20611572,-0.026574707
0.751,-0.38092041,-0.045324707
0.752,-0.51470947,-0.059191895
0.753,-0.64263916,-0.075402832
0.754,-0.7901001,-0.091223145
0.755,-0.87408447,-0.10333252
0.756,-0.98834229,-0.11583252
0.757,-1.0791626,-0.12559814
0.758,-1.1572876,-0.13458252
0.759,-1.2295532,-0.14259033
0.76,-1.2734985,-0.14747314
0.761,-1.3086548,-0.15216064
0.762,-1.3262329,-0.15294189
0.763,-1.3223267,-0.15216064
0.764,-1.3027954,-0.15020752
0.765,-1.250061,-0.14376221
0.766,-1.1983032,-0.13809814
0.767,-1.1309204,-0.13009033
0.768,-1.0527954,-0.12130127
0.769,-0.94439697,-0.10899658
0.77,-0.85162354,-0.097277832
0.771,-0.72369385,-0.082629395
0.772,-0.59674072,-0.06817627
0.773,-0.46685791,-0.053137207
0.774,-0.31158447,-0.03692627
0.775,-0.16607666,-0.020910645
0.776,-0.0068969727,-0.0037231445
0.777,0.13665771,0.01151123
0.778,0.27728271,0.02713623
0.779,0.42474365,0.04197998
0.78,0.50091553,0.054284668
0.781,0.65032959,0.068933105
0.782,0.77728271,0.084362793
0.783,0.86712646,0.09510498
0.784,1.0018921,0.10916748
0.785,1.0800171,0.11737061
0.786,1.1669312,0.12596436
0.787,1.2323608,0.13358154
0.788,1.2518921,0.13729248
0.789,1.3016968,0.14334717
0.79,1.289978,0.14276123
0.791,1.2782593,0.14178467
0.792,1.2684937,0.13963623
0.793,1.2011108,0.13397217
0.794,1.1610718,0.12889404
0.795,1.0907593,0.12186279
0.796,1.0009155,0.11307373
0.797,0.90716553,0.10213623
0.798,0.77532959,0.088464355
0.799,0.66888428,0.075183105
0.8,0.52435303,0.05994873
0.801,0.38665771,0.045690918
0.802,0.2489624,0.030651855
0.803,0.093688965,0.014831543
0.804,0.028259277,0.0044799805
0.805,-0.13482666,-0.012902832
0.806,-0.26373291,-0.027160645
0.807,-0.38677979,-0.04005127
0.808,-0.56451416,-0.057629395
0.809,-0.65338135,-0.068762207
0.81,-0.80279541,-0.084191895
0.811,-0.90826416,-0.094348145
0.812,-0.99615479,-0.10587158
0.813,-1.1084595,-0.11739502
0.814,-1.1514282,-0.12227783
0.815,-1.2129517,-0.12852783
