ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2013-01-10 11:10:22 199m





Relative time,HS3(27295).Ch1,HS3(27295).Ch2
0.075,-0.086975098,-0.017486572
0.076,-0.21002197,-0.030474854
0.077,-0.37799072,-0.044244385
0.078,-0.51861572,-0.061431885
0.079,-0.6338501,-0.075299072
0.08,-0.78814697,-0.091412354
0.081,-0.88970947,-0.10244751
0.082,-1.0020142,-0.11348267
0.083,-1.1026001,-0.12217407
0.084,-1.1572876,-0.1296936
0.085,-1.2295532,-0.13711548
0.086,-1.2588501,-0.14190063
0.087,-1.2695923,-0.14434204
0.088,-1.265686,-0.14365845
0.089,-1.218811,-0.13916626
0.09,-1.1895142,-0.13652954
0.091,-1.1172485,-0.12861938
0.092,-1.0342407,-0.12246704
0.093,-0.94537354,-0.11445923
0.094,-0.8213501,-0.10274048
0.095,-0.69927979,-0.087799072
0.096,-0.56060791,-0.071783447
0.097,-0.4151001,-0.057525635
0.098,-0.26177979,-0.042877197
0.099,-0.088928223,-0.027154541
0.1,0.065368652,-0.011334229
0.101,0.21282959,0.0042907715
0.102,0.36322021,0.022845459
0.103,0.45404053,0.033685303
0.104,0.60247803,0.048236084
0.105,0.74212646,0.060443115
0.106,0.82806396,0.066986084
0.107,0.95501709,0.081732178
0.108,1.0233765,0.090423584
0.109,1.1112671,0.097064209
0.11,1.1600952,0.1046814
0.111,1.180603,0.10487671
0.112,1.2069702,0.10809937
0.113,1.1845093,0.10634155
0.114,1.149353,0.10497437
0.115,1.118103,0.10194702
0.116,1.0341187,0.095697021
0.117,0.96282959,0.087689209
0.118,0.87689209,0.078704834
0.119,0.76556396,0.069134521
0.12,0.64642334,0.059661865
0.121,0.50775146,0.044720459
0.122,0.36224365,0.029290771
0.123,0.21478271,0.012884521
0.124,0.078063965,-0.00049438477
0.125,-0.04498291,-0.012701416
0.126,-0.18267822,-0.026861572
0.127,-0.35748291,-0.043365479
0.128,-0.46099854,-0.052935791
0.129,-0.6104126,-0.068170166
0.13,-0.73931885,-0.081744385
0.131,-0.83892822,-0.090240479
0.132,-0.96295166,-0.099029541
0.133,-1.0332642,-0.10449829
0.134,-1.1143188,-0.11152954
0.135,-1.1709595,-0.1171936
0.136,-1.1846313,-0.12012329
0.137,-1.2109985,-0.12197876
0.138,-1.1836548,-0.11670532
0.139,-1.1533813,-0.11192017
0.14,-1.1192017,-0.10713501
0.141,-1.0361938,-0.10029907
0.142,-0.96295166,-0.093951416
0.143,-0.86334229,-0.083795166
0.144,-0.74615479,-0.070709229
0.145,-0.63580322,-0.057623291
0.146,-0.49420166,-0.042584229
0.147,-0.35552979,-0.028619385
0.148,-0.20220947,-0.013092041
0.149,-0.035217285,0.0028259277
0.15,0.10443115,0.018255615
0.151,0.26068115,0.034661865
0.152,0.40423584,0.050189209
0.153,0.47845459,0.058392334
0.154,0.6473999,0.073724365
0.155,0.75579834,0.084368896
0.156,0.86224365,0.093939209
0.157,0.98626709,0.10663452
0.158,1.0458374,0.11288452
0.159,1.1434937,0.12079468
0.16,1.1835327,0.12196655
0.161,1.2040405,0.12333374
0.162,1.2294312,0.1243103
0.163,1.1942749,0.12089233
0.164,1.171814,0.1180603
0.165,1.1229858,0.11220093
0.166,1.0360718,0.10175171
0.167,0.95794678,0.092474365
0.168,0.85443115,0.081048584
0.169,0.74993896,0.069915771
0.17,0.61907959,0.056439209
0.171,0.47064209,0.039447021
0.172,0.33197021,0.023529053
0.173,0.17572021,0.0058532715
0.174,0.06829834,-0.0075256348
0.175,-0.093811035,-0.023736572
0.176,-0.21588135,-0.037408447
0.177,-0.38775635,-0.05557251
0.178,-0.51177979,-0.070025635
0.179,-0.63775635,-0.085650635
0.18,-0.79107666,-0.10020142
0.181,-0.88970947,-0.11084595
0.182,-1.0049438,-0.12139282
0.183,-1.0957642,-0.1303772
0.184,-1.1543579,-0.13574829
0.185,-1.2227173,-0.14229126
0.186,-1.2471313,-0.14463501
0.187,-1.2705688,-0.1460022
0.188,-1.2588501,-0.14326782
0.189,-1.2197876,-0.13838501
0.19,-1.1865845,-0.13457642
0.191,-1.1152954,-0.12832642
0.192,-1.0352173,-0.12129517
0.193,-0.94342041,-0.11084595
0.194,-0.82232666,-0.097467041
0.195,-0.7041626,-0.083892822
0.196,-0.55963135,-0.06885376
0.197,-0.4151001,-0.054107666
0.198,-0.26080322,-0.035943604
0.199,-0.090881348,-0.01963501
0.2,0.06048584,-0.002935791
0.201,0.21282959,0.015814209
0.202,0.3661499,0.031829834
0.203,0.4520874,0.042279053
0.204,0.61712646,0.059466553
0.205,0.7489624,0.073626709
0.206,0.84759521,0.087591553
0.207,0.98138428,0.099212646
0.208,1.046814,0.10595093
0.209,1.1386108,0.11444702
0.21,1.1981812,0.12196655
0.211,1.2157593,0.12352905
0.212,1.249939,0.12870483
0.213,1.2235718,0.12616577
0.214,1.1972046,0.12313843
0.215,1.1591187,0.11893921
0.216,1.0829468,0.11210327
0.217,1.0116577,0.10809937
0.218,0.91790771,0.099212646
0.219,0.80755615,0.08817749
0.22,0.68353271,0.077728271
0.221,0.54388428,0.061322021
0.222,0.40130615,0.045697021
0.223,0.25579834,0.031439209
0.224,0.10638428,0.018939209
0.225,0.0077514648,0.0063415527
0.226,-0.14849854,-0.008013916
0.227,-0.31451416,-0.026763916
0.228,-0.4229126,-0.038970947
0.229,-0.5791626,-0.054205322
0.23,-0.70123291,-0.066607666
0.231,-0.81451416,-0.076861572
0.232,-0.94146729,-0.089068604
0.233,-1.0147095,-0.09619751
0.234,-1.1055298,-0.10576782
0.235,-1.1621704,-0.11270142
0.236,-1.1904907,-0.11514282
0.237,-1.2236938,-0.11709595
0.238,-1.2022095,-0.11455688
0.239,-1.178772,-0.1125061
0.24,-1.1455688,-0.11133423
0.241,-1.0723267,-0.10391235
0.242,-1.0039673,-0.098248291
0.243,-0.9072876,-0.086920166
0.244,-0.79693604,-0.075299072
0.245,-0.67974854,-0.06572876
0.246,-0.5401001,-0.05166626
0.247,-0.40338135,-0.038580322
0.248,-0.2510376,-0.023931885
0.249,-0.08795166,-0.007623291
0.25,0.053649902,0.0054626465
0.251,0.21087646,0.02098999
0.252,0.35638428,0.034661865
0.253,0.4364624,0.04520874
0.254,0.60443115,0.060247803
0.255,0.69036865,0.070013428
0.256,0.82611084,0.08270874
0.257,0.92474365,0.089935303
0.258,0.99993896,0.095892334
0.259,1.1073608,0.10253296
0.26,1.1356812,0.10536499
0.261,1.1766968,0.10897827
0.262,1.1942749,0.10956421
0.263,1.1679077,0.10360718
0.264,1.1600952,0.10253296
0.265,1.102478,0.094915771
0.266,1.0341187,0.087493896
0.267,0.95892334,0.079193115
0.268,0.85443115,0.069232178
0.269,0.7645874,0.060540771
0.27,0.62884521,0.046673584
0.271,0.4911499,0.031536865
0.272,0.34661865,0.017181396
0.273,0.19134521,0.003314209
0.274,0.061462402,-0.01026001
0.275,-0.06060791,-0.024420166
0.276,-0.20123291,-0.039361572
0.277,-0.37408447,-0.056744385
0.278,-0.48052979,-0.068365479
0.279,-0.63189697,-0.083990479
0.28,-0.76177979,-0.095904541
0.281,-0.8682251,-0.10645142
0.282,-0.98638916,-0.11895142
0.283,-1.0635376,-0.12676392
0.284,-1.1367798,-0.13330688
0.285,-1.1983032,-0.13711548
0.286,-1.2207642,-0.13799438
0.287,-1.2539673,-0.13740845
0.288,-1.2363892,-0.13643188
0.289,-1.2002563,-0.13203735
0.29,-1.1660767,-0.12695923
0.291,-1.0889282,-0.11826782
0.292,-1.0254517,-0.1093811
0.293,-0.9229126,-0.096002197
0.294,-0.80865479,-0.084576416
0.295,-0.69146729,-0.07197876
0.296,-0.54986572,-0.055865479
0.297,-0.40240479,-0.039459229
0.298,-0.25006104,-0.02197876
0.299,-0.079162598,-0.0038146973
0.3,0.071228027,0.01161499
0.301,0.2333374,0.02802124
0.302,0.3817749,0.04442749
0.303,0.46185303,0.055560303
0.304,0.63861084,0.07567749
0.305,0.75579834,0.090130615
0.306,0.86419678,0.10204468
0.307,1.0028687,0.11356812
0.308,1.0673218,0.12089233
0.309,1.1679077,0.13007202
0.31,1.2147827,0.13632202
0.311,1.243103,0.14120483
0.312,1.2733765,0.14413452
0.313,1.2509155,0.14042358
0.314,1.2294312,0.13622437
0.315,1.187439,0.13788452
0.316,1.1112671,0.12479858
0.317,1.0419312,0.11942749
0.318,0.9442749,0.10741577
0.319,0.8348999,0.09442749
0.32,0.71478271,0.080755615
0.321,0.57122803,0.064935303
0.322,0.42279053,0.050091553
0.323,0.27435303,0.035150146
0.324,0.12493896,0.019232178
0.325,0.015563965,0.0067321777
0.326,-0.13287354,-0.01026001
0.327,-0.30181885,-0.028326416
0.328,-0.41900635,-0.042486572
0.329,-0.57818604,-0.056939697
0.33,-0.70709229,-0.070611572
0.331,-0.81744385,-0.082525635
0.332,-0.95220947,-0.098345947
0.333,-1.0254517,-0.10859985
0.334,-1.1221313,-0.11856079
0.335,-1.187561,-0.1250061
0.336,-1.2178345,-0.1281311
0.337,-1.2578735,-0.13252563
0.338,-1.2442017,-0.1328186
0.339,-1.2227173,-0.13369751
0.34,-1.1973267,-0.12959595
0.341,-1.1279907,-0.12197876
0.342,-1.0654907,-0.11533813
0.343,-0.97174072,-0.10518188
0.344,-0.85943604,-0.098931885
0.345,-0.74810791,-0.086529541
0.346,-0.60357666,-0.070806885
0.347,-0.47076416,-0.056939697
0.348,-0.32232666,-0.042974854
0.349,-0.15045166,-0.027056885
0.35,-0.0068969727,-0.014556885
0.351,0.15716553,0.00067749023
0.352,0.30267334,0.016107178
0.353,0.39935303,0.02802124
0.354,0.56048584,0.046380615
0.355,0.64642334,0.056341553
0.356,0.79779053,0.070501709
0.357,0.89056396,0.078411865
0.358,0.97845459,0.087591553
0.359,1.0848999,0.096673584
0.36,1.1141968,0.10204468
0.361,1.164978,0.10507202
0.362,1.187439,0.10595093
0.363,1.1757202,0.10341187
0.364,1.1727905,0.10263062
0.365,1.1190796,0.096087646
0.366,1.062439,0.09130249
0.367,0.98822021,0.084466553
0.368,0.89056396,0.075189209
0.369,0.80657959,0.063665771
0.37,0.67767334,0.05145874
0.371,0.54486084,0.039349365
0.372,0.40716553,0.026263428
0.373,0.24603271,0.011419678
0.374,0.10443115,-0.0039123535
0.375,0.01361084,-0.013775635
0.376,-0.16021729,-0.031451416
0.377,-0.29205322,-0.043560791
0.378,-0.41998291,-0.055181885
0.379,-0.57427979,-0.068267822
0.38,-0.68658447,-0.081549072
0.381,-0.81744385,-0.09463501
0.382,-0.92388916,-0.10498657
0.383,-1.0078735,-0.11397095
0.384,-1.0967407,-0.11973267
0.385,-1.1426392,-0.12285767
0.386,-1.1826782,-0.12588501
0.387,-1.2080688,-0.12842407
0.388,-1.1924438,-0.12617798
0.389,-1.1680298,-0.12227173
0.39,-1.1387329,-0.11455688
0.391,-1.0684204,-0.10459595
0.392,-1.0039673,-0.096295166
0.393,-0.90631104,-0.088287354
0.394,-0.79986572,-0.076177979
0.395,-0.68560791,-0.064654541
0.396,-0.54498291,-0.049029541
0.397,-0.40826416,-0.03291626
0.398,-0.25396729,-0.015924072
0.399,-0.089904785,-0.0012756348
0.4,0.063415527,0.014642334
0.401,0.21966553,0.029779053
0.402,0.3661499,0.04442749
0.403,0.45794678,0.058001709
0.404,0.62298584,0.07489624
0.405,0.71575928,0.085150146
0.406,0.85736084,0.09755249
0.407,0.9598999,0.10673218
0.408,1.0370483,0.11600952
0.409,1.1434937,0.12665405
0.41,1.1747437,0.13153687
0.411,1.2216187,0.13456421
0.412,1.2362671,0.13475952
0.413,1.2245483,0.13231812
0.414,1.2108765,0.12948608
0.415,1.156189,0.12382202
0.416,1.0917358,0.11679077
0.417,1.0175171,0.10663452
0.418,0.92279053,0.09442749
0.419,0.82611084,0.081732178
0.42,0.6942749,0.06786499
0.421,0.55462646,0.053900146
0.422,0.40814209,0.037298584
0.423,0.24798584,0.020892334
0.424,0.11419678,0.0053649902
0.425,0.0018920898,-0.0090881348
0.426,-0.15826416,-0.023736572
0.427,-0.32720947,-0.045806885
0.428,-0.44439697,-0.054595947
0.429,-0.59283447,-0.070806885
0.43,-0.7276001,-0.088189697
0.431,-0.8369751,-0.099420166
0.432,-0.96295166,-0.11182251
0.433,-1.0459595,-0.1203186
0.434,-1.140686,-0.12705688
0.435,-1.2041626,-0.13633423
0.436,-1.2315063,-0.1397522
0.437,-1.2695923,-0.14609985
0.438,-1.2627563,-0.14570923
0.439,-1.2461548,-0.14141235
0.44,-1.2129517,-0.13740845
0.441,-1.1514282,-0.12998657
0.442,-1.0840454,-0.12324829
0.443,-0.9932251,-0.11465454
0.444,-0.8838501,-0.10352173
0.445,-0.76959229,-0.091802979
0.446,-0.6338501,-0.078326416
0.447,-0.49127197,-0.059576416
0.448,-0.34088135,-0.044439697
0.449,-0.16802979,-0.030474854
0.45,-0.019592285,-0.012213135
0.451,0.14447021,0.0028259277
0.452,0.2958374,0.02020874
0.453,0.39349365,0.031634521
0.454,0.56243896,0.046673584
0.455,0.6552124,0.059173584
0.456,0.80755615,0.073822021
0.457,0.90814209,0.086224365
0.458,0.99700928,0.096575928
0.459,1.1015015,0.10809937
0.46,1.1386108,0.11356812
0.461,1.1981812,0.1187439
0.462,1.2177124,0.12050171
0.463,1.2040405,0.12079468
0.464,1.2001343,0.1187439
0.465,1.1464233,0.11766968
0.466,1.0985718,0.11151733
0.467,1.0282593,0.10419312
0.468,0.9364624,0.093939209
0.469,0.8505249,0.086907959
0.47,0.72747803,0.075775146
0.471,0.59466553,0.063763428
0.472,0.46282959,0.049505615
0.473,0.31048584,0.034466553
0.474,0.15911865,0.019622803
0.475,0.062438965,0.0079040527
0.476,-0.11334229,-0.0070373535
0.477,-0.23150635,-0.017486572
0.478,-0.38580322,-0.033209229
0.479,-0.52252197,-0.046783447
0.48,-0.64263916,-0.058892822
0.481,-0.78424072,-0.072955322
0.482,-0.88677979,-0.081939697
0.483,-0.9854126,-0.091412354
0.484,-1.0733032,-0.09854126
0.485,-1.1231079,-0.1046936
0.486,-1.1758423,-0.11260376
0.487,-1.1953735,-0.11416626
0.488,-1.1924438,-0.11338501
0.489,-1.1709595,-0.11065063
0.49,-1.1377563,-0.10488892
0.491,-1.0830688,-0.098931885
0.492,-1.0166626,-0.091314697
0.493,-0.92193604,-0.082525635
0.494,-0.82720947,-0.071588135
0.495,-0.70904541,-0.059381104
0.496,-0.58013916,-0.045611572
0.497,-0.4463501,-0.031744385
0.498,-0.28912354,-0.01729126
0.499,-0.1338501,-0.001373291
0.5,0.014587402,0.012200928
0.501,0.17279053,0.026361084
0.502,0.31536865,0.040130615
0.503,0.44134521,0.053411865
0.504,0.55462646,0.063275146
0.505,0.66693115,0.073626709
0.506,0.81341553,0.087493896
0.507,0.89056396,0.095306396
0.508,1.0048218,0.10536499
0.509,1.0888062,0.11132202
0.51,1.1278687,0.11620483
0.511,1.1893921,0.11972046
0.512,1.1893921,0.12059937
0.513,1.1942749,0.12001343
0.514,1.1786499,0.11757202
0.515,1.1259155,0.11151733
0.516,1.0839233,0.10565796
0.517,0.99505615,0.095501709
0.518,0.91009521,0.086126709
0.519,0.81829834,0.076556396
0.52,0.68841553,0.061224365
0.521,0.56243896,0.049017334
0.522,0.41107178,0.031732178
0.523,0.25579834,0.014642334
0.524,0.11322021,-0.0023498535
0.525,0.0097045898,-0.012506104
0.526,-0.16119385,-0.030279541
0.527,-0.30963135,-0.047369385
0.528,-0.44146729,-0.06026001
0.529,-0.58599854,-0.075396729
0.53,-0.71099854,-0.086920166
0.531,-0.83990479,-0.10078735
0.532,-0.95220947,-0.11182251
0.533,-1.0420532,-0.11973267
0.534,-1.1270142,-0.12832642
0.535,-1.1817017,-0.13291626
0.536,-1.2276001,-0.13809204
0.537,-1.2578735,-0.14072876
0.538,-1.2529907,-0.14483032
0.539,-1.2276001,-0.13584595
0.54,-1.1963501,-0.13311157
0.541,-1.140686,-0.12559204
0.542,-1.0762329,-0.11846313
0.543,-0.97857666,-0.10733032
0.544,-0.8760376,-0.093658447
0.545,-0.76470947,-0.081646729
0.546,-0.62408447,-0.06572876
0.547,-0.49029541,-0.051177979
0.548,-0.33404541,-0.034381104
0.549,-0.16900635,-0.01572876
0.55,-0.014709473,0.0010681152
0.551,0.14837646,0.018255615
0.552,0.30169678,0.034857178
0.553,0.40716553,0.047650146
0.554,0.5770874,0.06395874
0.555,0.67474365,0.077044678
0.556,0.83099365,0.09208374
0.557,0.93548584,0.10438843
0.558,1.0272827,0.11386108
0.559,1.140564,0.12362671
0.56,1.1786499,0.12870483
0.561,1.2401733,0.13319702
0.562,1.2567749,0.13886108
0.563,1.2479858,0.14022827
0.564,1.2518921,0.14003296
0.565,1.1972046,0.13466187
0.566,1.1434937,0.12850952
0.567,1.0702515,0.1203064
0.568,0.97650146,0.11112671
0.569,0.89349365,0.10507202
0.57,0.7645874,0.09052124
0.571,0.63861084,0.076165771
0.572,0.4989624,0.061126709
0.573,0.33685303,0.04520874
0.574,0.19720459,0.029974365
0.575,0.098571777,0.019525146
0.576,-0.085998535,-0.00068969727
0.577,-0.20123291,-0.011920166
0.578,-0.36529541,-0.029107666
0.579,-0.50006104,-0.043560791
0.58,-0.62310791,-0.055474854
0.581,-0.77642822,-0.071392822
0.582,-0.87310791,-0.083599854
0.583,-0.9776001,-0.093365479
0.584,-1.0772095,-0.1031311
0.585,-1.1299438,-0.1085022
0.586,-1.1934204,-0.11621704
0.587,-1.2227173,-0.12070923
0.588,-1.225647,-0.12139282
0.589,-1.218811,-0.12373657
0.59,-1.178772,-0.11846313
0.591,-1.1367798,-0.1156311
0.592,-1.0752563,-0.11055298
0.593,-0.9854126,-0.098248291
0.594,-0.89654541,-0.091412354
0.595,-0.77154541,-0.07979126
0.596,-0.64752197,-0.068560791
0.597,-0.51470947,-0.05401001
0.598,-0.3604126,-0.039459229
0.599,-0.20709229,-0.022564697
0.6,-0.050842285,-0.0088928223
0.601,0.10736084,0.006048584
0.602,0.25189209,0.020697021
0.603,0.39056396,0.033587646
0.604,0.48626709,0.044622803
0.605,0.62298584,0.057318115
0.606,0.76263428,0.070794678
0.607,0.84368896,0.07880249
0.608,0.96380615,0.088861084
0.609,1.0458374,0.09364624
0.61,1.1015015,0.099798584
0.611,1.164978,0.1071228
0.612,1.1630249,0.10966187
0.613,1.180603,0.11122437
0.614,1.1630249,0.10819702
0.615,1.1210327,0.10370483
0.616,1.086853,0.10048218
0.617,0.99603271,0.091497803
0.618,0.92572021,0.084954834
0.619,0.84075928,0.074993896
0.62,0.70697021,0.062103271
0.621,0.59564209,0.049700928
0.622,0.4442749,0.032025146
0.623,0.3036499,0.017474365
0.624,0.15911865,0.0035095215
0.625,0.046813965,-0.0079162598
0.626,-0.11431885,-0.024810791
0.627,-0.2354126,-0.038873291
0.628,-0.40435791,-0.055865479
0.629,-0.52545166,-0.067779541
0.63,-0.66217041,-0.078814697
0.631,-0.79693604,-0.09151001
0.632,-0.8994751,-0.10244751
0.633,-1.0010376,-0.11192017
0.634,-1.0840454,-0.11817017
0.635,-1.1436157,-0.12276001
0.636,-1.1934204,-0.12578735
0.637,-1.2168579,-0.12588501
0.638,-1.218811,-0.12608032
0.639,-1.1983032,-0.12393188
0.64,-1.1611938,-0.11895142
0.641,-1.1104126,-0.11240845
0.642,-1.0391235,-0.10322876
0.643,-0.95220947,-0.093463135
0.644,-0.85064697,-0.082525635
0.645,-0.73736572,-0.07041626
0.646,-0.60455322,-0.054888916
0.647,-0.4697876,-0.039849854
0.648,-0.32427979,-0.023248291
0.649,-0.1651001,-0.0039123535
0.65,-0.0078735352,0.012493896
0.651,0.15130615,0.027825928
0.652,0.29388428,0.043743896
0.653,0.42181396,0.057904053
0.654,0.54876709,0.071673584
0.655,0.66204834,0.085150146
0.656,0.81829834,0.10175171
0.657,0.90228271,0.10907593
0.658,1.024353,0.11942749
0.659,1.1229858,0.12792358
0.66,1.1698608,0.13339233
0.661,1.2401733,0.13973999
0.662,1.2450562,0.1406189
0.663,1.2528687,0.14081421
0.664,1.2479858,0.13934937
0.665,1.1903687,0.13407593
0.666,1.1473999,0.12782593
0.667,1.0673218,0.12040405
0.668,0.97454834,0.11102905
0.669,0.8895874,0.10136108
0.67,0.75872803,0.08817749
0.671,0.6317749,0.073431396
0.672,0.48822021,0.058685303
0.673,0.33197021,0.042572021
0.674,0.18548584,0.025775146
0.675,0.08001709,0.012005615
0.676,-0.092834473,-0.0090881348
0.677,-0.20904541,-0.022174072
0.678,-0.3760376,-0.03916626
0.679,-0.51177979,-0.053912354
0.68,-0.63580322,-0.066217041
0.681,-0.78717041,-0.08291626
0.682,-0.88580322,-0.094537354
0.683,-1.0020142,-0.10664673
0.684,-1.0899048,-0.11524048
0.685,-1.1494751,-0.12119751
0.686,-1.2158813,-0.12647095
0.687,-1.2402954,-0.12949829
0.688,-1.2549438,-0.13330688
0.689,-1.2461548,-0.13408813
0.69,-1.2109985,-0.13164673
0.691,-1.1660767,-0.12695923
0.692,-1.1074829,-0.1187561
0.693,-1.0215454,-0.11065063
0.694,-0.92974854,-0.10303345
0.695,-0.81744385,-0.093170166
0.696,-0.6885376,-0.079302979
0.697,-0.55279541,-0.06494751
0.698,-0.40142822,-0.047955322
0.699,-0.24517822,-0.031939697
0.7,-0.089904785,-0.016021729
0.701,0.074157715,9.1552734E-5
0.702,0.22161865,0.014349365
0.703,0.36907959,0.030755615
0.704,0.46478271,0.043255615
0.705,0.6083374,0.059173584
0.706,0.74603271,0.073626709
0.707,0.84075928,0.080853271
0.708,0.97454834,0.093157959
0.709,1.0507202,0.10057983
0.71,1.1132202,0.10966187
0.711,1.1757202,0.1149353
0.712,1.1766968,0.11747437
0.713,1.2050171,0.11776733
0.714,1.1854858,0.11600952
0.715,1.1483765,0.11356812
0.716,1.1132202,0.10966187
0.717,1.0253296,0.10360718
0.718,0.95599365,0.098138428
0.719,0.87103271,0.088665771
0.72,0.74310303,0.075384521
0.721,0.6317749,0.064056396
0.722,0.48724365,0.050189209
0.723,0.34661865,0.036517334
0.724,0.20306396,0.022064209
0.725,0.06048584,0.0073181152
0.726,-0.045959473,-0.0055725098
0.727,-0.18951416,-0.01963501
0.728,-0.35064697,-0.034869385
0.729,-0.45318604,-0.044439697
0.73,-0.61236572,-0.059576416
0.731,-0.7354126,-0.071588135
0.732,-0.84967041,-0.082818604
0.733,-0.96783447,-0.09229126
0.734,-1.0352173,-0.097564697
0.735,-1.1211548,-0.10498657
0.736,-1.1660767,-0.10772095
0.737,-1.1914673,-0.11074829
0.738,-1.2109985,-0.11201782
0.739,-1.1797485,-0.10869751
0.74,-1.1484985,-0.10440063
0.741,-1.1074829,-0.099713135
0.742,-1.0391235,-0.090435791
0.743,-0.96099854,-0.08291626
0.744,-0.85845947,-0.072955322
0.745,-0.74224854,-0.061529541
0.746,-0.61724854,-0.047662354
0.747,-0.4776001,-0.03213501
0.748,-0.3369751,-0.017095947
0.749,-0.1729126,0.00067749023
0.75,-0.020568848,0.016400146
0.751,0.13079834,0.031341553
0.752,0.28411865,0.046087646
0.753,0.41986084,0.061126709
0.754,0.50189209,0.07177124
0.755,0.65032959,0.086322021
0.756,0.77044678,0.097064209
0.757,0.87005615,0.10526733
0.758,0.99993896,0.11698608
0.759,1.0682983,0.12313843
0.76,1.1415405,0.12841187
0.761,1.1923218,0.13222046
0.762,1.2050171,0.13085327
0.763,1.2313843,0.13153687
0.764,1.2040405,0.1281189
0.765,1.1659546,0.12382202
0.766,1.1259155,0.1187439
0.767,1.0429077,0.10888062
0.768,0.96185303,0.098626709
0.769,0.87298584,0.088470459
0.77,0.7489624,0.075775146
0.771,0.63372803,0.06473999
0.772,0.47845459,0.048040771
0.773,0.33001709,0.032122803
0.774,0.17474365,0.015032959
0.775,0.06439209,-0.00088500977
0.776,-0.09967041,-0.017095947
0.777,-0.22857666,-0.033502197
0.778,-0.38970947,-0.049908447
0.779,-0.52056885,-0.064654541
0.78,-0.66021729,-0.081060791
0.781,-0.79888916,-0.096881104
0.782,-0.9072876,-0.10908813
0.783,-1.015686,-0.12002563
0.784,-1.1084595,-0.12715454
0.785,-1.1699829,-0.13262329
0.786,-1.2354126,-0.1381897
0.787,-1.2637329,-0.1406311
0.788,-1.2744751,-0.14151001
0.789,-1.2598267,-0.14092407
0.79,-1.2266235,-0.1390686
0.791,-1.1817017,-0.12988892
0.792,-1.1182251,-0.12227173
0.793,-1.0332642,-0.1140686
0.794,-0.94146729,-0.10645142
0.795,-0.82427979,-0.09385376
0.796,-0.70025635,-0.079498291
0.797,-0.57330322,-0.064556885
0.798,-0.41705322,-0.048834229
0.799,-0.25689697,-0.032330322
0.8,-0.10162354,-0.015533447
0.801,0.061462402,-0.00049438477
0.802,0.2098999,0.017376709
0.803,0.36322021,0.03427124
0.804,0.45697021,0.046087646
0.805,0.61029053,0.062982178
0.806,0.74993896,0.077337646
0.807,0.84564209,0.088275146
0.808,0.98431396,0.10223999
0.809,1.0682983,0.11347046
0.81,1.1434937,0.12138062
0.811,1.211853,0.1274353
0.812,1.227478,0.13026733
0.813,1.2528687,0.13300171
