ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2013-01-10 11:03:45 387m





Relative time,HS3(27295).Ch1,HS3(27295).Ch2
0.175,-1.1192627,-0.16622314
0.176,-1.1993408,-0.17872314
0.177,-1.2950439,-0.19259033
0.178,-1.3575439,-0.20118408
0.179,-1.4024658,-0.20665283
0.18,-1.4512939,-0.21466064
0.181,-1.4766846,-0.22149658
0.182,-1.4903564,-0.22286377
0.183,-1.5079346,-0.22423096
0.184,-1.4805908,-0.22071533
0.185,-1.4649658,-0.21954346
0.186,-1.4298096,-0.21466064
0.187,-1.3731689,-0.20665283
0.188,-1.3184814,-0.19727783
0.189,-1.2442627,-0.18751221
0.19,-1.1505127,-0.17305908
0.191,-1.0489502,-0.15762939
0.192,-0.93566895,-0.14083252
0.193,-0.81848145,-0.12657471
0.194,-0.70324707,-0.10977783
0.195,-0.57629395,-0.088098145
0.196,-0.4473877,-0.069348145
0.197,-0.3067627,-0.046496582
0.198,-0.16027832,-0.025793457
0.199,-0.017700195,-0.0052856445
0.2,0.13464355,0.017175293
0.201,0.27331543,0.037878418
0.202,0.41589355,0.059362793
0.203,0.54284668,0.08104248
0.204,0.61901855,0.096472168
0.205,0.77722168,0.11717529
0.206,0.86706543,0.13338623
0.207,0.98034668,0.14998779
0.208,1.0994873,0.16776123
0.209,1.1776123,0.17869873
0.21,1.2752686,0.19276123
0.211,1.3397217,0.20311279
0.212,1.4022217,0.21092529
0.213,1.4530029,0.21951904
0.214,1.4705811,0.22264404
0.215,1.4920654,0.22557373
0.216,1.4959717,0.22830811
0.217,1.4803467,0.22576904
0.218,1.4569092,0.22186279
0.219,1.4139404,0.21737061
0.22,1.3787842,0.21014404
0.221,1.3084717,0.20233154
0.222,1.2322998,0.18983154
0.223,1.1405029,0.17518311
0.224,1.0408936,0.16131592
0.225,0.93347168,0.14647217
0.226,0.8182373,0.12947998
0.227,0.69714355,0.10936279
0.228,0.56237793,0.090222168
0.229,0.4354248,0.07010498
0.23,0.31433105,0.04979248
0.231,0.16784668,0.028503418
0.232,0.056518555,0.009753418
0.233,-0.068481445,-0.010754395
0.234,-0.18566895,-0.031652832
0.235,-0.35168457,-0.054504395
0.236,-0.46496582,-0.075402832
0.237,-0.60168457,-0.093762207
0.238,-0.7442627,-0.11427002
0.239,-0.84387207,-0.12989502
0.24,-0.95715332,-0.14962158
0.241,-1.0606689,-0.16583252
0.242,-1.1524658,-0.17989502
0.243,-1.2481689,-0.19122314
0.244,-1.3126221,-0.20020752
0.245,-1.3887939,-0.20997314
0.246,-1.4317627,-0.21817627
0.247,-1.4591064,-0.22286377
0.248,-1.5020752,-0.22677002
0.249,-1.4942627,-0.22637939
0.25,-1.4864502,-0.22520752
0.251,-1.4708252,-0.22188721
0.252,-1.4298096,-0.21622314
0.253,-1.3907471,-0.21075439
0.254,-1.3302002,-0.20313721
0.255,-1.2637939,-0.19200439
0.256,-1.1876221,-0.17891846
0.257,-1.0958252,-0.16290283
0.258,-1.0001221,-0.14805908
0.259,-0.87902832,-0.13067627
0.26,-0.7520752,-0.11309814
0.261,-0.63684082,-0.094152832
0.262,-0.49035645,-0.071887207
0.263,-0.36340332,-0.05177002
0.264,-0.2208252,-0.030871582
0.265,-0.07434082,-0.010559082
0.266,0.056518555,0.01072998
0.267,0.20495605,0.032995605
0.268,0.3494873,0.05369873
0.269,0.47644043,0.073034668
0.27,0.58581543,0.09197998
0.271,0.7088623,0.11190186
0.272,0.8104248,0.12655029
0.273,0.94909668,0.14295654
0.274,1.0389404,0.15936279
0.275,1.1346436,0.17459717
0.276,1.2322998,0.18690186
0.277,1.2908936,0.19569092
0.278,1.3768311,0.20487061
0.279,1.4217529,0.21131592
0.28,1.4530029,0.21932373
0.281,1.4881592,0.22264404
0.282,1.4881592,0.22342529
0.283,1.4881592,0.22166748
0.284,1.4686279,0.21912842
0.285,1.4334717,0.21307373
0.286,1.3885498,0.20799561
0.287,1.3280029,0.19881592
0.288,1.2440186,0.18787842
0.289,1.1834717,0.17635498
0.29,1.0994873,0.16268311
0.291,0.99401855,0.14588623
0.292,0.88659668,0.12947998
0.293,0.76159668,0.11229248
0.294,0.6463623,0.093347168
0.295,0.50378418,0.073620605
0.296,0.36315918,0.053894043
0.297,0.22839355,0.03182373
0.298,0.08190918,0.009753418
0.299,0.01159668,-0.002746582
0.3,-0.12902832,-0.02442627
0.301,-0.26379395,-0.045910645
0.302,-0.38098145,-0.066027832
0.303,-0.5489502,-0.087902832
0.304,-0.6583252,-0.10274658
0.305,-0.80090332,-0.12266846
0.306,-0.91809082,-0.14024658
0.307,-1.0137939,-0.15430908
0.308,-1.1368408,-0.17110596
0.309,-1.2032471,-0.18419189
0.31,-1.2755127,-0.19493408
0.311,-1.3555908,-0.20274658
0.312,-1.3966064,-0.20958252
0.313,-1.4473877,-0.21661377
0.314,-1.4669189,-0.22208252
0.315,-1.4903564,-0.22188721
0.316,-1.5040283,-0.22364502
0.317,-1.4844971,-0.22052002
0.318,-1.4727783,-0.21817627
0.319,-1.4239502,-0.21270752
0.32,-1.3614502,-0.20430908
0.321,-1.3087158,-0.19571533
0.322,-1.2208252,-0.18341064
0.323,-1.1485596,-0.16934814
0.324,-1.0450439,-0.15372314
0.325,-0.9395752,-0.13966064
0.326,-0.83605957,-0.12403564
0.327,-0.70324707,-0.10216064
0.328,-0.57434082,-0.08614502
0.329,-0.4395752,-0.06583252
0.33,-0.28527832,-0.044152832
0.331,-0.15246582,-0.023059082
0.332,0.0037841797,-0.0029418945
0.333,0.1385498,0.016784668
0.334,0.2791748,0.038659668
0.335,0.42370605,0.06151123
0.336,0.54870605,0.07869873
0.337,0.62878418,0.092565918
0.338,0.77331543,0.11346436
0.339,0.87878418,0.13026123
0.34,0.99987793,0.14764404
0.341,1.1112061,0.16190186
0.342,1.1912842,0.17615967
0.343,1.2811279,0.18885498
0.344,1.3475342,0.19764404
0.345,1.3983154,0.20487061
0.346,1.4510498,0.21209717
0.347,1.4764404,0.21717529
0.348,1.4822998,0.21971436
0.349,1.4940186,0.22069092
0.35,1.4959717,0.21873779
0.351,1.4627686,0.21424561
0.352,1.4276123,0.20955811
0.353,1.3690186,0.20174561
0.354,1.2987061,0.19295654
0.355,1.2166748,0.18065186
0.356,1.1326904,0.16717529
0.357,1.0311279,0.15174561
0.358,0.92370605,0.13612061
0.359,0.81628418,0.12166748
0.36,0.69909668,0.10447998
0.361,0.57214355,0.084753418
0.362,0.43933105,0.06619873
0.363,0.29284668,0.045495605
0.364,0.15808105,0.026159668
0.365,0.036987305,0.006237793
0.366,-0.08605957,-0.011535645
0.367,-0.20715332,-0.031066895
0.368,-0.36535645,-0.053137207
0.369,-0.47277832,-0.07208252
0.37,-0.61340332,-0.092785645
0.371,-0.7442627,-0.10919189
0.372,-0.84387207,-0.12384033
0.373,-0.9786377,-0.14669189
0.374,-1.0704346,-0.15997314
0.375,-1.1739502,-0.17520752
0.376,-1.2637939,-0.18868408
0.377,-1.3223877,-0.19805908
0.378,-1.4063721,-0.20899658
0.379,-1.4317627,-0.21544189
0.38,-1.4610596,-0.21856689
0.381,-1.4903564,-0.22344971
0.382,-1.4844971,-0.22325439
0.383,-1.4981689,-0.22325439
0.384,-1.4727783,-0.21993408
0.385,-1.4415283,-0.21505127
0.386,-1.4044189,-0.20997314
0.387,-1.3399658,-0.20137939
0.388,-1.2716064,-0.19005127
0.389,-1.1817627,-0.17833252
0.39,-1.0880127,-0.16387939
0.391,-0.9786377,-0.14805908
0.392,-0.8614502,-0.13145752
0.393,-0.74621582,-0.11466064
0.394,-0.61730957,-0.095324707
0.395,-0.48449707,-0.076184082
0.396,-0.35754395,-0.055480957
0.397,-0.20715332,-0.034777832
0.398,-0.060668945,-0.012512207
0.399,0.079956055,0.0099487305
0.4,0.22839355,0.030456543
0.401,0.37097168,0.05057373
0.402,0.51159668,0.071862793
0.403,0.59362793,0.087487793
0.404,0.73620605,0.10936279
0.405,0.82800293,0.12283936
0.406,0.9588623,0.14276123
0.407,1.0604248,0.15721436
0.408,1.1483154,0.17127686
0.409,1.2518311,0.18533936
0.41,1.3182373,0.19588623
0.411,1.3807373,0.20584717
0.412,1.4432373,0.21287842
0.413,1.4588623,0.21561279
0.414,1.4940186,0.22147217
0.415,1.4920654,0.22225342
0.416,1.4822998,0.22166748
0.417,1.4666748,0.21873779
0.418,1.4217529,0.21229248
0.419,1.3865967,0.20838623
0.42,1.3338623,0.20037842
0.421,1.2674561,0.18963623
0.422,1.1815186,0.17655029
0.423,1.0740967,0.16307373
0.424,0.9822998,0.14744873
0.425,0.86315918,0.13201904
0.426,0.72839355,0.11287842
0.427,0.61315918,0.094519043
0.428,0.47644043,0.07322998
0.429,0.3494873,0.053308105
0.43,0.2244873,0.034558105
0.431,0.07409668,0.010925293
0.432,0.0076904297,-0.005090332
0.433,-0.17004395,-0.029504395
0.434,-0.2911377,-0.049816895
0.435,-0.42590332,-0.068371582
0.436,-0.5723877,-0.092199707
0.437,-0.68566895,-0.11055908
0.438,-0.82043457,-0.13048096
0.439,-0.93566895,-0.14727783
0.44,-1.0157471,-0.16231689
0.441,-1.1368408,-0.17891846
0.442,-1.2052002,-0.19024658
0.443,-1.2950439,-0.20274658
0.444,-1.3653564,-0.21153564
0.445,-1.4122314,-0.21876221
0.446,-1.4610596,-0.22598877
0.447,-1.4825439,-0.23048096
0.448,-1.4923096,-0.23223877
0.449,-1.4981689,-0.23184814
0.45,-1.4630127,-0.22794189
0.451,-1.4454346,-0.22423096
0.452,-1.4063721,-0.21798096
0.453,-1.3438721,-0.20977783
0.454,-1.2872314,-0.19981689
0.455,-1.2110596,-0.18634033
0.456,-1.1290283,-0.17442627
0.457,-1.0333252,-0.15997314
0.458,-0.91027832,-0.14259033
0.459,-0.80871582,-0.12325439
0.46,-0.66418457,-0.10313721
0.461,-0.54309082,-0.087512207
0.462,-0.4083252,-0.061730957
0.463,-0.27160645,-0.044152832
0.464,-0.12512207,-0.018566895
0.465,0.02331543,0.001159668
0.466,0.16003418,0.020495605
0.467,0.30065918,0.042956543
0.468,0.4354248,0.063269043
0.469,0.55065918,0.082409668
0.47,0.65222168,0.09979248
0.471,0.78503418,0.11854248
0.472,0.9119873,0.13572998
0.473,1.0037842,0.15037842
0.474,1.1229248,0.16639404
0.475,1.2010498,0.17928467
0.476,1.2713623,0.18983154
0.477,1.3592529,0.20096436
0.478,1.3963623,0.20662842
0.479,1.4471436,0.21385498
0.48,1.4862061,0.21815186
0.481,1.4901123,0.21951904
0.482,1.5037842,0.22225342
0.483,1.4744873,0.21619873
0.484,1.4510498,0.21287842
0.485,1.4061279,0.20740967
0.486,1.3475342,0.20037842
0.487,1.2811279,0.18885498
0.488,1.2010498,0.17694092
0.489,1.1287842,0.16307373
0.49,1.0350342,0.14862061
0.491,0.92175293,0.13182373
0.492,0.81433105,0.11619873
0.493,0.67565918,0.096081543
0.494,0.55065918,0.077526855
0.495,0.41394043,0.056628418
0.496,0.27331543,0.035925293
0.497,0.14245605,0.01463623
0.498,0.04284668,-0.0025512695
0.499,-0.10754395,-0.024035645
0.5,-0.20715332,-0.040441895
0.501,-0.35949707,-0.06270752
0.502,-0.48059082,-0.081848145
0.503,-0.61340332,-0.10020752
0.504,-0.75402832,-0.11876221
0.505,-0.86730957,-0.13438721
0.506,-0.99230957,-0.15274658
0.507,-1.0899658,-0.16661377
0.508,-1.1817627,-0.18145752
0.509,-1.2657471,-0.19200439
0.51,-1.3262939,-0.19981689
0.511,-1.3848877,-0.21075439
0.512,-1.4278564,-0.21583252
0.513,-1.4649658,-0.22286377
0.514,-1.4805908,-0.22442627
0.515,-1.4884033,-0.22110596
0.516,-1.4903564,-0.22344971
0.517,-1.4630127,-0.22032471
0.518,-1.4356689,-0.21485596
0.519,-1.3966064,-0.20743408
0.52,-1.3165283,-0.19727783
0.521,-1.2442627,-0.18673096
0.522,-1.1700439,-0.17344971
0.523,-1.0723877,-0.15899658
0.524,-0.98254395,-0.14317627
0.525,-0.86340332,-0.12716064
0.526,-0.75012207,-0.11036377
0.527,-0.62121582,-0.09005127
0.528,-0.4786377,-0.071691895
0.529,-0.3458252,-0.051574707
0.53,-0.19543457,-0.02989502
0.531,-0.052856445,-0.008996582
0.532,0.091674805,0.010339355
0.533,0.23034668,0.032214355
0.534,0.37487793,0.052722168
0.535,0.50964355,0.072253418
0.536,0.59558105,0.087878418
0.537,0.73815918,0.10858154
0.538,0.83190918,0.12420654
0.539,0.9666748,0.14256592
0.54,1.0760498,0.15643311
0.541,1.1639404,0.17147217
0.542,1.2655029,0.18592529
0.543,1.3182373,0.19471436
0.544,1.3924561,0.20447998
0.545,1.4354248,0.21014404
0.546,1.4608154,0.21483154
0.547,1.4920654,0.21795654
0.548,1.4959717,0.21795654
0.549,1.4803467,0.21737061
0.55,1.4822998,0.21600342
0.551,1.4315186,0.20994873
0.552,1.3944092,0.20447998
0.553,1.3280029,0.19588623
0.554,1.2557373,0.18416748
0.555,1.1697998,0.17244873
0.556,1.0740967,0.15955811
0.557,0.96862793,0.14393311
0.558,0.85534668,0.12635498
0.559,0.73425293,0.10936279
0.56,0.62097168,0.092175293
0.561,0.49206543,0.073620605
0.562,0.35339355,0.048620605
0.563,0.20690918,0.030456543
0.564,0.07019043,0.013269043
0.565,-0.017700195,-0.0033325195
0.566,-0.17004395,-0.025598145
0.567,-0.30480957,-0.046105957
0.568,-0.4317627,-0.066418457
0.569,-0.58605957,-0.08692627
0.57,-0.6895752,-0.10274658
0.571,-0.82043457,-0.12247314
0.572,-0.92980957,-0.13887939
0.573,-1.0294189,-0.15548096
0.574,-1.1446533,-0.17110596
0.575,-1.2227783,-0.18282471
0.576,-1.3067627,-0.19434814
0.577,-1.3692627,-0.20411377
0.578,-1.4259033,-0.21114502
0.579,-1.4708252,-0.21778564
0.58,-1.4825439,-0.22012939
0.581,-1.4903564,-0.21466064
0.582,-1.4962158,-0.22227783
0.583,-1.4766846,-0.22032471
0.584,-1.4512939,-0.21680908
0.585,-1.4161377,-0.20938721
0.586,-1.3516846,-0.20157471
0.587,-1.2872314,-0.19200439
0.588,-1.2149658,-0.17872314
0.589,-1.1212158,-0.16544189
0.59,-1.0196533,-0.15020752
0.591,-0.90637207,-0.13399658
0.592,-0.78723145,-0.11895752
0.593,-0.6661377,-0.099816895
0.594,-0.52355957,-0.079699707
0.595,-0.3927002,-0.060168457
0.596,-0.25598145,-0.038879395
0.597,-0.10949707,-0.01817627
0.598,0.029174805,0.0025268555
0.599,0.17370605,0.02401123
0.6,0.32019043,0.045690918
0.601,0.4588623,0.067370605
0.602,0.5760498,0.083190918
0.603,0.67565918,0.10330811
0.604,0.79675293,0.12127686
0.605,0.93151855,0.13963623
0.606,1.0115967,0.15408936
0.607,1.1326904,0.17069092
0.608,1.2166748,0.18280029
0.609,1.2869873,0.19588623
0.61,1.3807373,0.20740967
0.611,1.4178467,0.21463623
0.612,1.4530029,0.22362061
0.613,1.4901123,0.22440186
0.614,1.4979248,0.22655029
0.615,1.4998779,0.22537842
0.616,1.4842529,0.22283936
0.617,1.4451904,0.22186279
0.618,1.3983154,0.21522217
0.619,1.3455811,0.20487061
0.62,1.2889404,0.19744873
0.621,1.2166748,0.18455811
0.622,1.1170654,0.17127686
0.623,1.0155029,0.15565186
0.624,0.90612793,0.13963623
0.625,0.78112793,0.12186279
0.626,0.65808105,0.10350342
0.627,0.52526855,0.082214355
0.628,0.3885498,0.062097168
0.629,0.2557373,0.04041748
0.63,0.12878418,0.02244873
0.631,0.03112793,0.003112793
0.632,-0.11535645,-0.018762207
0.633,-0.2364502,-0.03770752
0.634,-0.38879395,-0.060754395
0.635,-0.52355957,-0.080285645
0.636,-0.64660645,-0.099035645
0.637,-0.78918457,-0.11837158
0.638,-0.89465332,-0.13634033
0.639,-1.0059814,-0.15391846
0.64,-1.0958252,-0.16934814
0.641,-1.1759033,-0.18067627
0.642,-1.2637939,-0.19317627
0.643,-1.3302002,-0.20352783
0.644,-1.3907471,-0.21134033
0.645,-1.4395752,-0.21895752
0.646,-1.4649658,-0.22325439
0.647,-1.4981689,-0.22520752
0.648,-1.4884033,-0.22442627
0.649,-1.4884033,-0.22344971
0.65,-1.4610596,-0.22032471
0.651,-1.4141846,-0.21466064
0.652,-1.3634033,-0.20606689
0.653,-1.3126221,-0.19708252
0.654,-1.2325439,-0.18634033
0.655,-1.1563721,-0.17227783
0.656,-1.0606689,-0.15782471
0.657,-0.96105957,-0.14141846
0.658,-0.84191895,-0.12442627
0.659,-0.72473145,-0.10606689
0.66,-0.5880127,-0.085754395
0.661,-0.44348145,-0.065246582
0.662,-0.3145752,-0.043566895
0.663,-0.1739502,-0.022668457
0.664,-0.02355957,-0.001574707
0.665,0.11706543,0.022058105
0.666,0.25378418,0.041394043
0.667,0.39831543,0.06541748
0.668,0.52526855,0.083190918
0.669,0.60534668,0.097839355
0.67,0.7557373,0.11815186
0.671,0.8572998,0.13494873
0.672,0.98034668,0.15311279
0.673,1.0897217,0.16873779
0.674,1.1697998,0.18084717
0.675,1.2576904,0.19334717
0.676,1.3201904,0.20291748
0.677,1.3826904,0.21229248
0.678,1.4276123,0.22108154
0.679,1.4549561,0.22303467
0.68,1.4920654,0.22655029
0.681,1.4920654,0.22733154
0.682,1.4862061,0.21619873
0.683,1.4588623,0.22186279
0.684,1.4256592,0.21561279
0.685,1.3690186,0.20780029
0.686,1.3104248,0.19901123
0.687,1.2283936,0.18553467
0.688,1.1483154,0.17283936
0.689,1.0487061,0.15858154
0.69,0.95495605,0.14393311
0.691,0.85339355,0.12596436
0.692,0.72644043,0.10877686
0.693,0.59558105,0.08807373
0.694,0.46472168,0.068737793
0.695,0.32214355,0.047644043
0.696,0.18737793,0.028112793
0.697,0.048706055,0.007019043
0.698,-0.04699707,-0.009777832
0.699,-0.17785645,-0.032434082
0.7,-0.32434082,-0.05098877
0.701,-0.42590332,-0.068762207
0.702,-0.58996582,-0.089660645
0.703,-0.70910645,-0.10743408
0.704,-0.82434082,-0.12442627
0.705,-0.95715332,-0.14161377
0.706,-1.0430908,-0.15645752
0.707,-1.1544189,-0.17071533
0.708,-1.2442627,-0.18438721
0.709,-1.2989502,-0.19376221
0.71,-1.3712158,-0.20196533
0.711,-1.4083252,-0.20997314
0.712,-1.4512939,-0.21856689
0.713,-1.4903564,-0.21954346
0.714,-1.4825439,-0.22052002
0.715,-1.4923096,-0.21856689
0.716,-1.4766846,-0.21505127
0.717,-1.4454346,-0.21173096
0.718,-1.4122314,-0.20469971
0.719,-1.3477783,-0.19591064
0.72,-1.2852783,-0.18575439
0.721,-1.1973877,-0.17071533
0.722,-1.1075439,-0.15782471
0.723,-1.0137939,-0.14317627
0.724,-0.89465332,-0.12618408
0.725,-0.78723145,-0.11075439
0.726,-0.65637207,-0.093371582
0.727,-0.5177002,-0.071691895
0.728,-0.3927002,-0.051184082
0.729,-0.25012207,-0.03067627
0.73,-0.10168457,-0.010168457
0.731,0.04675293,0.011120605
0.732,0.19909668,0.031628418
0.733,0.32995605,0.051745605
0.734,0.47839355,0.07401123
0.735,0.58190918,0.091784668
0.736,0.68151855,0.10858154
0.737,0.7947998,0.12518311
0.738,0.92956543,0.14334717
0.739,1.0233154,0.15701904
0.74,1.1365967,0.17166748
0.741,1.2342529,0.18475342
0.742,1.3026123,0.19334717
0.743,1.3729248,0.20408936
0.744,1.4178467,0.21151123
0.745,1.4647217,0.21795654
0.746,1.4862061,0.22166748
0.747,1.4881592,0.22108154
0.748,1.4940186,0.22088623
0.749,1.4725342,0.21854248
0.75,1.4510498,0.21483154
0.751,1.4158936,0.20877686
0.752,1.3553467,0.20037842
0.753,1.2791748,0.19022217
0.754,1.2030029,0.17889404
0.755,1.1053467,0.16619873
0.756,1.0115967,0.15018311
0.757,0.88659668,0.13494873
0.758,0.76940918,0.11854248
0.759,0.64440918,0.09901123
0.76,0.52722168,0.081433105
0.761,0.4041748,0.064440918
0.762,0.25183105,0.043151855
0.763,0.11706543,0.023815918
0.764,0.0096435547,0.011120605
0.765,-0.14074707,-0.015637207
0.766,-0.24035645,-0.03223877
0.767,-0.41027832,-0.056066895
0.768,-0.52941895,-0.074035645
0.769,-0.65637207,-0.09161377
0.77,-0.7911377,-0.11192627
0.771,-0.87316895,-0.12559814
0.772,-1.0098877,-0.14512939
0.773,-1.1094971,-0.15997314
0.774,-1.1876221,-0.17227783
0.775,-1.2852783,-0.18614502
0.776,-1.3380127,-0.19395752
0.777,-1.4083252,-0.20157471
0.778,-1.4552002,-0.21231689
0.779,-1.4844971,-0.21895752
0.78,-1.5040283,-0.21700439
0.781,-1.4884033,-0.21602783
0.782,-1.4864502,-0.21387939
0.783,-1.4630127,-0.21270752
0.784,-1.4317627,-0.20626221
0.785,-1.3790283,-0.20157471
0.786,-1.3165283,-0.18966064
0.787,-1.2403564,-0.18145752
0.788,-1.1641846,-0.16837158
0.789,-1.0645752,-0.15118408
0.79,-0.94152832,-0.13673096
0.791,-0.8223877,-0.12032471
0.792,-0.6973877,-0.10098877
0.793,-0.57629395,-0.082629395
0.794,-0.43762207,-0.060949707
0.795,-0.31066895,-0.04005127
0.796,-0.16223145,-0.019934082
0.797,-0.0079345703,0.00096435547
0.798,0.12097168,0.021862793
0.799,0.26940918,0.04354248
0.8,0.41394043,0.065612793
0.801,0.54870605,0.086901855
0.802,0.62878418,0.10057373
0.803,0.7635498,0.12030029
0.804,0.88659668,0.13905029
0.805,0.98425293,0.15252686
0.806,1.0936279,0.16951904
0.807,1.1815186,0.18455811
0.808,1.2655029,0.19549561
0.809,1.3416748,0.20604248
0.81,1.3807373,0.21600342
0.811,1.4530029,0.22088623
0.812,1.4647217,0.22694092
0.813,1.4920654,0.22928467
0.814,1.4979248,0.23045654
