ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2013-01-10 10:54:23 460m





Relative time,HS3(27295).Ch2
0.095,0.03885498
0.096,0.03026123
0.097,0.02166748
0.098,0.01151123
0.099,0.0040893555
0.1,-0.0064575195
0.101,-0.013293457
0.102,-0.023449707
0.103,-0.032043457
0.104,-0.041418457
0.105,-0.048254395
0.106,-0.060559082
0.107,-0.07052002
0.108,-0.078527832
0.109,-0.084191895
0.11,-0.091418457
0.111,-0.099230957
0.112,-0.10509033
0.113,-0.11094971
0.114,-0.11680908
0.115,-0.12384033
0.116,-0.12774658
0.117,-0.13243408
0.118,-0.13594971
0.119,-0.14044189
0.12,-0.14161377
0.121,-0.14434814
0.122,-0.14512939
0.123,-0.14688721
0.124,-0.14864502
0.125,-0.14766846
0.126,-0.14669189
0.127,-0.14493408
0.128,-0.14415283
0.129,-0.14180908
0.13,-0.13653564
0.131,-0.13634033
0.132,-0.13262939
0.133,-0.12696533
0.134,-0.12227783
0.135,-0.11544189
0.136,-0.11192627
0.137,-0.10645752
0.138,-0.099621582
0.139,-0.090246582
0.14,-0.082043457
0.141,-0.074816895
0.142,-0.067590332
0.143,-0.058215332
0.144,-0.050012207
0.145,-0.041418457
0.146,-0.03145752
0.147,-0.022668457
0.148,-0.01270752
0.149,-0.001965332
0.15,0.012097168
0.151,0.019714355
0.152,0.028894043
0.153,0.03729248
0.154,0.046862793
0.155,0.055847168
0.156,0.063659668
0.157,0.072058105
0.158,0.078112793
0.159,0.087683105
0.16,0.095495605
0.161,0.10213623
0.162,0.10662842
0.163,0.11326904
0.164,0.11834717
0.165,0.12401123
0.166,0.12655029
0.167,0.13143311
0.168,0.13572998
0.169,0.13787842
0.17,0.14139404
0.171,0.14354248
0.172,0.14412842
0.173,0.14588623
0.174,0.14471436
0.175,0.14237061
0.176,0.14393311
0.177,0.14139404
0.178,0.13885498
0.179,0.13787842
0.18,0.13455811
0.181,0.13084717
0.182,0.12674561
0.183,0.12303467
0.184,0.11658936
0.185,0.11112061
0.186,0.10447998
0.187,0.096081543
0.188,0.09276123
0.189,0.085144043
0.19,0.07791748
0.191,0.071081543
0.192,0.06151123
0.193,0.053308105
0.194,0.044714355
0.195,0.036315918
0.196,0.028308105
0.197,0.018151855
0.198,0.0091674805
0.199,0.00076904297
0.2,-0.0084106445
0.201,-0.017004395
0.202,-0.02598877
0.203,-0.033996582
0.204,-0.043762207
0.205,-0.053137207
0.206,-0.06270752
0.207,-0.070910645
0.208,-0.078137207
0.209,-0.08770752
0.21,-0.092199707
0.211,-0.098059082
0.212,-0.10782471
0.213,-0.11153564
0.214,-0.11719971
0.215,-0.12266846
0.216,-0.12716064
0.217,-0.13126221
0.218,-0.13516846
0.219,-0.13594971
0.22,-0.13966064
0.221,-0.14063721
0.222,-0.14219971
0.223,-0.14337158
0.224,-0.14376221
0.225,-0.14552002
0.226,-0.14317627
0.227,-0.14161377
0.228,-0.13809814
0.229,-0.13575439
0.23,-0.13204346
0.231,-0.12794189
0.232,-0.12520752
0.233,-0.12305908
0.234,-0.11622314
0.235,-0.11036377
0.236,-0.10450439
0.237,-0.097473145
0.238,-0.091223145
0.239,-0.083996582
0.24,-0.074816895
0.241,-0.068371582
0.242,-0.06036377
0.243,-0.050598145
0.244,-0.041418457
0.245,-0.032824707
0.246,-0.023449707
0.247,-0.013879395
0.248,-0.00098876953
0.249,0.0087768555
0.25,0.018347168
0.251,0.027331543
0.252,0.036706543
0.253,0.045690918
0.254,0.053308105
0.255,0.06307373
0.256,0.071081543
0.257,0.07869873
0.258,0.085925293
0.259,0.093933105
0.26,0.099401855
0.261,0.10799561
0.262,0.11053467
0.263,0.11756592
0.264,0.12322998
0.265,0.12830811
0.266,0.13162842
0.267,0.13553467
0.268,0.13826904
0.269,0.14061279
0.27,0.14315186
0.271,0.14647217
0.272,0.14686279
0.273,0.14647217
0.274,0.14705811
0.275,0.14530029
0.276,0.14490967
0.277,0.14139404
0.278,0.13905029
0.279,0.13690186
0.28,0.13280029
0.281,0.12889404
0.282,0.12557373
0.283,0.11912842
0.284,0.11424561
0.285,0.10877686
0.286,0.10213623
0.287,0.094714355
0.288,0.086315918
0.289,0.080847168
0.29,0.073620605
0.291,0.06463623
0.292,0.05760498
0.293,0.048034668
0.294,0.041589355
0.295,0.03182373
0.296,0.02244873
0.297,0.013464355
0.298,0.0044799805
0.299,-0.0048950195
0.3,-0.01348877
0.301,-0.02208252
0.302,-0.032434082
0.303,-0.039855957
0.304,-0.048449707
0.305,-0.06114502
0.306,-0.066223145
0.307,-0.075402832
0.308,-0.084191895
0.309,-0.089465332
0.31,-0.097473145
0.311,-0.10137939
0.312,-0.10899658
0.313,-0.11387939
0.314,-0.11680908
0.315,-0.12384033
0.316,-0.12696533
0.317,-0.13223877
0.318,-0.13516846
0.319,-0.13575439
0.32,-0.13809814
0.321,-0.14083252
0.322,-0.14141846
0.323,-0.14376221
0.324,-0.14259033
0.325,-0.14102783
0.326,-0.14141846
0.327,-0.13887939
0.328,-0.13966064
0.329,-0.13380127
0.33,-0.13009033
0.331,-0.12657471
0.332,-0.12130127
0.333,-0.11602783
0.334,-0.11251221
0.335,-0.10606689
0.336,-0.10001221
0.337,-0.093762207
0.338,-0.087316895
0.339,-0.077355957
0.34,-0.070324707
0.341,-0.061535645
0.342,-0.052160645
0.343,-0.04239502
0.344,-0.034777832
0.345,-0.02677002
0.346,-0.017980957
0.347,-0.007824707
0.348,0.001940918
0.349,0.014440918
0.35,0.023425293
0.351,0.03260498
0.352,0.039831543
0.353,0.049206543
0.354,0.057800293
0.355,0.065808105
0.356,0.074597168
0.357,0.082019043
0.358,0.089245605
0.359,0.09822998
0.36,0.10526123
0.361,0.11268311
0.362,0.11776123
0.363,0.12381592
0.364,0.12869873
0.365,0.13240967
0.366,0.13592529
0.367,0.14041748
0.368,0.14197998
0.369,0.14393311
0.37,0.14666748
0.371,0.14744873
0.372,0.14705811
0.373,0.14744873
0.374,0.14627686
0.375,0.14627686
0.376,0.14334717
0.377,0.14158936
0.378,0.14022217
0.379,0.13592529
0.38,0.13299561
0.381,0.12889404
0.382,0.12362061
0.383,0.11873779
0.384,0.11463623
0.385,0.10662842
0.386,0.10057373
0.387,0.092175293
0.388,0.085925293
0.389,0.07947998
0.39,0.070495605
0.391,0.062097168
0.392,0.051940918
0.393,0.044128418
0.394,0.035339355
0.395,0.027722168
0.396,0.017956543
0.397,0.009753418
0.398,-0.00079345703
0.399,-0.0091918945
0.4,-0.017199707
0.401,-0.025793457
0.402,-0.034777832
0.403,-0.04317627
0.404,-0.052941895
0.405,-0.063098145
0.406,-0.071105957
0.407,-0.078527832
0.408,-0.08536377
0.409,-0.092004395
0.41,-0.098059082
0.411,-0.10587158
0.412,-0.11016846
0.413,-0.11602783
0.414,-0.12149658
0.415,-0.12618408
0.416,-0.13555908
0.417,-0.13282471
0.418,-0.13575439
0.419,-0.13868408
0.42,-0.14024658
0.421,-0.14219971
0.422,-0.14239502
0.423,-0.14200439
0.424,-0.14376221
0.425,-0.14083252
0.426,-0.14161377
0.427,-0.14044189
0.428,-0.13575439
0.429,-0.13399658
0.43,-0.12911377
0.431,-0.12403564
0.432,-0.12071533
0.433,-0.11622314
0.434,-0.10977783
0.435,-0.10450439
0.436,-0.098449707
0.437,-0.091418457
0.438,-0.082824707
0.439,-0.074621582
0.44,-0.065246582
0.441,-0.058215332
0.442,-0.049035645
0.443,-0.039074707
0.444,-0.030480957
0.445,-0.02130127
0.446,-0.014074707
0.447,-0.00079345703
0.448,0.0091674805
0.449,0.020690918
0.45,0.031628418
0.451,0.037878418
0.452,0.04822998
0.453,0.057019043
0.454,0.064440918
0.455,0.07244873
0.456,0.078894043
0.457,0.086706543
0.458,0.09432373
0.459,0.10018311
0.46,0.10955811
0.461,0.11385498
0.462,0.11854248
0.463,0.12537842
0.464,0.12889404
0.465,0.13397217
0.466,0.13768311
0.467,0.14002686
0.468,0.14432373
0.469,0.14490967
0.47,0.14783936
0.471,0.14549561
0.472,0.14627686
0.473,0.14627686
0.474,0.14490967
0.475,0.14393311
0.476,0.14100342
0.477,0.13690186
0.478,0.13377686
0.479,0.12830811
0.48,0.12772217
0.481,0.12283936
0.482,0.11795654
0.483,0.11248779
0.484,0.10487061
0.485,0.097644043
0.486,0.09197998
0.487,0.085534668
0.488,0.07791748
0.489,0.069909668
0.49,0.059753418
0.491,0.053112793
0.492,0.044128418
0.493,0.03494873
0.494,0.02713623
0.495,0.018151855
0.496,0.008972168
0.497,-0.00040283203
0.498,-0.010559082
0.499,-0.018371582
0.5,-0.028723145
0.501,-0.035559082
0.502,-0.044348145
0.503,-0.052746582
0.504,-0.064660645
0.505,-0.070910645
0.506,-0.079699707
0.507,-0.08927002
0.508,-0.095715332
0.509,-0.10137939
0.51,-0.10821533
0.511,-0.11309814
0.512,-0.11973877
0.513,-0.12501221
0.514,-0.12989502
0.515,-0.13321533
0.516,-0.13536377
0.517,-0.14141846
0.518,-0.14278564
0.519,-0.14376221
0.52,-0.14649658
0.521,-0.14610596
0.522,-0.14786377
0.523,-0.14708252
0.524,-0.14571533
0.525,-0.14571533
0.526,-0.14317627
0.527,-0.14063721
0.528,-0.14102783
0.529,-0.13594971
0.53,-0.13126221
0.531,-0.12657471
0.532,-0.12130127
0.533,-0.11602783
0.534,-0.11114502
0.535,-0.10391846
0.536,-0.099035645
0.537,-0.089465332
0.538,-0.084191895
0.539,-0.075402832
0.54,-0.065637207
0.541,-0.05958252
0.542,-0.05177002
0.543,-0.04005127
0.544,-0.031066895
0.545,-0.022277832
0.546,-0.011730957
0.547,-0.001574707
0.548,0.010534668
0.549,0.01932373
0.55,0.029870605
0.551,0.03807373
0.552,0.04432373
0.553,0.055456543
0.554,0.065808105
0.555,0.07166748
0.556,0.079089355
0.557,0.085144043
0.558,0.094909668
0.559,0.10311279
0.56,0.10721436
0.561,0.11365967
0.562,0.11854248
0.563,0.12401123
0.564,0.12733154
0.565,0.13358154
0.566,0.13592529
0.567,0.13553467
0.568,0.13924561
0.569,0.14217529
0.57,0.14256592
0.571,0.14373779
0.572,0.14256592
0.573,0.14276123
0.574,0.14139404
0.575,0.13885498
0.576,0.13670654
0.577,0.13514404
0.578,0.13084717
0.579,0.12752686
0.58,0.12283936
0.581,0.11893311
0.582,0.11365967
0.583,0.10623779
0.584,0.10330811
0.585,0.094909668
0.586,0.087878418
0.587,0.07869873
0.588,0.073034668
0.589,0.064440918
0.59,0.055651855
0.591,0.050378418
0.592,0.038269043
0.593,0.029089355
0.594,0.021276855
0.595,0.011901855
0.596,0.003112793
0.597,-0.0045043945
0.598,-0.014465332
0.599,-0.02520752
0.6,-0.03223877
0.601,-0.038098145
0.602,-0.04942627
0.603,-0.060559082
0.604,-0.067004395
0.605,-0.07677002
0.606,-0.082629395
0.607,-0.09083252
0.608,-0.097473145
0.609,-0.10255127
0.61,-0.11094971
0.611,-0.11622314
0.612,-0.11934814
0.613,-0.12677002
0.614,-0.13223877
0.615,-0.13516846
0.616,-0.13790283
0.617,-0.14102783
0.618,-0.14532471
0.619,-0.14317627
0.62,-0.14649658
0.621,-0.14688721
0.622,-0.14766846
0.623,-0.14825439
0.624,-0.14552002
0.625,-0.14434814
0.626,-0.14259033
0.627,-0.14063721
0.628,-0.13614502
0.629,-0.13184814
0.63,-0.12677002
0.631,-0.12305908
0.632,-0.11739502
0.633,-0.10665283
0.634,-0.10567627
0.635,-0.10001221
0.636,-0.093371582
0.637,-0.085754395
0.638,-0.07833252
0.639,-0.070129395
0.64,-0.060754395
0.641,-0.051184082
0.642,-0.043371582
0.643,-0.033605957
0.644,-0.024621582
0.645,-0.015637207
0.646,-0.0033325195
0.647,0.0056518555
0.648,0.01541748
0.649,0.028112793
0.65,0.033581543
0.651,0.043347168
0.652,0.049987793
0.653,0.05838623
0.654,0.066003418
0.655,0.073620605
0.656,0.079870605
0.657,0.086315918
0.658,0.093933105
0.659,0.10174561
0.66,0.10584717
0.661,0.11385498
0.662,0.11912842
0.663,0.12342529
0.664,0.12733154
0.665,0.12889404
0.666,0.13494873
0.667,0.13572998
0.668,0.13670654
0.669,0.13885498
0.67,0.14022217
0.671,0.14119873
0.672,0.14002686
0.673,0.13885498
0.674,0.13690186
0.675,0.13455811
0.676,0.13201904
0.677,0.12811279
0.678,0.12440186
0.679,0.12010498
0.68,0.11795654
0.681,0.11229248
0.682,0.10604248
0.683,0.10233154
0.684,0.094714355
0.685,0.08807373
0.686,0.081237793
0.687,0.072839355
0.688,0.066394043
0.689,0.05838623
0.69,0.049401855
0.691,0.042956543
0.692,0.03416748
0.693,0.024401855
0.694,0.015808105
0.695,0.0068237305
0.696,-0.0029418945
0.697,-0.012121582
0.698,-0.020324707
0.699,-0.02989502
0.7,-0.037316895
0.701,-0.046691895
0.702,-0.056848145
0.703,-0.06817627
0.704,-0.075793457
0.705,-0.083215332
0.706,-0.090246582
0.707,-0.095715332
0.708,-0.10548096
0.709,-0.11134033
0.71,-0.11700439
0.711,-0.12247314
0.712,-0.12559814
0.713,-0.13087158
0.714,-0.13516846
0.715,-0.13712158
0.716,-0.14083252
0.717,-0.14356689
0.718,-0.14571533
0.719,-0.14805908
0.72,-0.14864502
0.721,-0.14903564
0.722,-0.14825439
0.723,-0.14669189
0.724,-0.14610596
0.725,-0.14512939
0.726,-0.14141846
0.727,-0.13907471
0.728,-0.13653564
0.729,-0.13067627
0.73,-0.12657471
0.731,-0.12071533
0.732,-0.11524658
0.733,-0.10958252
0.734,-0.10372314
0.735,-0.094152832
0.736,-0.088879395
0.737,-0.081652832
0.738,-0.07364502
0.739,-0.06348877
0.74,-0.053723145
0.741,-0.046105957
0.742,-0.036340332
0.743,-0.027160645
0.744,-0.017590332
0.745,-0.0056762695
0.746,0.001940918
0.747,0.01307373
0.748,0.023425293
0.749,0.03338623
0.75,0.042565918
0.751,0.050183105
0.752,0.057995605
0.753,0.066589355
0.754,0.073620605
0.755,0.08182373
0.756,0.083581543
0.757,0.095300293
0.758,0.10115967
0.759,0.10760498
0.76,0.11405029
0.761,0.11756592
0.762,0.12518311
0.763,0.12987061
0.764,0.13182373
0.765,0.13436279
0.766,0.13885498
0.767,0.14061279
0.768,0.14217529
0.769,0.14451904
0.77,0.14490967
0.771,0.14588623
0.772,0.14354248
0.773,0.14354248
0.774,0.14061279
0.775,0.13924561
0.776,0.13592529
0.777,0.13065186
0.778,0.12713623
0.779,0.11893311
0.78,0.11737061
0.781,0.11053467
0.782,0.10643311
0.783,0.099987793
0.784,0.093933105
0.785,0.085925293
0.786,0.078894043
0.787,0.071862793
0.788,0.06385498
0.789,0.056433105
0.79,0.048425293
0.791,0.03963623
0.792,0.03104248
0.793,0.022644043
0.794,0.013464355
0.795,0.0044799805
0.796,-0.004309082
0.797,-0.01427002
0.798,-0.021691895
0.799,-0.029504395
0.8,-0.039660645
0.801,-0.04708252
0.802,-0.059191895
0.803,-0.066223145
0.804,-0.07520752
0.805,-0.082824707
0.806,-0.088879395
0.807,-0.094934082
0.808,-0.10255127
0.809,-0.10841064
0.81,-0.11446533
0.811,-0.11798096
0.812,-0.12384033
0.813,-0.12774658
0.814,-0.13126221
0.815,-0.13692627
0.816,-0.13770752
0.817,-0.13907471
0.818,-0.14239502
0.819,-0.14239502
0.82,-0.14278564
0.821,-0.14356689
0.822,-0.14337158
0.823,-0.14239502
0.824,-0.14083252
0.825,-0.13927002
0.826,-0.13653564
0.827,-0.13302002
0.828,-0.13009033
0.829,-0.12423096
0.83,-0.11915283
0.831,-0.11622314
0.832,-0.10880127
0.833,-0.10313721
0.834,-0.09708252
0.835,-0.08927002
0.836,-0.08223877
0.837,-0.073254395
0.838,-0.065246582
0.839,-0.055285645
0.84,-0.046691895
0.841,-0.038098145
0.842,-0.028137207
0.843,-0.019348145
0.844,-0.010754395
0.845,0.0025268555
0.846,0.010925293
0.847,0.020300293
0.848,0.030847168
0.849,0.03885498
0.85,0.048425293
0.851,0.057800293
0.852,0.062878418
0.853,0.072839355
0.854,0.074206543
0.855,0.087878418
0.856,0.09666748
0.857,0.10076904
0.858,0.10740967
0.859,0.11424561
0.86,0.12030029
0.861,0.12479248
0.862,0.12928467
0.863,0.13514404
0.864,0.13690186
0.865,0.14119873
0.866,0.14354248
0.867,0.14490967
0.868,0.14647217
0.869,0.14920654
0.87,0.14901123
0.871,0.14842529
0.872,0.14666748
0.873,0.14510498
0.874,0.14295654
0.875,0.14100342
0.876,0.13807373
0.877,0.13494873
0.878,0.13006592
0.879,0.12635498
0.88,0.12147217
0.881,0.11600342
0.882,0.11112061
0.883,0.10447998
0.884,0.097058105
0.885,0.090808105
0.886,0.081628418
0.887,0.075378418
0.888,0.06697998
0.889,0.05916748
0.89,0.051940918
0.891,0.043933105
0.892,0.032019043
0.893,0.023034668
0.894,0.01463623
0.895,0.0052612305
0.896,-0.0052856445
0.897,-0.012902832
0.898,-0.023840332
0.899,-0.032629395
0.9,-0.041027832
0.901,-0.049230957
0.902,-0.059777832
0.903,-0.068371582
0.904,-0.07520752
0.905,-0.083996582
0.906,-0.089465332
0.907,-0.09552002
0.908,-0.10216064
0.909,-0.10626221
0.91,-0.11192627
0.911,-0.11602783
0.912,-0.12149658
0.913,-0.12716064
0.914,-0.13048096
0.915,-0.13321533
0.916,-0.13575439
0.917,-0.13770752
0.918,-0.14083252
0.919,-0.14005127
0.92,-0.13907471
0.921,-0.13985596
0.922,-0.13946533
0.923,-0.13790283
0.924,-0.13594971
0.925,-0.13438721
0.926,-0.12911377
0.927,-0.12559814
0.928,-0.11895752
0.929,-0.11602783
0.93,-0.11114502
0.931,-0.10665283
0.932,-0.10137939
0.933,-0.09317627
0.934,-0.088684082
0.935,-0.081066895
0.936,-0.07364502
0.937,-0.06505127
0.938,-0.058410645
0.939,-0.048449707
0.94,-0.039074707
0.941,-0.031262207
0.942,-0.02052002
0.943,-0.01114502
0.944,0.001550293
0.945,0.010339355
0.946,0.022839355
0.947,0.029870605
0.948,0.03963623
0.949,0.049987793
0.95,0.05682373
0.951,0.065612793
0.952,0.07322998
0.953,0.081628418
0.954,0.090808105
0.955,0.096081543
0.956,0.10272217
0.957,0.10897217
0.958,0.11365967
0.959,0.12108154
0.96,0.12713623
0.961,0.13221436
0.962,0.13572998
0.963,0.13787842
0.964,0.14197998
0.965,0.14490967
0.966,0.14608154
0.967,0.14764404
0.968,0.14822998
0.969,0.14842529
0.97,0.14822998
0.971,0.14862061
0.972,0.14530029
0.973,0.14471436
0.974,0.14217529
0.975,0.13963623
0.976,0.13514404
0.977,0.13084717
0.978,0.12752686
0.979,0.12069092
0.98,0.11639404
0.981,0.11033936
0.982,0.10291748
0.983,0.097058105
0.984,0.090222168
0.985,0.083581543
0.986,0.076550293
0.987,0.067956543
0.988,0.05994873
0.989,0.053112793
0.99,0.045495605
0.991,0.03651123
0.992,0.028503418
0.993,0.01932373
0.994,0.010144043
0.995,-0.004309082
0.996,-0.0095825195
0.997,-0.018566895
0.998,-0.027746582
0.999,-0.034777832
