ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2013-01-10 11:04:28 763m





Relative time,HS3(27295).Ch1,HS3(27295).Ch2
0.201,1.3827515,0.18182373
0.202,1.3768921,0.18319092
0.203,1.3651733,0.17830811
0.204,1.3378296,0.17791748
0.205,1.3065796,0.17205811
0.206,1.2626343,0.16580811
0.207,1.1747437,0.15584717
0.208,1.0995483,0.14647217
0.209,1.0048218,0.13299561
0.21,0.89251709,0.11990967
0.211,0.78607178,0.10545654
0.212,0.65423584,0.091003418
0.213,0.52728271,0.073034668
0.214,0.39935303,0.05760498
0.215,0.26751709,0.03963623
0.216,0.14251709,0.023425293
0.217,0.015563965,0.0064331055
0.218,-0.10357666,-0.01192627
0.219,-0.21588135,-0.02833252
0.22,-0.38580322,-0.047277832
0.221,-0.49517822,-0.063879395
0.222,-0.63580322,-0.080480957
0.223,-0.76861572,-0.096496582
0.224,-0.86236572,-0.10860596
0.225,-0.97662354,-0.12540283
0.226,-1.0606079,-0.13673096
0.227,-1.147522,-0.14825439
0.228,-1.2363892,-0.15802002
0.229,-1.281311,-0.16622314
0.23,-1.3428345,-0.17501221
0.231,-1.3721313,-0.17852783
0.232,-1.390686,-0.17989502
0.233,-1.4082642,-0.18184814
0.234,-1.3897095,-0.17930908
0.235,-1.3643188,-0.17618408
0.236,-1.3223267,-0.17130127
0.237,-1.2686157,-0.16427002
0.238,-1.2070923,-0.15802002
0.239,-1.1260376,-0.14473877
0.24,-1.0449829,-0.13360596
0.241,-0.94146729,-0.12071533
0.242,-0.82525635,-0.10606689
0.243,-0.71783447,-0.09161377
0.244,-0.58111572,-0.075012207
0.245,-0.44244385,-0.05723877
0.246,-0.30474854,-0.03770752
0.247,-0.16314697,-0.020129395
0.248,-0.023498535,-0.002746582
0.249,0.12493896,0.01541748
0.25,0.25970459,0.032800293
0.251,0.40130615,0.052526855
0.252,0.52142334,0.069128418
0.253,0.60247803,0.082995605
0.254,0.73431396,0.099597168
0.255,0.86126709,0.11326904
0.256,0.96087646,0.12537842
0.257,1.071228,0.14022217
0.258,1.1454468,0.15096436
0.259,1.2245483,0.16287842
0.26,1.2860718,0.16932373
0.261,1.3202515,0.17557373
0.262,1.3612671,0.17850342
0.263,1.3729858,0.18123779
0.264,1.3720093,0.18201904
0.265,1.3807983,0.17967529
0.266,1.3544312,0.17733154
0.267,1.3192749,0.17381592
0.268,1.2528687,0.16502686
0.269,1.1825562,0.15428467
0.27,1.1034546,0.14588623
0.271,1.0097046,0.13494873
0.272,0.91497803,0.12283936
0.273,0.78997803,0.10604248
0.274,0.66888428,0.092565918
0.275,0.5614624,0.07635498
0.276,0.43450928,0.06072998
0.277,0.28900146,0.04119873
0.278,0.15228271,0.02322998
0.279,0.031188965,0.007409668
0.28,-0.089904785,-0.010168457
0.281,-0.20611572,-0.026965332
0.282,-0.36724854,-0.048254395
0.283,-0.48150635,-0.062512207
0.284,-0.62408447,-0.080285645
0.285,-0.74029541,-0.095324707
0.286,-0.83599854,-0.11134033
0.287,-0.96295166,-0.12618408
0.288,-1.0518188,-0.13868408
0.289,-1.1455688,-0.14903564
0.29,-1.2276001,-0.16036377
0.291,-1.2764282,-0.16700439
0.292,-1.3399048,-0.17579346
0.293,-1.375061,-0.17891846
0.294,-1.3936157,-0.18126221
0.295,-1.4033813,-0.18321533
0.296,-1.3828735,-0.17969971
0.297,-1.3672485,-0.17774658
0.298,-1.3340454,-0.17364502
0.299,-1.2734985,-0.16583252
0.3,-1.2236938,-0.15802002
0.301,-1.1416626,-0.14825439
0.302,-1.0479126,-0.13614502
0.303,-0.96099854,-0.12423096
0.304,-0.84381104,-0.10919189
0.305,-0.72369385,-0.094152832
0.306,-0.59185791,-0.077941895
0.307,-0.45904541,-0.061730957
0.308,-0.33306885,-0.04395752
0.309,-0.17681885,-0.024816895
0.31,-0.042053223,-0.0068481445
0.311,0.09954834,0.010925293
0.312,0.24212646,0.030651855
0.313,0.37689209,0.047253418
0.314,0.5067749,0.06463623
0.315,0.58685303,0.079675293
0.316,0.73626709,0.09666748
0.317,0.84661865,0.11248779
0.318,0.9442749,0.12518311
0.319,1.062439,0.13963623
0.32,1.1307983,0.14959717
0.321,1.2167358,0.16092529
0.322,1.2763062,0.17049561
0.323,1.3134155,0.17498779
0.324,1.3583374,0.17850342
0.325,1.383728,0.18123779
0.326,1.3915405,0.18338623
0.327,1.3856812,0.18280029
0.328,1.3544312,0.17830811
0.329,1.3202515,0.17244873
0.33,1.2606812,0.16502686
0.331,1.1923218,0.15721436
0.332,1.1141968,0.14783936
0.333,1.0165405,0.13612061
0.334,0.91497803,0.12420654
0.335,0.81829834,0.10994873
0.336,0.70501709,0.094909668
0.337,0.57415771,0.079089355
0.338,0.44720459,0.062097168
0.339,0.30657959,0.044714355
0.34,0.15814209,0.031237793
0.341,0.039978027,0.010144043
0.342,-0.07232666,-0.005090332
0.343,-0.19537354,-0.024035645
0.344,-0.35357666,-0.044934082
0.345,-0.44927979,-0.057824707
0.346,-0.59185791,-0.076965332
0.347,-0.72174072,-0.094152832
0.348,-0.82232666,-0.10704346
0.349,-0.95025635,-0.12520752
0.35,-1.0479126,-0.13673096
0.351,-1.1358032,-0.14903564
0.352,-1.2207642,-0.15723877
0.353,-1.2783813,-0.16641846
0.354,-1.3428345,-0.17442627
0.355,-1.3672485,-0.17813721
0.356,-1.3760376,-0.18009033
0.357,-1.3994751,-0.18380127
0.358,-1.3809204,-0.18223877
0.359,-1.3692017,-0.17989502
0.36,-1.3428345,-0.17540283
0.361,-1.2832642,-0.16719971
0.362,-1.2295532,-0.15958252
0.363,-1.1524048,-0.15040283
0.364,-1.0674438,-0.14044189
0.365,-0.96588135,-0.12657471
0.366,-0.84967041,-0.11192627
0.367,-0.73931885,-0.098449707
0.368,-0.6104126,-0.083215332
0.369,-0.47955322,-0.06661377
0.37,-0.3526001,-0.04786377
0.371,-0.20318604,-0.028918457
0.372,-0.06451416,-0.01192627
0.373,0.078063965,0.0060424805
0.374,0.22161865,0.024597168
0.375,0.35638428,0.043737793
0.376,0.50091553,0.060925293
0.377,0.5692749,0.073034668
0.378,0.72064209,0.091784668
0.379,0.82904053,0.10721436
0.38,0.92474365,0.12069092
0.381,1.0458374,0.13436279
0.382,1.1132202,0.14432373
0.383,1.2020874,0.15467529
0.384,1.2675171,0.16424561
0.385,1.3153687,0.16990967
0.386,1.3729858,0.17713623
0.387,1.3817749,0.17811279
0.388,1.383728,0.17830811
0.389,1.3866577,0.18045654
0.39,1.3485718,0.17381592
0.391,1.3231812,0.17401123
0.392,1.2645874,0.16444092
0.393,1.1942749,0.15604248
0.394,1.1278687,0.14686279
0.395,1.0341187,0.13631592
0.396,0.95404053,0.12596436
0.397,0.83978271,0.11053467
0.398,0.72064209,0.096276855
0.399,0.59661865,0.080456543
0.4,0.45306396,0.06229248
0.401,0.3192749,0.043347168
0.402,0.18157959,0.028308105
0.403,0.046813965,0.0099487305
0.404,-0.038146973,-0.004309082
0.405,-0.17388916,-0.021691895
0.406,-0.30767822,-0.039465332
0.407,-0.42584229,-0.056066895
0.408,-0.58111572,-0.074621582
0.409,-0.69342041,-0.089074707
0.41,-0.82232666,-0.10528564
0.411,-0.93658447,-0.12052002
0.412,-1.031311,-0.13380127
0.413,-1.1348267,-0.14532471
0.414,-1.2070923,-0.15567627
0.415,-1.2617798,-0.16231689
0.416,-1.3213501,-0.16856689
0.417,-1.3535767,-0.17384033
0.418,-1.3770142,-0.17696533
0.419,-1.3945923,-0.17755127
0.42,-1.3926392,-0.17735596
0.421,-1.375061,-0.17540283
0.422,-1.3447876,-0.17286377
0.423,-1.2979126,-0.16798096
0.424,-1.2402954,-0.15919189
0.425,-1.1592407,-0.14903564
0.426,-1.0674438,-0.13829346
0.427,-0.97955322,-0.12403564
0.428,-0.86920166,-0.11251221
0.429,-0.74908447,-0.096887207
0.43,-0.63092041,-0.081262207
0.431,-0.5010376,-0.065637207
0.432,-0.37017822,-0.047473145
0.433,-0.2276001,-0.028137207
0.434,-0.085998535,-0.0099731445
0.435,0.05657959,0.007800293
0.436,0.21282959,0.025964355
0.437,0.34368896,0.043151855
0.438,0.47943115,0.062097168
0.439,0.55462646,0.076159668
0.44,0.70111084,0.095495605
0.441,0.80072021,0.10701904
0.442,0.90911865,0.12244873
0.443,1.024353,0.13631592
0.444,1.0995483,0.14666748
0.445,1.203064,0.15897217
0.446,1.2665405,0.16697998
0.447,1.3134155,0.17498779
0.448,1.3632202,0.17733154
0.449,1.374939,0.17967529
0.45,1.3856812,0.18260498
0.451,1.3817749,0.18143311
0.452,1.3534546,0.17908936
0.453,1.3261108,0.17283936
0.454,1.2645874,0.16737061
0.455,1.2138062,0.15936279
0.456,1.1552124,0.15194092
0.457,1.0536499,0.14080811
0.458,0.96478271,0.12850342
0.459,0.84857178,0.11326904
0.46,0.72943115,0.098620605
0.461,0.60443115,0.08338623
0.462,0.46868896,0.064831543
0.463,0.33685303,0.047839355
0.464,0.19329834,0.030847168
0.465,0.069274902,0.012683105
0.466,0.00091552734,0.00018310547
0.467,-0.16119385,-0.021691895
0.468,-0.28619385,-0.037512207
0.469,-0.41607666,-0.054699707
0.47,-0.56842041,-0.07442627
0.471,-0.6729126,-0.087512207
0.472,-0.81549072,-0.10528564
0.473,-0.92193604,-0.11973877
0.474,-1.0186157,-0.13243408
0.475,-1.1182251,-0.14473877
0.476,-1.1758423,-0.15411377
0.477,-1.2588501,-0.16348877
0.478,-1.3135376,-0.17188721
0.479,-1.3516235,-0.17891846
0.48,-1.3877563,-0.18145752
0.481,-1.3965454,-0.18165283
0.482,-1.4014282,-0.18223877
0.483,-1.3828735,-0.18048096
0.484,-1.3516235,-0.17540283
0.485,-1.3086548,-0.17169189
0.486,-1.2393188,-0.16114502
0.487,-1.1690063,-0.15216064
0.488,-1.0859985,-0.14219971
0.489,-0.98150635,-0.13614502
0.49,-0.8916626,-0.11544189
0.491,-0.77056885,-0.10177002
0.492,-0.64849854,-0.085168457
0.493,-0.52252197,-0.06895752
0.494,-0.38482666,-0.049816895
0.495,-0.2510376,-0.031652832
0.496,-0.094787598,-0.013293457
0.497,0.046813965,0.004284668
0.498,0.18548584,0.022839355
0.499,0.32806396,0.04197998
0.5,0.45892334,0.059558105
0.501,0.54193115,0.072253418
0.502,0.68450928,0.09041748
0.503,0.77337646,0.10467529
0.504,0.90814209,0.12147217
0.505,1.0048218,0.13338623
0.506,1.0995483,0.14490967
0.507,1.1972046,0.15838623
0.508,1.2450562,0.16444092
0.509,1.312439,0.17401123
0.51,1.3485718,0.17850342
0.511,1.3671265,0.18104248
0.512,1.3856812,0.18299561
0.513,1.3720093,0.18240967
0.514,1.3554077,0.18026123
0.515,1.3339233,0.17596436
0.516,1.2919312,0.17166748
0.517,1.2304077,0.16346436
0.518,1.1581421,0.15389404
0.519,1.0673218,0.14315186
0.52,0.97064209,0.13026123
0.521,0.85638428,0.11541748
0.522,0.74212646,0.10037842
0.523,0.6161499,0.08494873
0.524,0.48236084,0.067370605
0.525,0.36126709,0.052331543
0.526,0.23138428,0.036120605
0.527,0.088806152,0.016394043
0.528,0.011657715,0.0025268555
0.529,-0.15631104,-0.018762207
0.53,-0.27252197,-0.034387207
0.531,-0.41021729,-0.052355957
0.532,-0.55767822,-0.06973877
0.533,-0.6651001,-0.082824707
0.534,-0.8057251,-0.10196533
0.535,-0.90240479,-0.11680908
0.536,-0.99420166,-0.12950439
0.537,-1.1035767,-0.14161377
0.538,-1.1699829,-0.15196533
0.539,-1.2559204,-0.16153564
0.54,-1.3057251,-0.16993408
0.541,-1.350647,-0.17481689
0.542,-1.390686,-0.17950439
0.543,-1.3994751,-0.18009033
0.544,-1.4033813,-0.18184814
0.545,-1.3867798,-0.17872314
0.546,-1.3477173,-0.17462158
0.547,-1.3115845,-0.17032471
0.548,-1.2539673,-0.16212158
0.549,-1.1846313,-0.15391846
0.55,-1.1065063,-0.14219971
0.551,-1.0088501,-0.13048096
0.552,-0.91119385,-0.11661377
0.553,-0.79302979,-0.10079346
0.554,-0.67486572,-0.085949707
0.555,-0.54595947,-0.069152832
0.556,-0.39459229,-0.049621582
0.557,-0.2666626,-0.032434082
0.558,-0.11334229,-0.013293457
0.559,0.02142334,0.0060424805
0.56,0.16595459,0.022253418
0.561,0.30755615,0.040808105
0.562,0.43939209,0.060534668
0.563,0.53900146,0.073620605
0.564,0.65618896,0.09041748
0.565,0.75970459,0.10506592
0.566,0.90911865,0.12186279
0.567,0.98529053,0.13338623
0.568,1.0858765,0.14705811
0.569,1.1786499,0.15682373
0.57,1.2323608,0.16405029
0.571,1.3007202,0.17674561
0.572,1.3319702,0.18084717
0.573,1.3632202,0.18162842
0.574,1.3798218,0.18514404
0.575,1.3778687,0.18397217
0.576,1.3759155,0.18494873
0.577,1.3427124,0.18026123
0.578,1.2948608,0.17479248
0.579,1.2401733,0.16658936
0.58,1.1591187,0.15780029
0.581,1.0800171,0.14783936
0.582,0.98138428,0.13455811
0.583,0.86712646,0.12127686
0.584,0.75579834,0.10819092
0.585,0.64251709,0.093347168
0.586,0.52532959,0.074987793
0.587,0.38275146,0.056433105
0.588,0.25189209,0.039831543
0.589,0.10540771,0.021081543
0.59,0.01751709,0.0064331055
0.591,-0.14068604,-0.01348877
0.592,-0.25299072,-0.030285645
0.593,-0.39849854,-0.049230957
0.594,-0.53814697,-0.065637207
0.595,-0.64849854,-0.081262207
0.596,-0.77545166,-0.098449707
0.597,-0.87994385,-0.11192627
0.598,-0.98150635,-0.12637939
0.599,-1.0928345,-0.13829346
0.6,-1.1651001,-0.14805908
0.601,-1.2461548,-0.15802002
0.602,-1.3018188,-0.16485596
0.603,-1.3467407,-0.17071533
0.604,-1.3848267,-0.17559814
0.605,-1.3877563,-0.17637939
0.606,-1.3867798,-0.17716064
0.607,-1.3799438,-0.17520752
0.608,-1.3486938,-0.17110596
0.609,-1.3203735,-0.16856689
0.61,-1.256897,-0.15938721
0.611,-1.1934204,-0.15177002
0.612,-1.1211548,-0.14259033
0.613,-1.022522,-0.13028564
0.614,-0.92681885,-0.11680908
0.615,-0.81060791,-0.10255127
0.616,-0.67681885,-0.08458252
0.617,-0.55767822,-0.070715332
0.618,-0.4151001,-0.050598145
0.619,-0.2822876,-0.033410645
0.62,-0.14263916,-0.017004395
0.621,0.0048217773,0.0040893555
0.622,0.14251709,0.021276855
0.623,0.28997803,0.039245605
0.624,0.41986084,0.058972168
0.625,0.53607178,0.07635498
0.626,0.64837646,0.090222168
0.627,0.75482178,0.10545654
0.628,0.89154053,0.12108154
0.629,0.97064209,0.13397217
0.63,1.0809937,0.14627686
0.631,1.1640015,0.15740967
0.632,1.2206421,0.16561279
0.633,1.2938843,0.17518311
0.634,1.3241577,0.17928467
0.635,1.359314,0.18338623
0.636,1.3925171,0.18729248
0.637,1.3817749,0.18631592
0.638,1.3788452,0.18514404
0.639,1.3475952,0.18358154
0.64,1.2958374,0.17752686
0.641,1.2411499,0.17030029
0.642,1.1640015,0.16131592
0.643,1.0858765,0.15018311
0.644,0.99017334,0.13944092
0.645,0.89349365,0.12655029
0.646,0.79388428,0.11326904
0.647,0.66497803,0.09666748
0.648,0.54388428,0.079284668
0.649,0.39935303,0.061901855
0.65,0.25970459,0.043737793
0.651,0.12591553,0.026940918
0.652,0.024353027,0.010925293
0.653,-0.12310791,-0.008996582
0.654,-0.23248291,-0.02520752
0.655,-0.38775635,-0.043762207
0.656,-0.49713135,-0.06036377
0.657,-0.62506104,-0.076184082
0.658,-0.75982666,-0.09395752
0.659,-0.86334229,-0.10665283
0.66,-0.98443604,-0.12188721
0.661,-1.078186,-0.13458252
0.662,-1.156311,-0.14415283
0.663,-1.2422485,-0.15430908
0.664,-1.2949829,-0.16016846
0.665,-1.3389282,-0.16680908
0.666,-1.3652954,-0.17188721
0.667,-1.3809204,-0.17169189
0.668,-1.3887329,-0.17520752
0.669,-1.3809204,-0.17462158
0.67,-1.3574829,-0.16954346
0.671,-1.3213501,-0.16583252
0.672,-1.265686,-0.15880127
0.673,-1.203186,-0.15216064
0.674,-1.1279907,-0.14083252
0.675,-1.0352173,-0.12930908
0.676,-0.92779541,-0.11641846
0.677,-0.82232666,-0.10274658
0.678,-0.69927979,-0.08536377
0.679,-0.57525635,-0.069934082
0.68,-0.43658447,-0.05098877
0.681,-0.30279541,-0.032629395
0.682,-0.16217041,-0.013684082
0.683,-0.012756348,0.005456543
0.684,0.12493896,0.024401855
0.685,0.26849365,0.042175293
0.686,0.41497803,0.059558105
0.687,0.52825928,0.077526855
0.688,0.62786865,0.090808105
0.689,0.74212646,0.10545654
0.69,0.87884521,0.12010498
0.691,0.96380615,0.13358154
0.692,1.0741577,0.14588623
0.693,1.1503296,0.15643311
0.694,1.2138062,0.16385498
0.695,1.289978,0.17498779
0.696,1.336853,0.17967529
0.697,1.3661499,0.18514404
0.698,1.3934937,0.18651123
0.699,1.3807983,0.18612061
0.7,1.3788452,0.18729248
0.701,1.3417358,0.18240967
0.702,1.3007202,0.17694092
0.703,1.249939,0.17030029
0.704,1.1708374,0.16053467
0.705,1.1102905,0.15155029
0.706,1.0223999,0.14080811
0.707,0.91400146,0.12713623
0.708,0.80853271,0.11209717
0.709,0.67376709,0.095690918
0.71,0.55755615,0.077331543
0.711,0.41986084,0.060339355
0.712,0.27044678,0.042175293
0.713,0.14251709,0.02557373
0.714,0.02923584,0.008972168
0.715,-0.09967041,-0.007824707
0.716,-0.19537354,-0.02286377
0.717,-0.36334229,-0.042590332
0.718,-0.47174072,-0.058410645
0.719,-0.61627197,-0.076965332
0.72,-0.74810791,-0.092590332
0.721,-0.84771729,-0.10567627
0.722,-0.97662354,-0.12227783
0.723,-1.0674438,-0.13048096
0.724,-1.1533813,-0.14512939
0.725,-1.2334595,-0.15469971
0.726,-1.2695923,-0.16036377
0.727,-1.3330688,-0.16954346
0.728,-1.3623657,-0.17325439
0.729,-1.381897,-0.17579346
0.73,-1.3984985,-0.17677002
0.731,-1.3779907,-0.17911377
0.732,-1.3731079,-0.17305908
0.733,-1.3340454,-0.16876221
0.734,-1.2822876,-0.16231689
0.735,-1.2207642,-0.15450439
0.736,-1.1309204,-0.14298096
0.737,-1.0430298,-0.13262939
0.738,-0.94439697,-0.11895752
0.739,-0.83795166,-0.10567627
0.74,-0.72076416,-0.088879395
0.741,-0.59381104,-0.07286377
0.742,-0.46099854,-0.056848145
0.743,-0.32427979,-0.036730957
0.744,-0.18463135,-0.019152832
0.745,-0.040100098,0.00076904297
0.746,0.11517334,0.01932373
0.747,0.2489624,0.036901855
0.748,0.39154053,0.053503418
0.749,0.51361084,0.07088623
0.75,0.59661865,0.08416748
0.751,0.73431396,0.10037842
0.752,0.8505249,0.11619873
0.753,0.94622803,0.12772217
0.754,1.0575562,0.14315186
0.755,1.1327515,0.15291748
0.756,1.2265015,0.16307373
0.757,1.2870483,0.17225342
0.758,1.3290405,0.17596436
0.759,1.3700562,0.18201904
0.76,1.3827515,0.18475342
0.761,1.3847046,0.18514404
0.762,1.374939,0.18397217
0.763,1.3466187,0.18182373
0.764,1.3085327,0.17655029
0.765,1.2557983,0.16971436
0.766,1.2020874,0.16151123
0.767,1.1288452,0.15115967
0.768,1.031189,0.14119873
0.769,0.92767334,0.12752686
0.77,0.81536865,0.11444092
0.771,0.69036865,0.09666748
0.772,0.56536865,0.082019043
0.773,0.42962646,0.063269043
0.774,0.2880249,0.046472168
0.775,0.15814209,0.029675293
0.776,0.043884277,0.01307373
0.777,-0.055725098,-0.001574707
0.778,-0.18463135,-0.020324707
0.779,-0.34283447,-0.038879395
0.78,-0.45220947,-0.053723145
0.781,-0.60357666,-0.073449707
0.782,-0.72369385,-0.089074707
0.783,-0.83990479,-0.10548096
0.784,-0.96588135,-0.12149658
0.785,-1.0430298,-0.13302002
0.786,-1.1338501,-0.14395752
0.787,-1.2149048,-0.15450439
0.788,-1.2647095,-0.16251221
0.789,-1.3320923,-0.17130127
0.79,-1.3604126,-0.17618408
0.791,-1.3848267,-0.17891846
0.792,-1.4043579,-0.18048096
0.793,-1.3887329,-0.17852783
0.794,-1.3799438,-0.17755127
0.795,-1.3399048,-0.17091064
0.796,-1.2793579,-0.16583252
0.797,-1.2227173,-0.15762939
0.798,-1.140686,-0.14727783
0.799,-1.0596313,-0.13594971
0.8,-0.95709229,-0.12266846
0.801,-0.85064697,-0.10762939
0.802,-0.74029541,-0.091809082
0.803,-0.60845947,-0.076965332
0.804,-0.47955322,-0.058605957
0.805,-0.34381104,-0.041223145
0.806,-0.19537354,-0.02364502
0.807,-0.055725098,-0.0056762695
0.808,0.08782959,0.010534668
0.809,0.22943115,0.030065918
0.81,0.37005615,0.048034668
0.811,0.50189209,0.066394043
0.812,0.57025146,0.078503418
0.813,0.71966553,0.09510498
0.814,0.82415771,0.10955811
0.815,0.93060303,0.12362061
