ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2013-01-10 11:09:40 868m





Relative time,HS3(27295).Ch1,HS3(27295).Ch2
0.065,1.2636108,0.13768311
0.066,1.2557983,0.13924561
0.067,1.2616577,0.13260498
0.068,1.2421265,0.13592529
0.069,1.1864624,0.12987061
0.07,1.1229858,0.12635498
0.071,1.0292358,0.11600342
0.072,0.9364624,0.10975342
0.073,0.82025146,0.09744873
0.074,0.68841553,0.084362793
0.075,0.56341553,0.07010498
0.076,0.41107178,0.055456543
0.077,0.27435303,0.041003418
0.078,0.14251709,0.027722168
0.079,0.051696777,0.016394043
0.08,-0.11724854,-0.001184082
0.081,-0.25787354,-0.01739502
0.082,-0.38970947,-0.03223877
0.083,-0.55084229,-0.047668457
0.084,-0.66217041,-0.05880127
0.085,-0.79595947,-0.071105957
0.086,-0.90533447,-0.08223877
0.087,-0.98931885,-0.092590332
0.088,-1.0742798,-0.10098877
0.089,-1.1260376,-0.10626221
0.09,-1.1826782,-0.10880127
0.091,-1.225647,-0.11134033
0.092,-1.2285767,-0.10997314
0.093,-1.2373657,-0.11094971
0.094,-1.2149048,-0.10958252
0.095,-1.171936,-0.10645752
0.096,-1.1260376,-0.10059814
0.097,-1.0401001,-0.092199707
0.098,-0.94537354,-0.084191895
0.099,-0.8447876,-0.07520752
0.1,-0.72271729,-0.06270752
0.101,-0.60357666,-0.05177002
0.102,-0.46099854,-0.036730957
0.103,-0.32232666,-0.022277832
0.104,-0.17486572,-0.007434082
0.105,-0.018615723,0.007019043
0.106,0.12689209,0.020690918
0.107,0.27630615,0.035925293
0.108,0.41400146,0.050964355
0.109,0.5067749,0.061706543
0.11,0.65325928,0.074597168
0.111,0.77532959,0.086315918
0.112,0.8661499,0.093347168
0.113,0.98236084,0.10272217
0.114,1.0487671,0.10838623
0.115,1.1102905,0.11600342
0.116,1.1688843,0.12088623
0.117,1.1835327,0.11893311
0.118,1.218689,0.12049561
0.119,1.1991577,0.11541748
0.12,1.1757202,0.11365967
0.121,1.1307983,0.10643311
0.122,1.062439,0.09979248
0.123,0.99212646,0.09197998
0.124,0.89544678,0.082214355
0.125,0.78704834,0.068151855
0.126,0.67572021,0.057019043
0.127,0.54681396,0.04276123
0.128,0.4286499,0.029675293
0.129,0.29290771,0.014440918
0.13,0.14154053,-0.001574707
0.131,0.04095459,-0.014074707
0.132,-0.11627197,-0.027355957
0.133,-0.23345947,-0.041223145
0.134,-0.40435791,-0.058605957
0.135,-0.53717041,-0.073254395
0.136,-0.66607666,-0.08614502
0.137,-0.80084229,-0.10118408
0.138,-0.88873291,-0.11075439
0.139,-1.000061,-0.12032471
0.14,-1.0889282,-0.12891846
0.141,-1.1582642,-0.13243408
0.142,-1.2139282,-0.13614502
0.143,-1.2451782,-0.13907471
0.144,-1.2676392,-0.14102783
0.145,-1.2637329,-0.13868408
0.146,-1.2354126,-0.13438721
0.147,-1.203186,-0.12872314
0.148,-1.1309204,-0.12130127
0.149,-1.0557251,-0.11094971
0.15,-0.96490479,-0.10020752
0.151,-0.86138916,-0.087316895
0.152,-0.74029541,-0.071691895
0.153,-0.61920166,-0.057043457
0.154,-0.4776001,-0.04083252
0.155,-0.33502197,-0.026965332
0.156,-0.18463135,-0.0091918945
0.157,-0.031311035,0.007409668
0.158,0.12689209,0.026159668
0.159,0.27337646,0.043737793
0.16,0.41107178,0.057409668
0.161,0.49407959,0.068347168
0.162,0.65130615,0.08182373
0.163,0.77630615,0.096276855
0.164,0.86810303,0.10858154
0.165,1.0009155,0.12283936
0.166,1.071228,0.12928467
0.167,1.1522827,0.13514404
0.168,1.2323608,0.14041748
0.169,1.2626343,0.14354248
0.17,1.296814,0.14842529
0.171,1.2802124,0.14705811
0.172,1.2675171,0.14412842
0.173,1.234314,0.14022217
0.174,1.1698608,0.13280029
0.175,1.1044312,0.12440186
0.176,1.0106812,0.11424561
0.177,0.91009521,0.10233154
0.178,0.80853271,0.090612793
0.179,0.67669678,0.077722168
0.18,0.54193115,0.059753418
0.181,0.39251709,0.044714355
0.182,0.24310303,0.026745605
0.183,0.11419678,0.012097168
0.184,-0.022521973,-0.003527832
0.185,-0.15142822,-0.019934082
0.186,-0.33306885,-0.039660645
0.187,-0.44927979,-0.05411377
0.188,-0.58795166,-0.067980957
0.189,-0.7276001,-0.08458252
0.19,-0.83013916,-0.096887207
0.191,-0.96588135,-0.10977783
0.192,-1.0479126,-0.11719971
0.193,-1.1397095,-0.12911377
0.194,-1.2051392,-0.13458252
0.195,-1.2393188,-0.13712158
0.196,-1.2852173,-0.14239502
0.197,-1.2861938,-0.14337158
0.198,-1.2676392,-0.14356689
0.199,-1.2510376,-0.14180908
0.2,-1.1963501,-0.13555908
0.201,-1.1445923,-0.13009033
0.202,-1.0674438,-0.12052002
0.203,-0.97467041,-0.11387939
0.204,-0.87994385,-0.10469971
0.205,-0.7510376,-0.091418457
0.206,-0.62701416,-0.07755127
0.207,-0.48931885,-0.061340332
0.208,-0.33111572,-0.046887207
0.209,-0.18267822,-0.032043457
0.21,-0.023498535,-0.015637207
0.211,0.12689209,-0.00020751953
0.212,0.27532959,0.017565918
0.213,0.39544678,0.031628418
0.214,0.5223999,0.046276855
0.215,0.63665771,0.058776855
0.216,0.78704834,0.07166748
0.217,0.87884521,0.080847168
0.218,0.99993896,0.092175293
0.219,1.0829468,0.099597168
0.22,1.133728,0.10604248
0.221,1.1932983,0.11209717
0.222,1.2138062,0.11502686
0.223,1.2177124,0.11405029
0.224,1.2167358,0.11385498
0.225,1.1796265,0.11014404
0.226,1.1395874,0.10799561
0.227,1.0819702,0.10213623
0.228,1.0126343,0.094714355
0.229,0.93255615,0.087683105
0.23,0.8192749,0.076745605
0.231,0.7020874,0.065612793
0.232,0.58001709,0.05291748
0.233,0.43548584,0.04041748
0.234,0.29974365,0.025769043
0.235,0.15814209,0.010339355
0.236,0.057556152,-0.00020751953
0.237,-0.09185791,-0.01505127
0.238,-0.19927979,-0.02520752
0.239,-0.35552979,-0.039465332
0.24,-0.48443604,-0.056848145
0.241,-0.61627197,-0.067199707
0.242,-0.75787354,-0.081262207
0.243,-0.85650635,-0.088879395
0.244,-0.96490479,-0.096691895
0.245,-1.0567017,-0.10450439
0.246,-1.1201782,-0.11094971
0.247,-1.1777954,-0.11739502
0.248,-1.1963501,-0.12110596
0.249,-1.2139282,-0.11954346
0.25,-1.2158813,-0.11759033
0.251,-1.1914673,-0.11348877
0.252,-1.1533813,-0.10997314
0.253,-1.0996704,-0.10333252
0.254,-1.0244751,-0.09552002
0.255,-0.93756104,-0.08692627
0.256,-0.83306885,-0.074816895
0.257,-0.71392822,-0.062121582
0.258,-0.58306885,-0.048059082
0.259,-0.44732666,-0.034191895
0.26,-0.30474854,-0.020324707
0.261,-0.1651001,-0.005090332
0.262,-0.010803223,0.010925293
0.263,0.13372803,0.02635498
0.264,0.27825928,0.040808105
0.265,0.41400146,0.054675293
0.266,0.48626709,0.064245605
0.267,0.64642334,0.078503418
0.268,0.75482178,0.089440918
0.269,0.86810303,0.10057373
0.27,0.98529053,0.10916748
0.271,1.0458374,0.11405029
0.272,1.1327515,0.12049561
0.273,1.1766968,0.12381592
0.274,1.203064,0.12596436
0.275,1.2352905,0.12772217
0.276,1.2108765,0.12537842
0.277,1.203064,0.12205811
0.278,1.171814,0.11541748
0.279,1.1132202,0.10936279
0.28,1.0438843,0.10135498
0.281,0.94036865,0.09119873
0.282,0.84173584,0.078308105
0.283,0.72845459,0.063659668
0.284,0.5927124,0.048425293
0.285,0.4598999,0.032214355
0.286,0.3114624,0.017175293
0.287,0.16204834,0.00076904297
0.288,0.073181152,-0.0095825195
0.289,-0.089904785,-0.027941895
0.29,-0.1963501,-0.044543457
0.291,-0.38287354,-0.060754395
0.292,-0.5088501,-0.073254395
0.293,-0.6494751,-0.08770752
0.294,-0.79400635,-0.10255127
0.295,-0.88580322,-0.10997314
0.296,-1.0117798,-0.12442627
0.297,-1.0918579,-0.13204346
0.298,-1.1465454,-0.13575439
0.299,-1.2149048,-0.14376221
0.3,-1.2490845,-0.14512939
0.301,-1.272522,-0.14688721
0.302,-1.281311,-0.14884033
0.303,-1.2520142,-0.14532471
0.304,-1.2393188,-0.14102783
0.305,-1.1797485,-0.13516846
0.306,-1.1260376,-0.12735596
0.307,-1.0430298,-0.11759033
0.308,-0.92681885,-0.10548096
0.309,-0.81744385,-0.090637207
0.31,-0.6963501,-0.07677002
0.311,-0.56060791,-0.061535645
0.312,-0.42095947,-0.045324707
0.313,-0.27349854,-0.029309082
0.314,-0.12017822,-0.012902832
0.315,0.034118652,0.0064331055
0.316,0.19525146,0.022253418
0.317,0.33880615,0.039440918
0.318,0.43743896,0.05291748
0.319,0.60736084,0.068737793
0.32,0.71087646,0.08026123
0.321,0.84857178,0.091589355
0.322,0.96380615,0.10408936
0.323,1.0429077,0.11444092
0.324,1.1434937,0.12479248
0.325,1.187439,0.12987061
0.326,1.2352905,0.13397217
0.327,1.2665405,0.13612061
0.328,1.2714233,0.13690186
0.329,1.2772827,0.13963623
0.33,1.2352905,0.13651123
0.331,1.1835327,0.13338623
0.332,1.1229858,0.12615967
0.333,1.0331421,0.11561279
0.334,0.93255615,0.10506592
0.335,0.83294678,0.093347168
0.336,0.70111084,0.080065918
0.337,0.5848999,0.07166748
0.338,0.4520874,0.054675293
0.339,0.31829834,0.038659668
0.34,0.16790771,0.02166748
0.341,0.073181152,0.010339355
0.342,-0.09185791,-0.006262207
0.343,-0.2276001,-0.01895752
0.344,-0.37799072,-0.035754395
0.345,-0.53326416,-0.052746582
0.346,-0.64654541,-0.064074707
0.347,-0.79302979,-0.078527832
0.348,-0.88775635,-0.08692627
0.349,-0.98052979,-0.09708252
0.35,-1.0830688,-0.10626221
0.351,-1.1426392,-0.11407471
0.352,-1.203186,-0.11856689
0.353,-1.2393188,-0.12169189
0.354,-1.250061,-0.12520752
0.355,-1.2598267,-0.12325439
0.356,-1.2315063,-0.12305908
0.357,-1.187561,-0.11954346
0.358,-1.1279907,-0.11387939
0.359,-1.046936,-0.10645752
0.36,-0.96002197,-0.098059082
0.361,-0.8604126,-0.08927002
0.362,-0.74420166,-0.076379395
0.363,-0.62310791,-0.063293457
0.364,-0.49127197,-0.049621582
0.365,-0.34869385,-0.034973145
0.366,-0.20220947,-0.02052002
0.367,-0.049865723,-0.002746582
0.368,0.10736084,0.010339355
0.369,0.25384521,0.024987793
0.37,0.39837646,0.03807373
0.371,0.46575928,0.045495605
0.372,0.62689209,0.061706543
0.373,0.73431396,0.07322998
0.374,0.83685303,0.08338623
0.375,0.95892334,0.091784668
0.376,1.0145874,0.09744873
0.377,1.1034546,0.10330811
0.378,1.1620483,0.10936279
0.379,1.1825562,0.11287842
0.38,1.2177124,0.11483154
0.381,1.196228,0.11151123
0.382,1.180603,0.10858154
0.383,1.1425171,0.10350342
0.384,1.0770874,0.096276855
0.385,1.0126343,0.089440918
0.386,0.91595459,0.079870605
0.387,0.81536865,0.06932373
0.388,0.72161865,0.058776855
0.389,0.59075928,0.043933105
0.39,0.45794678,0.028894043
0.391,0.30755615,0.014050293
0.392,0.15814209,0.00096435547
0.393,0.050720215,-0.01114502
0.394,-0.1026001,-0.027746582
0.395,-0.2197876,-0.041223145
0.396,-0.3916626,-0.057824707
0.397,-0.5166626,-0.068762207
0.398,-0.63580322,-0.079699707
0.399,-0.76959229,-0.09317627
0.4,-0.86334229,-0.10352783
0.401,-0.98248291,-0.11485596
0.402,-1.0635376,-0.12169189
0.403,-1.1299438,-0.12637939
0.404,-1.1963501,-0.13067627
0.405,-1.2227173,-0.13087158
0.406,-1.2481079,-0.13438721
0.407,-1.2451782,-0.13380127
0.408,-1.2129517,-0.12911377
0.409,-1.1817017,-0.12325439
0.41,-1.125061,-0.11505127
0.411,-1.0596313,-0.10626221
0.412,-0.97662354,-0.09708252
0.413,-0.87896729,-0.083996582
0.414,-0.76275635,-0.073449707
0.415,-0.63677979,-0.056262207
0.416,-0.50592041,-0.040246582
0.417,-0.3682251,-0.024230957
0.418,-0.20709229,-0.0076293945
0.419,-0.05670166,0.007019043
0.42,0.10345459,0.023425293
0.421,0.24993896,0.039440918
0.422,0.40228271,0.059558105
0.423,0.47845459,0.068151855
0.424,0.64642334,0.083190918
0.425,0.75775146,0.098620605
0.426,0.87493896,0.10565186
0.427,0.9911499,0.11717529
0.428,1.0682983,0.12655029
0.429,1.1679077,0.13533936
0.43,1.211853,0.14178467
0.431,1.2538452,0.14510498
0.432,1.2802124,0.14549561
0.433,1.2636108,0.14373779
0.434,1.2577515,0.14197998
0.435,1.2167358,0.13983154
0.436,1.1513062,0.13260498
0.437,1.093689,0.12557373
0.438,1.0116577,0.11405029
0.439,0.91888428,0.10096436
0.44,0.80462646,0.088464355
0.441,0.67181396,0.07322998
0.442,0.54486084,0.059362793
0.443,0.39349365,0.040612793
0.444,0.24798584,0.023620605
0.445,0.12103271,0.008581543
0.446,-0.0088500977,-0.0048950195
0.447,-0.13873291,-0.020715332
0.448,-0.3057251,-0.038098145
0.449,-0.42193604,-0.05098877
0.45,-0.58599854,-0.067980957
0.451,-0.72271729,-0.082824707
0.452,-0.83209229,-0.09473877
0.453,-0.9697876,-0.10626221
0.454,-1.053772,-0.11505127
0.455,-1.1426392,-0.12598877
0.456,-1.2178345,-0.13438721
0.457,-1.2490845,-0.13907471
0.458,-1.2832642,-0.14278564
0.459,-1.2930298,-0.14259033
0.46,-1.2842407,-0.14298096
0.461,-1.272522,-0.14239502
0.462,-1.2149048,-0.13692627
0.463,-1.1611938,-0.13243408
0.464,-1.0869751,-0.12247314
0.465,-0.9932251,-0.11290283
0.466,-0.89068604,-0.10098877
0.467,-0.76959229,-0.088293457
0.468,-0.63189697,-0.07364502
0.469,-0.4854126,-0.056262207
0.47,-0.34088135,-0.042785645
0.471,-0.19342041,-0.02364502
0.472,-0.03717041,-0.0072387695
0.473,0.11224365,0.008581543
0.474,0.26361084,0.022644043
0.475,0.39154053,0.036706543
0.476,0.50091553,0.04901123
0.477,0.62591553,0.062683105
0.478,0.77923584,0.07947998
0.479,0.86419678,0.08807373
0.48,0.98529053,0.10018311
0.481,1.0634155,0.10682373
0.482,1.1259155,0.11405029
0.483,1.1903687,0.12186279
0.484,1.2108765,0.12342529
0.485,1.2323608,0.12733154
0.486,1.2294312,0.12674561
0.487,1.2001343,0.12440186
0.488,1.1796265,0.12205811
0.489,1.1259155,0.11619873
0.49,1.0448608,0.10897217
0.491,0.9598999,0.10057373
0.492,0.84661865,0.08885498
0.493,0.7333374,0.076550293
0.494,0.61029053,0.06307373
0.495,0.47259521,0.04979248
0.496,0.33099365,0.037683105
0.497,0.18450928,0.021276855
0.498,0.08782959,0.01072998
0.499,-0.058654785,-0.0056762695
0.5,-0.17877197,-0.01661377
0.501,-0.34381104,-0.030285645
0.502,-0.47564697,-0.044543457
0.503,-0.60748291,-0.058215332
0.504,-0.75299072,-0.072473145
0.505,-0.8447876,-0.08145752
0.506,-0.95904541,-0.092980957
0.507,-1.0440063,-0.099816895
0.508,-1.0977173,-0.10645752
0.509,-1.1543579,-0.11055908
0.51,-1.1865845,-0.11348877
0.511,-1.210022,-0.11602783
0.512,-1.2139282,-0.11622314
0.513,-1.1934204,-0.12091064
0.514,-1.1660767,-0.10938721
0.515,-1.1104126,-0.10333252
0.516,-1.0449829,-0.09630127
0.517,-0.96490479,-0.08536377
0.518,-0.85748291,-0.07598877
0.519,-0.74908447,-0.064855957
0.52,-0.62408447,-0.05098877
0.521,-0.49615479,-0.037316895
0.522,-0.35650635,-0.021691895
0.523,-0.21392822,-0.0076293945
0.524,-0.06060791,0.005456543
0.525,0.09173584,0.021276855
0.526,0.23431396,0.035925293
0.527,0.37884521,0.049987793
0.528,0.4755249,0.05916748
0.529,0.63470459,0.075183105
0.53,0.72845459,0.084362793
0.531,0.85638428,0.09666748
0.532,0.95892334,0.10506592
0.533,1.024353,0.11307373
0.534,1.1161499,0.12030029
0.535,1.149353,0.12186279
0.536,1.196228,0.12498779
0.537,1.2157593,0.12694092
0.538,1.2089233,0.12557373
0.539,1.2069702,0.12381592
0.54,1.1571655,0.11639404
0.541,1.0995483,0.10994873
0.542,1.0380249,0.10076904
0.543,0.93841553,0.08885498
0.544,0.85150146,0.078308105
0.545,0.73236084,0.064831543
0.546,0.6005249,0.051550293
0.547,0.47747803,0.03572998
0.548,0.33880615,0.01854248
0.549,0.20501709,0.002722168
0.55,0.077087402,-0.012316895
0.551,-0.05279541,-0.023840332
0.552,-0.17974854,-0.037902832
0.553,-0.36431885,-0.056652832
0.554,-0.48150635,-0.069934082
0.555,-0.62994385,-0.08614502
0.556,-0.76959229,-0.10118408
0.557,-0.86920166,-0.10880127
0.558,-0.98150635,-0.11817627
0.559,-1.0586548,-0.12813721
0.56,-1.1416626,-0.13790283
0.561,-1.2129517,-0.14493408
0.562,-1.2373657,-0.14786377
0.563,-1.2803345,-0.15079346
0.564,-1.2793579,-0.15059814
0.565,-1.2647095,-0.14708252
0.566,-1.2481079,-0.14512939
0.567,-1.1865845,-0.13946533
0.568,-1.1221313,-0.12989502
0.569,-1.0361938,-0.11934814
0.57,-0.93756104,-0.10665283
0.571,-0.83990479,-0.092980957
0.572,-0.70220947,-0.079504395
0.573,-0.57525635,-0.062316895
0.574,-0.43658447,-0.04630127
0.575,-0.28033447,-0.029309082
0.576,-0.1338501,-0.012316895
0.577,0.02923584,0.004675293
0.578,0.1864624,0.019909668
0.579,0.33587646,0.035925293
0.58,0.44134521,0.046276855
0.581,0.5848999,0.061315918
0.582,0.69232178,0.07713623
0.583,0.83587646,0.093151855
0.584,0.93157959,0.10369873
0.585,1.0263062,0.11287842
0.586,1.1220093,0.12498779
0.587,1.1708374,0.13045654
0.588,1.2421265,0.13885498
0.589,1.2694702,0.14256592
0.59,1.2733765,0.14217529
0.591,1.2753296,0.14295654
0.592,1.2333374,0.13787842
0.593,1.1952515,0.13436279
0.594,1.1347046,0.13006592
0.595,1.0526733,0.12147217
0.596,0.95697021,0.10838623
0.597,0.8505249,0.097839355
0.598,0.74310303,0.084362793
0.599,0.62005615,0.071862793
0.6,0.46966553,0.057800293
0.601,0.32904053,0.041784668
0.602,0.17962646,0.02635498
0.603,0.08001709,0.013659668
0.604,-0.09185791,-0.0052856445
0.605,-0.22271729,-0.019543457
0.606,-0.37213135,-0.03536377
0.607,-0.53131104,-0.049621582
0.608,-0.63287354,-0.060559082
0.609,-0.7666626,-0.073840332
0.61,-0.88287354,-0.08770752
0.611,-0.97955322,-0.09942627
0.612,-1.0762329,-0.10958252
0.613,-1.1416626,-0.11680908
0.614,-1.1992798,-0.12305908
0.615,-1.2393188,-0.12813721
0.616,-1.2529907,-0.12969971
0.617,-1.2608032,-0.13223877
0.618,-1.2324829,-0.12872314
0.619,-1.194397,-0.12364502
0.62,-1.1465454,-0.11954346
0.621,-1.078186,-0.11153564
0.622,-0.99420166,-0.10450439
0.623,-0.89752197,-0.093566895
0.624,-0.78033447,-0.08067627
0.625,-0.66119385,-0.067590332
0.626,-0.52740479,-0.053918457
0.627,-0.38580322,-0.042199707
0.628,-0.23052979,-0.029504395
0.629,-0.071350098,-0.013879395
0.63,0.077087402,0.0036987305
0.631,0.22454834,0.018347168
0.632,0.37103271,0.03651123
0.633,0.44818115,0.041784668
0.634,0.61517334,0.057409668
0.635,0.70404053,0.063659668
0.636,0.83001709,0.078503418
0.637,0.94134521,0.090222168
0.638,1.0145874,0.099401855
0.639,1.1132202,0.10565186
0.64,1.1444702,0.10819092
0.641,1.1786499,0.11190186
0.642,1.2147827,0.11307373
0.643,1.1942749,0.11248779
0.644,1.1854858,0.11229248
0.645,1.1434937,0.10721436
0.646,1.0819702,0.098425293
0.647,1.0223999,0.092956543
0.648,0.93743896,0.08104248
0.649,0.85443115,0.072839355
0.65,0.7333374,0.061706543
0.651,0.60931396,0.047253418
0.652,0.48529053,0.029089355
0.653,0.33099365,0.019128418
0.654,0.18841553,0.004675293
0.655,0.066345215,-0.007434082
0.656,-0.071350098,-0.02052002
0.657,-0.18170166,-0.032434082
0.658,-0.3526001,-0.046691895
0.659,-0.46295166,-0.059973145
0.66,-0.60748291,-0.071691895
0.661,-0.74517822,-0.085168457
0.662,-0.8369751,-0.094543457
0.663,-0.96783447,-0.10665283
0.664,-1.038147,-0.11329346
0.665,-1.1113892,-0.12091064
0.666,-1.1826782,-0.12598877
0.667,-1.2090454,-0.12872314
0.668,-1.2334595,-0.12872314
0.669,-1.2217407,-0.12716064
0.67,-1.2119751,-0.12403564
0.671,-1.1836548,-0.11973877
0.672,-1.1211548,-0.11212158
0.673,-1.0645142,-0.10177002
0.674,-0.97955322,-0.089074707
0.675,-0.87994385,-0.079504395
0.676,-0.77545166,-0.063879395
0.677,-0.64752197,-0.05020752
0.678,-0.50787354,-0.035168457
0.679,-0.36431885,-0.021887207
0.68,-0.21588135,-0.0033325195
0.681,-0.07232666,0.01151123
0.682,0.08782959,0.026550293
0.683,0.23236084,0.040026855
0.684,0.37786865,0.05447998
0.685,0.47650146,0.065026855
0.686,0.62200928,0.08026123
0.687,0.71673584,0.091784668
0.688,0.8661499,0.10701904
0.689,0.96380615,0.11619873
0.69,1.0516968,0.12401123
0.691,1.1454468,0.13299561
0.692,1.1854858,0.13865967
0.693,1.234314,0.14276123
0.694,1.2577515,0.14432373
0.695,1.2528687,0.14334717
0.696,1.2479858,0.13983154
0.697,1.2059937,0.13436279
0.698,1.1708374,0.12908936
0.699,1.1141968,0.12030029
0.7,1.0194702,0.10897217
0.701,0.92376709,0.096081543
0.702,0.80755615,0.082409668
0.703,0.67767334,0.066589355
0.704,0.54779053,0.053308105
0.705,0.3973999,0.036120605
0.706,0.24993896,0.019714355
0.707,0.11810303,0.004675293
0.708,0.0048217773,-0.011535645
0.709,-0.1182251,-0.02520752
0.71,-0.3057251,-0.043566895
0.711,-0.42486572,-0.05645752
0.712,-0.57427979,-0.07208252
0.713,-0.71783447,-0.087121582
0.714,-0.82623291,-0.10118408
0.715,-0.96002197,-0.11505127
0.716,-1.0479126,-0.12462158
0.717,-1.1260376,-0.13243408
0.718,-1.2012329,-0.13887939
0.719,-1.2285767,-0.14376221
0.72,-1.2793579,-0.14962158
0.721,-1.2910767,-0.15274658
0.722,-1.2832642,-0.15157471
0.723,-1.2832642,-0.14844971
0.724,-1.2236938,-0.14161377
0.725,-1.1807251,-0.13536377
0.726,-1.1074829,-0.12794189
0.727,-1.0039673,-0.11837158
0.728,-0.90533447,-0.10528564
0.729,-0.77349854,-0.091809082
0.73,-0.64849854,-0.07598877
0.731,-0.51568604,-0.061340332
0.732,-0.36138916,-0.045715332
0.733,-0.20806885,-0.030090332
0.734,-0.049865723,-0.01427002
0.735,0.10736084,0.0044799805
0.736,0.25091553,0.01932373
0.737,0.39935303,0.035144043
0.738,0.4911499,0.045300293
0.739,0.64447021,0.06307373
0.74,0.77825928,0.076940918
0.741,0.86517334,0.088269043
0.742,0.9911499,0.10018311
0.743,1.0575562,0.10838623
0.744,1.1317749,0.11717529
0.745,1.1942749,0.12264404
0.746,1.2089233,0.12576904
0.747,1.243103,0.12850342
0.748,1.2440796,0.12947998
0.749,1.2255249,0.12733154
0.75,1.196228,0.12342529
0.751,1.1268921,0.11717529
0.752,1.0634155,0.10994873
0.753,0.97747803,0.10037842
0.754,0.86517334,0.09276123
0.755,0.76263428,0.08026123
0.756,0.62786865,0.067956543
0.757,0.49700928,0.051745605
0.758,0.36907959,0.040026855
0.759,0.22747803,0.024987793
0.76,0.10736084,0.013269043
0.761,-0.036193848,0.00057373047
0.762,-0.1494751,-0.013293457
0.763,-0.33404541,-0.02989502
0.764,-0.45123291,-0.044348145
0.765,-0.59576416,-0.057434082
0.766,-0.73736572,-0.072277832
0.767,-0.8369751,-0.082629395
0.768,-0.94342041,-0.092980957
0.769,-1.0108032,-0.10255127
0.77,-1.0977173,-0.11094971
0.771,-1.1611938,-0.11622314
0.772,-1.187561,-0.11778564
0.773,-1.2285767,-0.11993408
0.774,-1.2236938,-0.11837158
0.775,-1.2090454,-0.11563721
0.776,-1.1846313,-0.11192627
0.777,-1.1279907,-0.10645752
0.778,-1.0596313,-0.098449707
0.779,-0.97271729,-0.089465332
0.78,-0.87506104,-0.078723145
0.781,-0.77545166,-0.06739502
0.782,-0.64263916,-0.055285645
0.783,-0.52642822,-0.043762207
0.784,-0.37994385,-0.028527832
0.785,-0.23834229,-0.014855957
0.786,-0.089904785,0.001550293
0.787,0.057556152,0.01463623
0.788,0.2098999,0.030456543
0.789,0.36322021,0.042565918
0.79,0.46185303,0.053894043
0.791,0.59075928,0.068151855
0.792,0.68939209,0.078503418
0.793,0.83001709,0.090222168
0.794,0.91497803,0.098620605
0.795,1.0097046,0.10799561
0.796,1.0995483,0.11424561
0.797,1.1366577,0.11815186
0.798,1.1991577,0.12381592
0.799,1.2167358,0.12244873
0.8,1.2157593,0.12049561
0.801,1.2157593,0.11776123
0.802,1.1698608,0.11209717
0.803,1.1210327,0.10682373
0.804,1.0536499,0.098620605
0.805,0.96087646,0.086901855
0.806,0.87103271,0.075183105
0.807,0.75189209,0.06229248
0.808,0.63568115,0.048815918
0.809,0.51556396,0.03729248
0.81,0.36029053,0.02088623
0.811,0.2177124,0.0076049805
0.812,0.090759277,-0.0091918945
0.813,-0.03717041,-0.024035645
0.814,-0.16021729,-0.03770752
0.815,-0.34283447,-0.054504395
