ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2013-01-10 11:59:30 099m





Relative time,HS3(27295).Ch2
s,V
-2.338,0.0077514648
-2.337,0.0057983398
-2.336,0.0087280273
-2.335,0.0057983398
-2.334,0.0048217773
-2.333,0.0038452148
-2.332,0.0048217773
-2.331,0.0067749023
-2.33,0.0077514648
-2.329,0.0018920898
-2.328,0.0048217773
-2.327,0.0067749023
-2.326,0.0048217773
-2.325,0.00091552734
-2.324,0.0028686523
-2.323,-6.1035156E-5
-2.322,0.0038452148
-2.321,0.0048217773
-2.32,0.0018920898
-2.319,0.0048217773
-2.318,0.0028686523
-2.317,0.0048217773
-2.316,0.0038452148
-2.315,0.0048217773
-2.314,0.00091552734
-2.313,0.0077514648
-2.312,0.0028686523
-2.311,0.00091552734
-2.31,0.00091552734
-2.309,0.0028686523
-2.308,-0.0010375977
-2.307,0.0018920898
-2.306,0.0018920898
-2.305,0.0028686523
-2.304,0.0028686523
-2.303,0.0018920898
-2.302,-6.1035156E-5
-2.301,0.0018920898
-2.3,0.0018920898
-2.299,0.0048217773
-2.298,0.0028686523
-2.297,0.0048217773
-2.296,0.0048217773
-2.295,0.00091552734
-2.294,0.0018920898
-2.293,0.0067749023
-2.292,0.0028686523
-2.291,0.0028686523
-2.29,0.0018920898
-2.289,0.0048217773
-2.288,0.0018920898
-2.287,-0.0010375977
-2.286,-6.1035156E-5
-2.285,-0.0039672852
-2.284,-0.0020141602
-2.283,-0.0029907227
-2.282,0.0028686523
-2.281,0.0018920898
-2.28,-0.0020141602
-2.279,0.0048217773
-2.278,0.0018920898
-2.277,0.00091552734
-2.276,0.0018920898
-2.275,0.0028686523
-2.274,-6.1035156E-5
-2.273,0.0048217773
-2.272,0.0018920898
-2.271,0.0038452148
-2.27,0.0028686523
-2.269,0.00091552734
-2.268,0.0018920898
-2.267,0.0038452148
-2.266,0.0028686523
-2.265,0.0038452148
-2.264,0.0038452148
-2.263,0.0048217773
-2.262,0.0038452148
-2.261,0.0018920898
-2.26,0.0018920898
-2.259,0.0028686523
-2.258,0.0038452148
-2.257,0.00091552734
-2.256,0.0028686523
-2.255,0.0028686523
-2.254,0.0018920898
-2.253,0.0028686523
-2.252,0.0028686523
-2.251,0.0048217773
-2.25,0.00091552734
-2.249,0.0038452148
-2.248,0.0028686523
-2.247,0.00091552734
-2.246,0.0018920898
-2.245,0.00091552734
-2.244,0.0018920898
-2.243,-6.1035156E-5
-2.242,-6.1035156E-5
-2.241,-0.0020141602
-2.24,-6.1035156E-5
-2.239,-0.0020141602
-2.238,0.0028686523
-2.237,0.00091552734
-2.236,-0.0029907227
-2.235,-0.0010375977
-2.234,-0.0020141602
-2.233,0.0018920898
-2.232,-0.0010375977
-2.231,-0.0010375977
-2.23,-0.0010375977
-2.229,-0.0020141602
-2.228,-0.0029907227
-2.227,-0.0020141602
-2.226,-0.0020141602
-2.225,-6.1035156E-5
-2.224,-0.0029907227
-2.223,-0.0049438477
-2.222,-6.1035156E-5
-2.221,-0.0010375977
-2.22,-0.0029907227
-2.219,-6.1035156E-5
-2.218,-0.0029907227
-2.217,-0.0010375977
-2.216,-0.0049438477
-2.215,-6.1035156E-5
-2.214,0.00091552734
-2.213,-0.0039672852
-2.212,-0.0020141602
-2.211,0.0018920898
-2.21,-6.1035156E-5
-2.209,-0.0010375977
-2.208,-0.0039672852
-2.207,-0.0020141602
-2.206,-0.0049438477
-2.205,-0.0029907227
-2.204,-0.0029907227
-2.203,-0.0039672852
-2.202,-0.0049438477
-2.201,-0.0059204102
-2.2,-0.0029907227
-2.199,-0.0078735352
-2.198,-0.0010375977
-2.197,0.00091552734
-2.196,0.0028686523
-2.195,-0.0020141602
-2.194,-0.0020141602
-2.193,-0.0020141602
-2.192,-0.0010375977
-2.191,-0.0029907227
-2.19,-6.1035156E-5
-2.189,-0.0049438477
-2.188,-0.0029907227
-2.187,-0.0029907227
-2.186,-6.1035156E-5
-2.185,-0.0068969727
-2.184,-0.0029907227
-2.183,-0.0020141602
-2.182,-0.0039672852
-2.181,0.00091552734
-2.18,-0.0020141602
-2.179,0.00091552734
-2.178,-6.1035156E-5
-2.177,0.0018920898
-2.176,0.00091552734
-2.175,-0.0010375977
-2.174,0.0028686523
-2.173,0.00091552734
-2.172,0.0028686523
-2.171,0.0018920898
-2.17,0.00091552734
-2.169,0.00091552734
-2.168,-0.0039672852
-2.167,-0.0020141602
-2.166,-0.0029907227
-2.165,-0.0020141602
-2.164,-0.0010375977
-2.163,0.00091552734
-2.162,0.00091552734
-2.161,0.0038452148
-2.16,-6.1035156E-5
-2.159,0.0028686523
-2.158,-6.1035156E-5
-2.157,-6.1035156E-5
-2.156,0.0048217773
-2.155,0.00091552734
-2.154,0.0038452148
-2.153,0.0018920898
-2.152,0.0018920898
-2.151,-6.1035156E-5
-2.15,0.0028686523
-2.149,0.00091552734
-2.148,0.0018920898
-2.147,0.0018920898
-2.146,0.00091552734
-2.145,0.0018920898
-2.144,0.0028686523
-2.143,0.0018920898
-2.142,0.0028686523
-2.141,0.0057983398
-2.14,-0.0020141602
-2.139,0.0018920898
-2.138,0.00091552734
-2.137,0.00091552734
-2.136,0.0048217773
-2.135,0.0018920898
-2.134,0.00091552734
-2.133,0.0018920898
-2.132,0.00091552734
-2.131,0.0028686523
-2.13,-0.0020141602
-2.129,0.0018920898
-2.128,-0.0020141602
-2.127,-0.0010375977
-2.126,-0.0010375977
-2.125,-0.0010375977
-2.124,-6.1035156E-5
-2.123,-6.1035156E-5
-2.122,-0.0010375977
-2.121,-0.0029907227
-2.12,0.00091552734
-2.119,-6.1035156E-5
-2.118,-6.1035156E-5
-2.117,0.0028686523
-2.116,0.0028686523
-2.115,-0.0010375977
-2.114,0.0028686523
-2.113,0.00091552734
-2.112,0.00091552734
-2.111,0.00091552734
-2.11,0.00091552734
-2.109,-6.1035156E-5
-2.108,-6.1035156E-5
-2.107,-0.0010375977
-2.106,0.0018920898
-2.105,-0.0010375977
-2.104,0.0028686523
-2.103,-0.0010375977
-2.102,-6.1035156E-5
-2.101,-0.0010375977
-2.1,0.00091552734
-2.099,-0.0010375977
-2.098,-0.0010375977
-2.097,-0.0039672852
-2.096,-0.0010375977
-2.095,0.0018920898
-2.094,0.0018920898
-2.093,-6.1035156E-5
-2.092,-6.1035156E-5
-2.091,-0.0010375977
-2.09,-0.0020141602
-2.089,0.00091552734
-2.088,-6.1035156E-5
-2.087,-6.1035156E-5
-2.086,0.0028686523
-2.085,-6.1035156E-5
-2.084,-0.0029907227
-2.083,0.00091552734
-2.082,0.00091552734
-2.081,-0.0010375977
-2.08,-6.1035156E-5
-2.079,0.0018920898
-2.078,0.00091552734
-2.077,0.0038452148
-2.076,0.0028686523
-2.075,0.0048217773
-2.074,0.0038452148
-2.073,0.0028686523
-2.072,0.0038452148
-2.071,0.0048217773
-2.07,-6.1035156E-5
-2.069,0.0048217773
-2.068,0.0028686523
-2.067,0.0038452148
-2.066,0.0018920898
-2.065,0.00091552734
-2.064,0.0028686523
-2.063,0.0038452148
-2.062,0.0057983398
-2.061,0.0077514648
-2.06,0.0048217773
-2.059,0.0038452148
-2.058,0.0028686523
-2.057,0.0048217773
-2.056,0.0038452148
-2.055,0.0077514648
-2.054,0.0077514648
-2.053,0.0097045898
-2.052,0.0038452148
-2.051,0.0057983398
-2.05,0.0077514648
-2.049,0.0077514648
-2.048,0.0048217773
-2.047,0.0048217773
-2.046,0.0057983398
-2.045,0.0057983398
-2.044,0.0097045898
-2.043,0.0077514648
-2.042,0.0038452148
-2.041,0.0048217773
-2.04,0.0028686523
-2.039,0.0097045898
-2.038,0.0077514648
-2.037,0.0067749023
-2.036,0.0038452148
-2.035,0.0048217773
-2.034,0.0087280273
-2.033,0.0048217773
-2.032,0.0057983398
-2.031,0.0057983398
-2.03,0.0077514648
-2.029,0.0048217773
-2.028,0.0038452148
-2.027,0.0048217773
-2.026,0.0038452148
-2.025,0.0067749023
-2.024,0.0048217773
-2.023,0.0048217773
-2.022,0.0067749023
-2.021,0.0057983398
-2.02,0.0077514648
-2.019,0.0038452148
-2.018,0.0067749023
-2.017,0.00091552734
-2.016,-6.1035156E-5
-2.015,0.0067749023
-2.014,0.0057983398
-2.013,0.0067749023
-2.012,0.0048217773
-2.011,0.0087280273
-2.01,0.0038452148
-2.009,0.0028686523
-2.008,0.0018920898
-2.007,0.0048217773
-2.006,0.0048217773
-2.005,0.0028686523
-2.004,0.00091552734
-2.003,0.0018920898
-2.002,0.0018920898
-2.001,-6.1035156E-5
-2,0.00091552734
-1.999,0.0038452148
-1.998,0.0018920898
-1.997,0.00091552734
-1.996,-6.1035156E-5
-1.995,0.0018920898
-1.994,-6.1035156E-5
-1.993,-0.0010375977
-1.992,-6.1035156E-5
-1.991,-0.0010375977
-1.99,-0.0029907227
-1.989,-0.0039672852
-1.988,-0.0039672852
-1.987,-0.0029907227
-1.986,-0.0049438477
-1.985,0.0018920898
-1.984,-0.0039672852
-1.983,-0.0010375977
-1.982,-0.0020141602
-1.981,-0.0039672852
-1.98,-0.0020141602
-1.979,-6.1035156E-5
-1.978,-6.1035156E-5
-1.977,-0.0010375977
-1.976,-0.0010375977
-1.975,-0.0020141602
-1.974,-0.0010375977
-1.973,0.00091552734
-1.972,-0.0020141602
-1.971,-0.0029907227
-1.97,-0.0020141602
-1.969,-0.0020141602
-1.968,-0.0029907227
-1.967,-0.0020141602
-1.966,-0.0010375977
-1.965,-0.0039672852
-1.964,-0.0068969727
-1.963,-0.0020141602
-1.962,-0.0020141602
-1.961,0.00091552734
-1.96,-0.0010375977
-1.959,-0.0010375977
-1.958,0.00091552734
-1.957,0.00091552734
-1.956,-0.0010375977
-1.955,0.00091552734
-1.954,-6.1035156E-5
-1.953,-0.0029907227
-1.952,0.00091552734
-1.951,0.00091552734
-1.95,-0.0020141602
-1.949,0.0018920898
-1.948,-6.1035156E-5
-1.947,0.00091552734
-1.946,0.0018920898
-1.945,-0.0010375977
-1.944,0.0018920898
-1.943,0.0018920898
-1.942,0.00091552734
-1.941,0.0048217773
-1.94,0.0038452148
-1.939,-0.0010375977
-1.938,0.0018920898
-1.937,0.0028686523
-1.936,0.0028686523
-1.935,0.0028686523
-1.934,0.0018920898
-1.933,0.0018920898
-1.932,-0.0010375977
-1.931,0.0028686523
-1.93,0.0057983398
-1.929,0.0038452148
-1.928,0.0038452148
-1.927,0.0018920898
-1.926,0.0018920898
-1.925,0.0028686523
-1.924,-0.0010375977
-1.923,0.00091552734
-1.922,0.0018920898
-1.921,-0.0029907227
-1.92,-0.0010375977
-1.919,0.0048217773
-1.918,-0.0029907227
-1.917,0.0018920898
-1.916,-0.0049438477
-1.915,-0.0010375977
-1.914,0.0018920898
-1.913,-0.0010375977
-1.912,-0.0010375977
-1.911,-6.1035156E-5
-1.91,-0.0020141602
-1.909,0.00091552734
-1.908,0.00091552734
-1.907,-6.1035156E-5
-1.906,0.00091552734
-1.905,0.0018920898
-1.904,0.00091552734
-1.903,0.00091552734
-1.902,0.0018920898
-1.901,-6.1035156E-5
-1.9,0.00091552734
-1.899,-6.1035156E-5
-1.898,-0.0010375977
-1.897,0.00091552734
-1.896,-0.0020141602
-1.895,-6.1035156E-5
-1.894,-0.0010375977
-1.893,0.00091552734
-1.892,-0.0010375977
-1.891,0.00091552734
-1.89,-6.1035156E-5
-1.889,-0.0010375977
-1.888,0.00091552734
-1.887,0.0018920898
-1.886,-0.0010375977
-1.885,0.00091552734
-1.884,0.0018920898
-1.883,0.0018920898
-1.882,-6.1035156E-5
-1.881,-0.0010375977
-1.88,-0.0020141602
-1.879,0.00091552734
-1.878,0.00091552734
-1.877,0.0038452148
-1.876,0.0028686523
-1.875,0.0048217773
-1.874,0.00091552734
-1.873,0.00091552734
-1.872,0.00091552734
-1.871,-6.1035156E-5
-1.87,0.0018920898
-1.869,0.0028686523
-1.868,-0.0020141602
-1.867,0.0038452148
-1.866,0.00091552734
-1.865,0.0018920898
-1.864,0.0028686523
-1.863,0.0028686523
-1.862,-6.1035156E-5
-1.861,0.0057983398
-1.86,0.0028686523
-1.859,0.0028686523
-1.858,0.0048217773
-1.857,0.0077514648
-1.856,0.0048217773
-1.855,0.0067749023
-1.854,0.0057983398
-1.853,0.0057983398
-1.852,0.0057983398
-1.851,0.0038452148
-1.85,0.0028686523
-1.849,0.0018920898
-1.848,0.0028686523
-1.847,0.0048217773
-1.846,0.0038452148
-1.845,0.0048217773
-1.844,0.0038452148
-1.843,0.0067749023
-1.842,0.0038452148
-1.841,0.0067749023
-1.84,0.0018920898
-1.839,0.0048217773
-1.838,0.0028686523
-1.837,0.0048217773
-1.836,0.0048217773
-1.835,0.0038452148
-1.834,0.0028686523
-1.833,0.0067749023
-1.832,0.0028686523
-1.831,0.0038452148
-1.83,0.0077514648
-1.829,0.0028686523
-1.828,0.0028686523
-1.827,0.0028686523
-1.826,0.0048217773
-1.825,0.0087280273
-1.824,0.0048217773
-1.823,0.0087280273
-1.822,0.0067749023
-1.821,0.0087280273
-1.82,0.0087280273
-1.819,0.0097045898
-1.818,0.0057983398
-1.817,0.0077514648
-1.816,0.0097045898
-1.815,0.0077514648
-1.814,0.010681152
-1.813,0.0087280273
-1.812,0.0077514648
-1.811,0.010681152
-1.81,0.012634277
-1.809,0.011657715
-1.808,0.0077514648
-1.807,0.0087280273
-1.806,0.0087280273
-1.805,0.0077514648
-1.804,0.011657715
-1.803,0.0077514648
-1.802,0.0048217773
-1.801,0.0077514648
-1.8,0.0097045898
-1.799,0.0057983398
-1.798,0.0077514648
-1.797,0.0077514648
-1.796,0.0077514648
-1.795,0.0097045898
-1.794,0.0097045898
-1.793,0.011657715
-1.792,0.010681152
-1.791,0.0067749023
-1.79,0.0077514648
-1.789,0.010681152
-1.788,0.0087280273
-1.787,0.012634277
-1.786,0.0097045898
-1.785,0.011657715
-1.784,0.0077514648
-1.783,0.0057983398
-1.782,0.010681152
-1.781,0.0087280273
-1.78,0.0087280273
-1.779,0.0097045898
-1.778,0.010681152
-1.777,0.010681152
-1.776,0.012634277
-1.775,0.010681152
-1.774,0.010681152
-1.773,0.010681152
-1.772,0.010681152
-1.771,0.0097045898
-1.77,0.01361084
-1.769,0.012634277
-1.768,0.01361084
-1.767,0.010681152
-1.766,0.0077514648
-1.765,0.010681152
-1.764,0.0097045898
-1.763,0.011657715
-1.762,0.011657715
-1.761,0.011657715
-1.76,0.01361084
-1.759,0.014587402
-1.758,0.014587402
-1.757,0.014587402
-1.756,0.01361084
-1.755,0.010681152
-1.754,0.011657715
-1.753,0.014587402
-1.752,0.01361084
-1.751,0.014587402
-1.75,0.01361084
-1.749,0.014587402
-1.748,0.01751709
-1.747,0.014587402
-1.746,0.018493652
-1.745,0.01361084
-1.744,0.01751709
-1.743,0.018493652
-1.742,0.018493652
-1.741,0.018493652
-1.74,0.018493652
-1.739,0.019470215
-1.738,0.018493652
-1.737,0.015563965
-1.736,0.01751709
-1.735,0.01751709
-1.734,0.016540527
-1.733,0.016540527
-1.732,0.016540527
-1.731,0.016540527
-1.73,0.01751709
-1.729,0.01751709
-1.728,0.018493652
-1.727,0.01751709
-1.726,0.01361084
-1.725,0.016540527
-1.724,0.016540527
-1.723,0.016540527
-1.722,0.019470215
-1.721,0.015563965
-1.72,0.01361084
-1.719,0.015563965
-1.718,0.016540527
-1.717,0.020446777
-1.716,0.015563965
-1.715,0.018493652
-1.714,0.016540527
-1.713,0.016540527
-1.712,0.01751709
-1.711,0.019470215
-1.71,0.015563965
-1.709,0.015563965
-1.708,0.016540527
-1.707,0.014587402
-1.706,0.015563965
-1.705,0.016540527
-1.704,0.015563965
-1.703,0.018493652
-1.702,0.018493652
-1.701,0.01751709
-1.7,0.01751709
-1.699,0.014587402
-1.698,0.014587402
-1.697,0.016540527
-1.696,0.016540527
-1.695,0.01751709
-1.694,0.014587402
-1.693,0.016540527
-1.692,0.01361084
-1.691,0.016540527
-1.69,0.014587402
-1.689,0.016540527
-1.688,0.014587402
-1.687,0.015563965
-1.686,0.016540527
-1.685,0.015563965
-1.684,0.015563965
-1.683,0.015563965
-1.682,0.014587402
-1.681,0.015563965
-1.68,0.014587402
-1.679,0.016540527
-1.678,0.01361084
-1.677,0.015563965
-1.676,0.016540527
-1.675,0.01751709
-1.674,0.014587402
-1.673,0.016540527
-1.672,0.014587402
-1.671,0.01361084
-1.67,0.014587402
-1.669,0.014587402
-1.668,0.015563965
-1.667,0.01751709
-1.666,0.01751709
-1.665,0.015563965
-1.664,0.015563965
-1.663,0.016540527
-1.662,0.016540527
-1.661,0.01751709
-1.66,0.014587402
-1.659,0.016540527
-1.658,0.01751709
-1.657,0.018493652
-1.656,0.01751709
-1.655,0.02142334
-1.654,0.020446777
-1.653,0.018493652
-1.652,0.022399902
-1.651,0.022399902
-1.65,0.020446777
-1.649,0.02142334
-1.648,0.02142334
-1.647,0.020446777
-1.646,0.02142334
-1.645,0.02142334
-1.644,0.02142334
-1.643,0.019470215
-1.642,0.02142334
-1.641,0.020446777
-1.64,0.019470215
-1.639,0.02142334
-1.638,0.023376465
-1.637,0.019470215
-1.636,0.018493652
-1.635,0.015563965
-1.634,0.023376465
-1.633,0.02142334
-1.632,0.020446777
-1.631,0.018493652
-1.63,0.019470215
-1.629,0.018493652
-1.628,0.018493652
-1.627,0.01751709
-1.626,0.01751709
-1.625,0.01361084
-1.624,0.014587402
-1.623,0.015563965
-1.622,0.015563965
-1.621,0.015563965
-1.62,0.019470215
-1.619,0.015563965
-1.618,0.018493652
-1.617,0.014587402
-1.616,0.015563965
-1.615,0.014587402
-1.614,0.01361084
-1.613,0.014587402
-1.612,0.014587402
-1.611,0.015563965
-1.61,0.014587402
-1.609,0.012634277
-1.608,0.01361084
-1.607,0.010681152
-1.606,0.014587402
-1.605,0.01361084
-1.604,0.01361084
-1.603,0.014587402
-1.602,0.011657715
-1.601,0.015563965
-1.6,0.01361084
-1.599,0.012634277
-1.598,0.015563965
-1.597,0.014587402
-1.596,0.01361084
-1.595,0.014587402
-1.594,0.014587402
-1.593,0.014587402
-1.592,0.014587402
-1.591,0.016540527
-1.59,0.014587402
-1.589,0.018493652
-1.588,0.016540527
-1.587,0.01361084
-1.586,0.016540527
-1.585,0.016540527
-1.584,0.020446777
-1.583,0.014587402
-1.582,0.01361084
-1.581,0.01361084
-1.58,0.015563965
-1.579,0.01751709
-1.578,0.015563965
-1.577,0.016540527
-1.576,0.015563965
-1.575,0.014587402
-1.574,0.01361084
-1.573,0.015563965
-1.572,0.014587402
-1.571,0.020446777
-1.57,0.014587402
-1.569,0.01751709
-1.568,0.014587402
-1.567,0.01361084
-1.566,0.018493652
-1.565,0.014587402
-1.564,0.014587402
-1.563,0.01361084
-1.562,0.012634277
-1.561,0.015563965
-1.56,0.015563965
-1.559,0.018493652
-1.558,0.01751709
-1.557,0.01751709
-1.556,0.01751709
-1.555,0.01361084
-1.554,0.018493652
-1.553,0.01751709
-1.552,0.018493652
-1.551,0.015563965
-1.55,0.018493652
-1.549,0.01751709
-1.548,0.014587402
-1.547,0.020446777
-1.546,0.016540527
-1.545,0.016540527
-1.544,0.01361084
-1.543,0.01751709
-1.542,0.014587402
-1.541,0.016540527
-1.54,0.01361084
-1.539,0.015563965
-1.538,0.012634277
-1.537,0.018493652
-1.536,0.014587402
-1.535,0.01751709
-1.534,0.01751709
-1.533,0.018493652
-1.532,0.015563965
-1.531,0.015563965
-1.53,0.01751709
-1.529,0.015563965
-1.528,0.016540527
-1.527,0.016540527
-1.526,0.014587402
-1.525,0.018493652
-1.524,0.016540527
-1.523,0.016540527
-1.522,0.01361084
-1.521,0.015563965
-1.52,0.01751709
-1.519,0.015563965
-1.518,0.016540527
-1.517,0.016540527
-1.516,0.015563965
-1.515,0.018493652
-1.514,0.015563965
-1.513,0.01751709
-1.512,0.015563965
-1.511,0.018493652
-1.51,0.01361084
-1.509,0.015563965
-1.508,0.01751709
-1.507,0.016540527
-1.506,0.01361084
-1.505,0.015563965
-1.504,0.012634277
-1.503,0.016540527
-1.502,0.01361084
-1.501,0.012634277
-1.5,0.015563965
-1.499,0.012634277
-1.498,0.015563965
-1.497,0.014587402
-1.496,0.014587402
-1.495,0.01751709
-1.494,0.015563965
-1.493,0.014587402
-1.492,0.015563965
-1.491,0.018493652
-1.49,0.011657715
-1.489,0.015563965
-1.488,0.015563965
-1.487,0.011657715
-1.486,0.012634277
-1.485,0.015563965
-1.484,0.014587402
-1.483,0.01361084
-1.482,0.010681152
-1.481,0.015563965
-1.48,0.010681152
-1.479,0.010681152
-1.478,0.012634277
-1.477,0.012634277
-1.476,0.011657715
-1.475,0.01361084
-1.474,0.011657715
-1.473,0.011657715
-1.472,0.011657715
-1.471,0.014587402
-1.47,0.01361084
-1.469,0.010681152
-1.468,0.010681152
-1.467,0.0097045898
-1.466,0.01361084
-1.465,0.012634277
-1.464,0.0097045898
-1.463,0.0077514648
-1.462,0.010681152
-1.461,0.010681152
-1.46,0.0077514648
-1.459,0.012634277
-1.458,0.011657715
-1.457,0.01361084
-1.456,0.010681152
-1.455,0.010681152
-1.454,0.0087280273
-1.453,0.010681152
-1.452,0.0097045898
-1.451,0.0087280273
-1.45,0.0087280273
-1.449,0.0087280273
-1.448,0.0097045898
-1.447,0.0097045898
-1.446,0.0087280273
-1.445,0.010681152
-1.444,0.010681152
-1.443,0.0097045898
-1.442,0.0067749023
-1.441,0.0097045898
-1.44,0.014587402
-1.439,0.011657715
-1.438,0.011657715
-1.437,0.011657715
-1.436,0.010681152
-1.435,0.011657715
-1.434,0.011657715
-1.433,0.014587402
-1.432,0.010681152
-1.431,0.0097045898
-1.43,0.0097045898
-1.429,0.0087280273
-1.428,0.0087280273
-1.427,0.010681152
-1.426,0.0067749023
-1.425,0.0057983398
-1.424,0.010681152
-1.423,0.0097045898
-1.422,0.0057983398
-1.421,0.0067749023
-1.42,0.0077514648
-1.419,0.0097045898
-1.418,0.0087280273
-1.417,0.011657715
-1.416,0.011657715
-1.415,0.0087280273
-1.414,0.010681152
-1.413,0.0057983398
-1.412,0.0087280273
-1.411,0.0097045898
-1.41,0.0087280273
-1.409,0.0048217773
-1.408,0.0097045898
-1.407,0.0097045898
-1.406,0.0057983398
-1.405,0.0067749023
-1.404,0.0087280273
-1.403,0.0067749023
-1.402,0.0057983398
-1.401,0.0077514648
-1.4,0.0087280273
-1.399,0.011657715
-1.398,0.0077514648
-1.397,0.0087280273
-1.396,0.011657715
-1.395,0.011657715
-1.394,0.0097045898
-1.393,0.0077514648
-1.392,0.0067749023
-1.391,0.0087280273
-1.39,0.0087280273
-1.389,0.0057983398
-1.388,0.0048217773
-1.387,0.010681152
-1.386,0.0097045898
-1.385,0.0087280273
-1.384,0.011657715
-1.383,0.01361084
-1.382,0.014587402
-1.381,0.010681152
-1.38,0.014587402
-1.379,0.0097045898
-1.378,0.010681152
-1.377,0.011657715
-1.376,0.012634277
-1.375,0.014587402
-1.374,0.011657715
-1.373,0.01361084
-1.372,0.011657715
-1.371,0.012634277
-1.37,0.012634277
-1.369,0.010681152
-1.368,0.010681152
-1.367,0.011657715
-1.366,0.0097045898
-1.365,0.010681152
-1.364,0.0067749023
-1.363,0.0087280273
-1.362,0.010681152
-1.361,0.0097045898
-1.36,0.010681152
-1.359,0.0067749023
-1.358,0.0077514648
-1.357,0.0097045898
-1.356,0.011657715
-1.355,0.010681152
-1.354,0.0097045898
-1.353,0.0077514648
-1.352,0.014587402
-1.351,0.010681152
-1.35,0.0087280273
-1.349,0.010681152
-1.348,0.0087280273
-1.347,0.0077514648
-1.346,0.0067749023
-1.345,0.0097045898
-1.344,0.0048217773
