ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2013-01-10 11:02:00 988m





Relative time,HS3(27295).Ch1,HS3(27295).Ch2
0.457,-0.46887207,-0.096508789
0.458,-0.31262207,-0.058618164
0.459,-0.1505127,-0.023852539
0.46,0.01550293,0.014038086
0.461,0.18151855,0.060522461
0.462,0.3338623,0.088256836
0.463,0.4901123,0.12341309
0.464,0.6541748,0.16169434
0.465,0.7947998,0.19606934
0.466,0.9432373,0.22927246
0.467,1.0272217,0.25739746
0.468,1.1658936,0.28903809
0.469,1.2752686,0.31716309
0.47,1.4080811,0.34138184
0.471,1.5174561,0.36716309
0.472,1.6131592,0.38591309
0.473,1.7147217,0.40778809
0.474,1.7752686,0.42263184
0.475,1.8358154,0.43747559
0.476,1.8924561,0.44919434
0.477,1.9217529,0.45583496
0.478,1.9510498,0.45856934
0.479,1.9549561,0.46208496
0.48,1.9490967,0.45974121
0.481,1.9393311,0.45544434
0.482,1.9061279,0.44606934
0.483,1.8553467,0.43786621
0.484,1.7967529,0.42302246
0.485,1.7264404,0.40466309
0.486,1.6385498,0.38591309
0.487,1.5350342,0.36208496
0.488,1.4354248,0.33864746
0.489,1.3123779,0.31286621
0.49,1.1971436,0.28161621
0.491,1.0701904,0.25466309
0.492,0.92565918,0.22302246
0.493,0.7791748,0.19020996
0.494,0.62097168,0.15739746
0.495,0.46472168,0.12263184
0.496,0.31237793,0.085522461
0.497,0.15222168,0.048022461
0.498,0.0018310547,0.012866211
0.499,-0.12512207,-0.021899414
0.5,-0.26574707,-0.058227539
0.501,-0.4239502,-0.095727539
0.502,-0.56652832,-0.13088379
0.503,-0.7286377,-0.16721191
0.504,-0.8692627,-0.20002441
0.505,-1.0098877,-0.23205566
0.506,-1.1485596,-0.26369629
0.507,-1.2696533,-0.29299316
0.508,-1.3887939,-0.32189941
0.509,-1.4903564,-0.34689941
0.51,-1.5821533,-0.36799316
0.511,-1.6680908,-0.38752441
0.512,-1.7481689,-0.40549316
0.513,-1.7989502,-0.42033691
0.514,-1.8575439,-0.43322754
0.515,-1.8985596,-0.44104004
0.516,-1.9259033,-0.44807129
0.517,-1.9337158,-0.45041504
0.518,-1.9415283,-0.45080566
0.519,-1.9219971,-0.44729004
0.52,-1.8848877,-0.44182129
0.521,-1.8555908,-0.43283691
0.522,-1.8048096,-0.42189941
0.523,-1.7364502,-0.40627441
0.524,-1.6700439,-0.38752441
0.525,-1.5782471,-0.36799316
0.526,-1.4825439,-0.34494629
0.527,-1.3809814,-0.32111816
0.528,-1.2598877,-0.29494629
0.529,-1.1368408,-0.26486816
0.53,-1.0040283,-0.23322754
0.531,-0.85168457,-0.20041504
0.532,-0.7130127,-0.16604004
0.533,-0.55480957,-0.12932129
0.534,-0.40637207,-0.092993164
0.535,-0.2520752,-0.055102539
0.536,-0.091918945,-0.016821289
0.537,0.060424805,0.021069336
0.538,0.22839355,0.058569336
0.539,0.39440918,0.094506836
0.54,0.55065918,0.13278809
0.541,0.7010498,0.16911621
0.542,0.84753418,0.20192871
0.543,0.96862793,0.23669434
0.544,1.0897217,0.26599121
0.545,1.2088623,0.29489746
0.546,1.3436279,0.32458496
0.547,1.4432373,0.34997559
0.548,1.5565186,0.37380371
0.549,1.6463623,0.39567871
0.55,1.7166748,0.41442871
0.551,1.8123779,0.43200684
0.552,1.8494873,0.44294434
0.553,1.9002686,0.45466309
0.554,1.9334717,0.46169434
0.555,1.9373779,0.46560059
0.556,1.9530029,0.46716309
0.557,1.9334717,0.46481934
0.558,1.9119873,0.45778809
0.559,1.8865967,0.44802246
0.56,1.8221436,0.43708496
0.561,1.7713623,0.42224121
0.562,1.6951904,0.40583496
0.563,1.5975342,0.38552246
0.564,1.5076904,0.35856934
0.565,1.3807373,0.33435059
0.566,1.2713623,0.30700684
0.567,1.1424561,0.27966309
0.568,0.99987793,0.24606934
0.569,0.86120605,0.21364746
0.57,0.71081543,0.17731934
0.571,0.5760498,0.14685059
0.572,0.4197998,0.10856934
0.573,0.26159668,0.071069336
0.574,0.10534668,0.033569336
0.575,-0.0079345703,0.00075683594
0.576,-0.17980957,-0.039477539
0.577,-0.30480957,-0.075024414
0.578,-0.46691895,-0.11135254
0.579,-0.62902832,-0.15002441
0.58,-0.76379395,-0.18361816
0.581,-0.9161377,-0.21877441
0.582,-1.0411377,-0.24885254
0.583,-1.1680908,-0.27971191
0.584,-1.2969971,-0.30979004
0.585,-1.3927002,-0.33518066
0.586,-1.5001221,-0.35939941
0.587,-1.5997314,-0.37854004
0.588,-1.6759033,-0.39963379
0.589,-1.7637939,-0.41682129
0.59,-1.8126221,-0.42893066
0.591,-1.8555908,-0.43986816
0.592,-1.8985596,-0.44611816
0.593,-1.9102783,-0.45080566
0.594,-1.9376221,-0.45314941
0.595,-1.9200439,-0.45197754
0.596,-1.9063721,-0.44729004
0.597,-1.8868408,-0.43830566
0.598,-1.8419189,-0.42736816
0.599,-1.7969971,-0.41525879
0.6,-1.7247314,-0.39650879
0.601,-1.6329346,-0.37814941
0.602,-1.5548096,-0.35783691
0.603,-1.4512939,-0.33166504
0.604,-1.3497314,-0.30900879
0.605,-1.2286377,-0.27971191
0.606,-1.1016846,-0.24885254
0.607,-0.96887207,-0.21760254
0.608,-0.82629395,-0.18479004
0.609,-0.68371582,-0.15041504
0.61,-0.5333252,-0.11486816
0.611,-0.36535645,-0.078149414
0.612,-0.2208252,-0.042602539
0.613,-0.04699707,-0.0043212891
0.614,0.1072998,0.033178711
0.615,0.26745605,0.071459961
0.616,0.4354248,0.10778809
0.617,0.5838623,0.14333496
0.618,0.74206543,0.18005371
0.619,0.8885498,0.21052246
0.62,1.0076904,0.24177246
0.621,1.1229248,0.27145996
0.622,1.2420654,0.29958496
0.623,1.3729248,0.32927246
0.624,1.4783936,0.35153809
0.625,1.5838623,0.37536621
0.626,1.6756592,0.39450684
0.627,1.7401123,0.41364746
0.628,1.8201904,0.42731934
0.629,1.8670654,0.44060059
0.63,1.9139404,0.44841309
0.631,1.9549561,0.45466309
0.632,1.9549561,0.45778809
0.633,1.9686279,0.45856934
0.634,1.9569092,0.45661621
0.635,1.9139404,0.44997559
0.636,1.8826904,0.44020996
0.637,1.8201904,0.42810059
0.638,1.7596436,0.41208496
0.639,1.6776123,0.39450684
0.64,1.5799561,0.37302246
0.641,1.4940186,0.35270996
0.642,1.3709717,0.32653809
0.643,1.2518311,0.29802246
0.644,1.1190186,0.26794434
0.645,0.97839355,0.23552246
0.646,0.82995605,0.20310059
0.647,0.67956543,0.16755371
0.648,0.52722168,0.13356934
0.649,0.36901855,0.099194336
0.65,0.20690918,0.059741211
0.651,0.068237305,0.024975586
0.652,-0.05090332,-0.0086181641
0.653,-0.22277832,-0.046899414
0.654,-0.3536377,-0.080883789
0.655,-0.5177002,-0.11994629
0.656,-0.67199707,-0.15471191
0.657,-0.8145752,-0.18908691
0.658,-0.9708252,-0.22463379
0.659,-1.0958252,-0.25510254
0.66,-1.2247314,-0.28322754
0.661,-1.3458252,-0.31291504
0.662,-1.4415283,-0.33947754
0.663,-1.5450439,-0.36486816
0.664,-1.6368408,-0.38439941
0.665,-1.7149658,-0.40510254
0.666,-1.7891846,-0.42033691
0.667,-1.8380127,-0.43479004
0.668,-1.8829346,-0.44689941
0.669,-1.9180908,-0.45275879
0.67,-1.9317627,-0.45822754
0.671,-1.9356689,-0.45822754
0.672,-1.9278564,-0.45861816
0.673,-1.9024658,-0.45354004
0.674,-1.8731689,-0.44611816
0.675,-1.8223877,-0.43361816
0.676,-1.7637939,-0.41994629
0.677,-1.6993408,-0.40197754
0.678,-1.6192627,-0.38479004
0.679,-1.5274658,-0.36096191
0.68,-1.4219971,-0.33674316
0.681,-1.2989502,-0.31135254
0.682,-1.1837158,-0.28322754
0.683,-1.0489502,-0.25275879
0.684,-0.92004395,-0.21916504
0.685,-0.7755127,-0.18518066
0.686,-0.62316895,-0.15002441
0.687,-0.4786377,-0.11291504
0.688,-0.31652832,-0.077368164
0.689,-0.15441895,-0.038305664
0.69,0.0057373047,-2.4414063E-5
0.691,0.17565918,0.040600586
0.692,0.32995605,0.076147461
0.693,0.48425293,0.11286621
0.694,0.6385498,0.15036621
0.695,0.78308105,0.18435059
0.696,0.9276123,0.21872559
0.697,1.0174561,0.24841309
0.698,1.1678467,0.28200684
0.699,1.2830811,0.30974121
0.7,1.4041748,0.33513184
0.701,1.5174561,0.36130371
0.702,1.6014404,0.38278809
0.703,1.6990967,0.40192871
0.704,1.7674561,0.41911621
0.705,1.8260498,0.43317871
0.706,1.8846436,0.44645996
0.707,1.9061279,0.45388184
0.708,1.9373779,0.45739746
0.709,1.9471436,0.46013184
0.71,1.9295654,0.45817871
0.711,1.9295654,0.45778809
0.712,1.8963623,0.44724121
0.713,1.8397217,0.43278809
0.714,1.7889404,0.42380371
0.715,1.7127686,0.40739746
0.716,1.6365967,0.38864746
0.717,1.5330811,0.36286621
0.718,1.4334717,0.34138184
0.719,1.3201904,0.31364746
0.72,1.1932373,0.28474121
0.721,1.0662842,0.25427246
0.722,0.9276123,0.22224121
0.723,0.79089355,0.18708496
0.724,0.64050293,0.15153809
0.725,0.47644043,0.11403809
0.726,0.32800293,0.078491211
0.727,0.1619873,0.040600586
0.728,0.03112793,0.0034912109
0.729,-0.12316895,-0.032446289
0.73,-0.24816895,-0.067993164
0.731,-0.41223145,-0.10549316
0.732,-0.54309082,-0.13830566
0.733,-0.70129395,-0.17580566
0.734,-0.8536377,-0.21018066
0.735,-0.9786377,-0.24221191
0.736,-1.1251221,-0.27346191
0.737,-1.2442627,-0.30236816
0.738,-1.3614502,-0.32893066
0.739,-1.4708252,-0.35354004
0.74,-1.5548096,-0.37463379
0.741,-1.6427002,-0.39572754
0.742,-1.7188721,-0.41252441
0.743,-1.7833252,-0.42697754
0.744,-1.8419189,-0.44143066
0.745,-1.8770752,-0.44924316
0.746,-1.9122314,-0.45314941
0.747,-1.9298096,-0.45666504
0.748,-1.9200439,-0.45627441
0.749,-1.9259033,-0.45393066
0.75,-1.8927002,-0.44807129
0.751,-1.8555908,-0.43752441
0.752,-1.8087158,-0.42541504
0.753,-1.7442627,-0.40900879
0.754,-1.6837158,-0.39104004
0.755,-1.5919189,-0.36994629
0.756,-1.5020752,-0.34729004
0.757,-1.3985596,-0.32150879
0.758,-1.2833252,-0.29338379
0.759,-1.1583252,-0.26447754
0.76,-1.0294189,-0.23400879
0.761,-0.87316895,-0.19963379
0.762,-0.74230957,-0.16682129
0.763,-0.58215332,-0.13283691
0.764,-0.43371582,-0.096508789
0.765,-0.2833252,-0.060571289
0.766,-0.12121582,-0.022290039
0.767,0.044799805,0.013256836
0.768,0.20690918,0.049584961
0.769,0.36120605,0.088256836
0.77,0.51745605,0.12341309
0.771,0.67956543,0.15856934
0.772,0.83190918,0.19411621
0.773,0.97253418,0.22770996
0.774,1.0623779,0.25427246
0.775,1.2030029,0.28552246
0.776,1.3143311,0.31481934
0.777,1.4256592,0.34099121
0.778,1.5467529,0.36442871
0.779,1.6287842,0.38356934
0.78,1.7186279,0.40270996
0.781,1.7987061,0.41989746
0.782,1.8494873,0.43278809
0.783,1.9002686,0.44411621
0.784,1.9315186,0.44919434
0.785,1.9510498,0.45270996
0.786,1.9627686,0.45505371
0.787,1.9510498,0.45349121
0.788,1.9295654,0.45036621
0.789,1.8846436,0.44138184
0.79,1.8319092,0.42966309
0.791,1.7889404,0.41755371
0.792,1.7069092,0.40114746
0.793,1.6190186,0.38122559
0.794,1.5096436,0.35935059
0.795,1.4080811,0.33591309
0.796,1.2908936,0.30895996
0.797,1.1600342,0.27966309
0.798,1.0291748,0.24958496
0.799,0.8885498,0.21638184
0.8,0.74206543,0.18356934
0.801,0.59558105,0.14919434
0.802,0.42956543,0.11325684
0.803,0.27331543,0.076147461
0.804,0.11315918,0.038256836
0.805,-0.013793945,0.0046630859
0.806,-0.16809082,-0.033227539
0.807,-0.3067627,-0.066430664
0.808,-0.48059082,-0.10510254
0.809,-0.61535645,-0.14143066
0.81,-0.77160645,-0.17658691
0.811,-0.91223145,-0.21018066
0.812,-1.0352783,-0.24182129
0.813,-1.1837158,-0.27463379
0.814,-1.2969971,-0.30197754
